             x_1            v_x1             x_2            v_x2
 -8.82746896e+02  1.63333488e+02 -4.52272517e+02  1.95026897e+02
 -8.61150872e+02  2.65769990e+02 -4.35436065e+02  1.39802957e+02
 -8.30244958e+02  3.48719048e+02 -4.24643017e+02  7.46964997e+01
 -7.92204537e+02  4.07839675e+02 -4.20711703e+02  3.17793365e+00
 -7.49577775e+02  4.40049957e+02 -4.24094854e+02 -7.09434216e+01
 -7.05150984e+02  4.43689806e+02 -4.34855672e+02 -1.43720525e+02
 -6.61801405e+02  4.18608633e+02 -4.52664457e+02 -2.11277078e+02
 -6.22345196e+02  3.66173293e+02 -4.76816006e+02 -2.70012244e+02
 -5.89388640e+02  2.89195887e+02 -5.06266823e+02 -3.16790833e+02
 -5.65190441e+02  1.91785238e+02 -5.39690209e+02 -3.49108879e+02
 -5.51542379e+02  7.91298803e+01 -5.75546305e+02 -3.65225889e+02
 -5.49674620e+02 -4.27759728e+01 -6.12163397e+02 -3.64256769e+02
 -5.60190699e+02 -1.67449013e+02 -6.47826174e+02 -3.46218565e+02
 -5.83035582e+02 -2.88259249e+02 -6.80866303e+02 -3.12029572e+02
 -6.17498529e+02 -3.98780170e+02 -7.09750515e+02 -2.63460830e+02
 -6.62250569e+02 -4.93128157e+02 -7.33161555e+02 -2.03042599e+02
 -7.15414643e+02 -5.66273218e+02 -7.50067734e+02 -1.33930720e+02
 -7.74664680e+02 -6.14304655e+02 -7.59777389e+02 -5.97399529e+01
 -8.37348400e+02 -6.34637593e+02 -7.61975392e+02  1.56469347e+01
 -9.00627335e+02 -6.26149509e+02 -7.56739771e+02  8.82842244e+01
 -9.61626689e+02 -5.89239514e+02 -7.44537563e+02  1.54371633e+02
 -1.01758712e+03 -5.25807281e+02 -7.26200133e+02  2.10455016e+02
 -1.06601040e+03 -4.39152711e+02 -7.02879238e+02  2.53608786e+02
 -1.10479136e+03 -3.33801664e+02 -6.75986185e+02  2.81590425e+02
 -1.13232893e+03 -2.15266929e+02 -6.47117268e+02  2.92958908e+02
 -1.14761076e+03 -8.97570779e+01 -6.17969446e+02  2.87150809e+02
 -1.15026652e+03  3.61514278e+01 -5.90250701e+02  2.64510047e+02
 -1.14058751e+03  1.55861561e+02 -5.65589812e+02  2.26269719e+02
 -1.11951117e+03  2.63104134e+02 -5.45450318e+02  1.74486971e+02
 -1.08857153e+03  3.52268897e+02 -5.31053205e+02  1.11934344e+02
 -1.04981816e+03  4.18700824e+02 -5.23312403e+02  4.19533399e+01
 -1.00570787e+03  4.58945955e+02 -5.22786503e+02 -3.17220589e+01
 -9.58974893e+02  4.70933808e+02 -5.29649241e+02 -1.05162602e+02
 -9.12486477e+02  4.54086715e+02 -5.43680305e+02 -1.74451291e+02
 -8.69091373e+02  4.09350326e+02 -5.64276957e+02 -2.35890261e+02
 -8.31469354e+02  3.39143653e+02 -5.90485853e+02 -2.86196077e+02
 -8.01989642e+02  2.47231307e+02 -6.21053375e+02 -3.22673148e+02
 -7.82585740e+02  1.38524662e+02 -6.54491830e+02 -3.43356099e+02
 -7.74653276e+02  1.88224632e+01 -6.89158002e+02 -3.47113567e+02
 -7.78976254e+02 -1.05495441e+02 -7.23339929e+02 -3.33707959e+02
 -7.95685613e+02 -2.27805044e+02 -7.55347302e+02 -3.03808001e+02
 -8.24252266e+02 -3.41588031e+02 -7.83600725e+02 -2.58953423e+02
 -8.63515016e+02 -4.40776039e+02 -8.06715115e+02 -2.01473641e+02
 -9.11741837e+02 -5.20071158e+02 -8.23572844e+02 -1.34364738e+02
 -9.66721319e+02 -5.75225736e+02 -8.33382750e+02 -6.11312285e+01
 -1.02587942e+03 -6.03266718e+02 -8.35721912e+02  1.43990224e+01
 -1.08641539e+03 -6.02652672e+02 -8.30557976e+02  8.82769594e+01
 -1.14544962e+03 -5.73355196e+02 -8.18250849e+02  1.56640898e+02
 -1.20017573e+03 -5.16860425e+02 -7.99533685e+02  2.15920470e+02
 -1.24800874e+03 -4.36090545e+02 -7.75474151e+02  2.63025181e+02
 -1.28672154e+03 -3.35249465e+02 -7.47418032e+02  2.95507630e+02
 -1.31456248e+03 -2.19600799e+02 -7.16918148e+02  3.11692756e+02
 -1.33034789e+03 -9.51898763e+01 -6.85652329e+02  3.10766301e+02
 -1.33352450e+03  3.14755284e+01 -6.55334804e+02  2.92817804e+02
 -1.32419867e+03  1.53768889e+02 -6.27625652e+02  2.58835870e+02
 -1.30313075e+03  2.65294892e+02 -6.04043124e+02  2.10655951e+02
 -1.27169484e+03  3.60227193e+02 -5.85883451e+02  1.50863402e+02
 -1.23180623e+03  4.33616116e+02 -5.74152383e+02  8.26569294e+01
 -1.18582024e+03  4.81650058e+02 -5.69512063e+02  9.67965625e+00
 -1.13640772e+03  5.01856782e+02 -5.72246056e+02 -6.41732953e+01
 -1.08641404e+03  4.93233981e+02 -5.82244369e+02 -1.34960523e+02
 -1.03870876e+03  4.56302195e+02 -5.99009255e+02 -1.98902511e+02
 -9.96034059e+02  3.93077317e+02 -6.21681502e+02 -2.52581240e+02
 -9.60859867e+02  3.06964111e+02 -6.49085803e+02 -2.93120716e+02
 -9.35253421e+02  2.02576386e+02 -6.79792836e+02 -3.18338862e+02
 -9.20770050e+02  8.54933130e+01 -7.12194742e+02 -3.26862762e+02
 -9.18371017e+02 -3.80352420e+01 -7.44590043e+02 -3.18201178e+02
 -9.28372729e+02 -1.61418804e+02 -7.75273506e+02 -2.92770496e+02
 -9.50430005e+02 -2.78074366e+02 -8.02626198e+02 -2.51872734e+02
 -9.83554290e+02 -3.81774070e+02 -8.25200990e+02 -1.97626782e+02
 -1.02616585e+03 -4.66974126e+02 -8.41798985e+02 -1.32856500e+02
 -1.07617717e+03 -5.29107614e+02 -8.51532834e+02 -6.09415824e+01
 -1.13110321e+03 -5.64825677e+02 -8.53873606e+02  1.43609374e+01
 -1.18819262e+03 -5.72174399e+02 -8.48678717e+02  8.91151011e+01
 -1.24457304e+03 -5.50697997e+02 -8.36199467e+02  1.59413897e+02
 -1.29740276e+03 -5.01462903e+02 -8.17067768e+02  2.21585598e+02
 -1.34402084e+03 -4.27001438e+02 -7.92262772e+02  2.72387677e+02
 -1.38208755e+03 -3.31178086e+02 -7.63059160e+02  3.09178047e+02
 -1.40970803e+03 -2.18985388e+02 -7.30959828e+02  3.30054597e+02
 -1.42553224e+03 -9.62802844e+01 -6.97616514e+02  3.33955646e+02
 -1.42882633e+03  3.05252153e+01 -6.64742569e+02  3.20716002e+02
 -1.41951135e+03  1.54802664e+02 -6.34022474e+02  2.91075685e+02
 -1.39816741e+03  2.70057243e+02 -6.07022881e+02  2.46640836e+02
 -1.36600304e+03  3.70270774e+02 -5.85109880e+02  1.89798884e+02
 -1.32479135e+03  4.50219548e+02 -5.69376857e+02  1.23592450e+02
 -1.27677636e+03  5.05750203e+02 -5.60586754e+02  5.15586522e+01
 -1.22455451e+03  5.33999068e+02 -5.59131787e+02 -2.24577108e+01
 -1.17093749e+03  5.33543394e+02 -5.65012735e+02 -9.45072227e+01
 -1.11880377e+03  5.04476484e+02 -5.77838914e+02 -1.60744437e+02
 -1.07094652e+03  4.48402758e+02 -5.96848815e+02 -2.17630975e+02
 -1.02992617e+03  3.68352998e+02 -6.20950336e+02 -2.62122403e+02
 -9.97935105e+02  2.68624283e+02 -6.48778466e+02 -2.91829025e+02
 -9.76681906e+02  1.54553022e+02 -6.78767391e+02 -3.05142092e+02
 -9.67301119e+02  3.22331167e+01 -7.09233200e+02 -3.01318773e+02
 -9.70293320e+02 -9.18058936e+01 -7.38462830e+02 -2.80521387e+02
 -9.85498688e+02 -2.10943688e+02 -7.64804549e+02 -2.43808831e+02
 -1.01210544e+03 -3.18818818e+02 -7.86755204e+02 -1.93080661e+02
 -1.04869272e+03 -4.09664683e+02 -8.03039619e+02 -1.30976772e+02
 -1.09330563e+03 -4.78614097e+02 -8.12677957e+02 -6.07379735e+01
 -1.14355847e+03 -5.21956344e+02 -8.15037475e+02  1.39651599e+01
 -1.19676077e+03 -5.37333164e+02 -8.09865960e+02  8.92261473e+01
 -1.25005936e+03 -5.23863304e+02 -7.97305061e+02  1.61108912e+02
 -1.30058908e+03 -4.82189066e+02 -7.77882820e+02  2.25855655e+02
 -1.34562409e+03 -4.14442389e+02 -7.52485800e+02  2.80085317e+02
 -1.38272186e+03 -3.24132256e+02 -7.22312276e+02  3.20972136e+02
 -1.40985214e+03 -2.15959377e+02 -6.88808964e+02  3.46394885e+02
 -1.42550423e+03 -9.55679355e+01 -6.53594632e+02  3.55048893e+02
 -1.42876676e+03  3.07525026e+01 -6.18374619e+02  3.46514946e+02
 -1.41937581e+03  1.56399154e+02 -5.84850791e+02  3.21281419e+02
 -1.39772888e+03  2.74804731e+02 -5.54631675e+02  2.80718480e+02
 -1.36486392e+03  3.79784276e+02 -5.29147520e+02  2.27005720e+02
 -1.32240448e+03  4.65861805e+02 -5.09574787e+02  1.63017032e+02
 -1.27247400e+03  5.28559503e+02 -4.96774026e+02  9.21688253e+01
 -1.21758369e+03  5.64634211e+02 -4.91244454e+02  1.82395908e+01
 -1.16049989e+03  5.72248694e+02 -4.93097604e+02 -5.48296650e+01
 -1.10409799e+03  5.51068661e+02 -5.02051460e+02 -1.23143561e+02
 -1.05121059e+03  5.02280417e+02 -5.17445367e+02 -1.83058076e+02
 -1.00447791e+03  4.28528190e+02 -5.38274948e+02 -2.31373006e+02
 -9.66208385e+02  3.33774477e+02 -5.63245168e+02 -2.65500982e+02
 -9.38256736e+02  2.23090753e+02 -5.90838756e+02 -2.83604124e+02
 -9.21926058e+02  1.02389623e+02 -6.19396353e+02 -2.84691102e+02
 -9.17899010e+02 -2.18874574e+01 -6.47204176e+02 -2.68669503e+02
 -9.26201782e+02 -1.43110386e+02 -6.72584551e+02 -2.36350706e+02
 -9.46202734e+02 -2.54810583e+02 -6.93984542e+02 -1.89407036e+02
 -9.76645782e+02 -3.51022629e+02 -7.10057986e+02 -1.30283442e+02
 -1.01571675e+03 -4.26599323e+02 -7.19736614e+02 -6.20683746e+01
 -1.06113922e+03 -4.77483538e+02 -7.22286496e+02  1.16693250e+01
 -1.11029478e+03 -5.00922493e+02 -7.17346823e+02  8.70689080e+01
 -1.16036130e+03 -4.95613142e+02 -7.04948990e+02  1.60181614e+02
 -1.20846209e+03 -4.61770999e+02 -6.85514956e+02  2.27179216e+02
 -1.25181776e+03 -4.01118760e+02 -6.59834993e+02  2.84556200e+02
 -1.28789308e+03 -3.16795323e+02 -6.29025964e+02  3.29314902e+02
 -1.31453093e+03 -2.13190018e+02 -5.94472370e+02  3.59123819e+02
 -1.33006618e+03 -9.57107894e+01 -5.57753250e+02  3.72440739e+02
 -1.33341373e+03  2.95014064e+01 -5.20558817e+02  3.68594188e+02
 -1.32412580e+03  1.55896928e+02 -4.84601215e+02  3.47818888e+02
 -1.30241562e+03  2.76863351e+02 -4.51524124e+02  3.11243351e+02
 -1.26914623e+03  3.86074689e+02 -4.22815979e+02  2.60830278e+02
 -1.22578486e+03  4.77825488e+02 -3.99731385e+02  1.99272894e+02
 -1.17432553e+03  5.47332138e+02 -3.83224892e+02  1.29852704e+02
 -1.11718375e+03  5.90985512e+02 -3.73900607e+02  5.62661781e+01
 -1.05706898e+03  6.06541566e+02 -3.71980318e+02 -1.75704738e+01
 -9.96841557e+02  5.93239842e+02 -3.77291815e+02 -8.77281378e+01
 -9.39361687e+02  5.51843627e+02 -3.89278011e+02 -1.50472310e+02
 -8.87338397e+02  4.84599628e+02 -4.07026398e+02 -2.02460332e+02
 -8.43186513e+02  3.95119304e+02 -4.29317272e+02 -2.40917933e+02
 -8.08899154e+02  2.88188125e+02 -4.54688179e+02 -2.63785748e+02
 -7.85942508e+02  1.69512823e+02 -4.81511183e+02 -2.69828088e+02
 -7.75178436e+02  4.54199891e+01 -5.08078883e+02 -2.58698196e+02
 -7.76818993e+02 -7.74780645e+01 -5.32694608e+02 -2.30956568e+02
 -7.90415269e+02 -1.92632533e+02 -5.53762067e+02 -1.88041347e+02
 -8.14881137e+02 -2.93903991e+02 -5.69869681e+02 -1.32192374e+02
 -8.48550661e+02 -3.75886647e+02 -5.79865167e+02 -6.63328936e+01
 -8.89266117e+02 -4.34193844e+02 -5.82916430e+02  6.08483309e+00
 -9.34491998e+02 -4.65689743e+02 -5.78555537e+02  8.12618517e+01
 -9.81448963e+02 -4.68654941e+02 -5.66703468e+02  1.55253151e+02
 -1.02726067e+03 -4.42877282e+02 -5.47674316e+02  2.24176009e+02
 -1.06910573e+03 -3.89663065e+02 -5.22158739e+02  2.84415056e+02
 -1.10436675e+03 -3.11768055e+02 -4.91187513e+02  3.32813207e+02
 -1.13076863e+03 -2.13251948e+02 -4.56077127e+02  3.66838400e+02
 -1.14649875e+03 -9.92639595e+01 -4.18360290e+02  3.84717316e+02
 -1.15030274e+03  2.42291144e+01 -3.79705017e+02  3.85529034e+02
 -1.14155081e+03  1.50758026e+02 -3.41826569e+02  3.69253661e+02
 -1.12027099e+03  2.73692736e+02 -3.06396900e+02  3.36773382e+02
 -1.08714776e+03  3.86592562e+02 -2.74956392e+02  2.89825860e+02
 -1.04348592e+03  4.83546336e+02 -2.48832537e+02  2.30912461e+02
 -9.91141734e+02  5.59484580e+02 -2.29069862e+02  1.63166146e+02
 -9.32424915e+02  6.10447244e+02 -2.16374804e+02  9.01859987e+01
 -8.69976728e+02  6.33792840e+02 -2.11078436e+02  1.58471455e+01
 -8.06630519e+02  6.28337941e+02 -2.13119022e+02 -5.59039089e+01
 -7.45262136e+02  5.94419675e+02 -2.22045313e+02 -1.21257714e+02
 -6.88638091e+02  5.33877910e+02 -2.37040417e+02 -1.76743065e+02
 -6.39269505e+02  4.49958076e+02 -2.56964983e+02 -2.19410336e+02
 -5.99279539e+02  3.47139754e+02 -2.80417414e+02 -2.46987255e+02
 -5.70291312e+02  2.30900083e+02 -3.05807925e+02 -2.57998919e+02
 -5.53342239e+02  1.07424487e+02 -3.31442548e+02 -2.51845684e+02
 -5.48829291e+02 -1.67200083e+01 -3.55612634e+02 -2.28834837e+02
 -5.56488087e+02 -1.34931611e+02 -3.76685131e+02 -1.90164368e+02
 -5.75406914e+02 -2.40922433e+02 -3.93188875e+02 -1.37859697e+02
 -6.04074932e+02 -3.29050582e+02 -4.03892319e+02 -7.46667082e+01
 -6.40462030e+02 -3.94618131e+02 -4.07868623e+02 -3.90672484e+00
 -6.82126092e+02 -4.34119242e+02 -4.04544635e+02  7.06988982e+01
 -7.26342043e+02 -4.45425320e+02 -3.93731206e+02  1.45225313e+02
 -7.70245820e+02 -4.27897436e+02 -3.75633214e+02  2.15751465e+02
 -8.10985696e+02 -3.82420074e+02 -3.50838790e+02  2.78567174e+02
 -8.45872946e+02 -3.11354416e+02 -3.20288285e+02  3.30369082e+02
 -8.72523910e+02 -2.18413642e+02 -2.85224659e+02  3.68435116e+02
 -8.88985941e+02 -1.08466827e+02 -2.47127863e+02  3.90768244e+02
 -8.93840586e+02  1.27182151e+01 -2.07636727e+02  3.96201946e+02
 -8.86278567e+02  1.38779546e+02 -1.68462444e+02  3.84461817e+02
 -8.66142572e+02  2.63097099e+02 -1.31298235e+02  3.56180059e+02
 -8.33935629e+02  3.79142307e+02 -9.77299651e+01  3.12862084e+02
 -7.90794598e+02  4.80822895e+02 -6.91524327e+01  2.56807011e+02
 -7.38430187e+02  5.62804632e+02 -4.66957428e+01  1.90986232e+02
 -6.79036667e+02  6.20793044e+02 -3.11656658e+01  1.18886482e+02
 -6.15176044e+02  6.51760220e+02 -2.30011233e+01  4.43256904e+01
 -5.49642811e+02  6.54104716e+02 -2.22510498e+01 -2.87486641e+01
 -4.85316426e+02  6.27736131e+02 -2.85718507e+01 -9.64680319e+01
 -4.25009298e+02  5.74079870e+02 -4.12455914e+01 -1.55247108e+02
 -3.71318318e+02  4.96001860e+02 -5.92179572e+01 -2.01973185e+02
 -3.26487772e+02  3.97657182e+02 -8.11539779e+01 -2.34170549e+02
 -2.92290877e+02  2.84270620e+02 -1.05508576e+02 -2.50131226e+02
 -2.69936197e+02  1.61860714e+02 -1.30608209e+02 -2.49005192e+02
 -2.60003880e+02  3.69218919e+01 -1.54739302e+02 -2.30845260e+02
 -2.62415086e+02 -8.39185256e+01 -1.76238786e+02 -1.96604291e+02
 -2.76436219e+02 -1.94250346e+02 -1.93581974e+02 -1.48084870e+02
 -3.00717736e+02 -2.88219051e+02 -2.05463132e+02 -8.78441033e+01
 -3.33365489e+02 -3.60835001e+02 -2.10864475e+02 -1.90585651e+01
 -3.72040836e+02 -4.08236954e+02 -2.09109969e+02  5.46434681e+01
 -4.14084212e+02 -4.27895997e+02 -1.99901072e+02  1.29373641e+02
 -4.56655668e+02 -4.18749102e+02 -1.83332544e+02  2.01188880e+02
 -4.96884922e+02 -3.81255274e+02 -1.59887487e+02  2.66299638e+02
 -5.32023017e+02 -3.17371305e+02 -1.30411869e+02  3.21270038e+02
 -5.59587576e+02 -2.30448430e+02 -9.60698900e+01  3.63199330e+02
 -5.77493969e+02 -1.25055332e+02 -5.82825377e+01  3.89875092e+02
 -5.84165482e+02 -6.73685695e+00 -1.86525815e+01  3.99890073e+02
 -5.78616653e+02  1.18278833e+02  2.11200325e+01  3.92716513e+02
 -5.60505391e+02  2.43409189e+02  5.93279195e+01  3.68734018e+02
 -5.30151104e+02  3.62064927e+02  9.43463864e+01  3.29209502e+02
 -4.88517907e+02  4.67998027e+02  1.24719195e+02  2.76230283e+02
 -4.37163764e+02  5.55631711e+02  1.49235427e+02  2.12593837e+02
 -3.78158280e+02  6.20354975e+02  1.66993396e+02  1.41660052e+02
 -3.13973465e+02  6.58766106e+02  1.77448224e+02  6.71737805e+01
 -2.47353247e+02  6.68852334e+02  1.80440572e+02 -6.93294191e+00
 -1.81168623e+02  6.50096132e+02  1.76205018e+02 -7.67485627e+01
 -1.18266107e+02  6.03502542e+02  1.65357618e+02 -1.38588595e+02
 -6.13174608e+01  5.31546094e+02  1.48863330e+02 -1.89190211e+02
 -1.26786605e+01  4.38040105e+02  1.27985006e+02 -2.25884557e+02
  2.57344578e+01  3.27935287e+02  1.04216652e+02 -2.46737711e+02
  5.25473097e+01  2.07058271e+02  7.92044822e+01 -2.50652814e+02
  6.69990864e+01  8.18038838e+01  5.46599319e+01 -2.37428000e+02
  6.89828630e+01 -4.12025941e+01  3.22692284e+01 -2.07767050e+02
  5.90511725e+01 -1.55455333e+02  1.36042915e+01 -1.63242227e+02
  3.83867517e+01 -2.54911555e+02  3.96728151e-02 -1.06211231e+02
  8.74000251e+00 -3.34310673e+02 -7.32008168e+00 -3.96926797e+01
 -2.76635260e+01 -3.89452121e+02 -7.69880889e+00  3.27933177e+01
 -6.82407506e+01 -4.17417204e+02 -6.89762221e-01  1.07411073e+02
 -1.10187549e+02 -4.16723239e+02  1.37228651e+01  1.80211897e+02
 -1.50626928e+02 -3.87401864e+02  3.51630637e+01  2.47342648e+02
 -1.86761044e+02 -3.30997358e+02  6.28828255e+01  3.05249227e+02
 -2.16019034e+02 -2.50485084e+02  9.58016072e+01  3.50864288e+02
 -2.36192871e+02 -1.50114344e+02  1.32563357e+02  3.81769233e+02
 -2.45554045e+02 -3.51839582e+01  1.71608092e+02  3.96321949e+02
 -2.42944924e+02  8.82375925e+01  2.11254243e+02  3.93743531e+02
 -2.27839970e+02  2.13632663e+02  2.49787427e+02  3.74159421e+02
 -2.00373557e+02  3.34378668e+02  2.85550947e+02  3.38592782e+02
 -1.61332951e+02  4.44097846e+02  3.17033245e+02  2.88910456e+02
 -1.12116803e+02  5.36994091e+02  3.42947694e+02  2.27724377e+02
 -5.46613482e+01  6.08159066e+02  3.62300508e+02  1.58253615e+02
  8.66177853e+00  6.53831432e+02  3.74443184e+02  8.41543731e+01
  7.51707283e+01  6.71595492e+02  3.79106714e+02  9.32688454e+00
  1.42015004e+02  6.60508773e+02  3.76415747e+02 -6.22905691e+01
  2.06325934e+02  6.21151799e+02  3.66881965e+02 -1.26929653e+02
  2.65368106e+02  5.55597429e+02  3.51377022e+02 -1.81190998e+02
  3.16683761e+02  4.67301377e+02  3.31086460e+02 -2.22223729e+02
  3.58222522e+02  3.60919703e+02  3.07447066e+02 -2.47876032e+02
  3.88449615e+02  2.42062908e+02  2.82070939e+02 -2.56808791e+02
  4.06426847e+02  1.16999616e+02  2.56660314e+02 -2.48566314e+02
  4.11862086e+02 -7.67448825e+00  2.32917623e+02 -2.23600391e+02
  4.05124614e+02 -1.25385009e+02  2.12455537e+02 -1.83246434e+02
  3.87225553e+02 -2.29926051e+02  1.96711764e+02 -1.29652942e+02
  3.59764390e+02 -3.15787980e+02  1.86873072e+02 -6.56680280e+01
  3.24844429e+02 -3.78448398e+02  1.83812577e+02  5.31100155e+00
  2.84961636e+02 -4.14610992e+02  1.88043594e+02  7.95170780e+01
  2.42872743e+02 -4.22379614e+02  1.99692484e+02  1.53012324e+02
  2.01449589e+02 -4.01358422e+02  2.18491949e+02  2.21896032e+02
  1.63527368e+02 -3.52672785e+02  2.43795106e+02  2.82510673e+02
  1.31754830e+02 -2.78909835e+02  2.74609620e+02  3.31635071e+02
  1.08454312e+02 -1.83981835e+02  3.09650071e+02  3.66654526e+02
  9.54990218e+01 -7.29195465e+01  3.47405807e+02  3.85698903e+02
  9.42140381e+01  4.83934653e+01  3.86220693e+02  3.87741406e+02
  1.05306256e+02  1.73531568e+02  4.24380538e+02  3.72652806e+02
  1.28826987e+02  2.95866428e+02  4.60203590e+02  3.41208264e+02
  1.64169178e+02  4.08917080e+02  4.92129325e+02  2.95046398e+02
  2.10099410e+02  5.06692214e+02  5.18800820e+02  2.36582738e+02
  2.64822964e+02  5.84006595e+02  5.39136389e+02  1.68882152e+02
  3.26078544e+02  6.36754925e+02  5.52386667e+02  9.54969861e+01
  3.91257637e+02  6.62128651e+02  5.58174155e+02  2.02794472e+01
  4.57542206e+02  6.58764296e+02  5.56513121e+02 -5.28218415e+01
  5.22053459e+02  6.26815476e+02  5.47808808e+02 -1.19970380e+02
  5.82003817e+02  5.67944776e+02  5.32836000e+02 -1.77644410e+02
  6.34844072e+02  4.85235951e+02  5.12698064e+02 -2.22822906e+02
  6.78397948e+02  3.83031057e+02  4.88768644e+02 -2.53145127e+02
  7.10976974e+02  2.66701130e+02  4.62619080e+02 -2.67035288e+02
  7.31469590e+02  1.42362527e+02  4.35935384e+02 -2.63785784e+02
  7.39399783e+02  1.65538933e+01  4.10429160e+02 -2.43594549e+02
  7.34952162e+02 -1.04109160e+02  3.87747181e+02 -2.07554606e+02
  7.18962138e+02 -2.13283451e+02  3.69384377e+02 -1.57596330e+02
  6.92871740e+02 -3.05233231e+02  3.56604855e+02 -9.63854931e+01
  6.58653386e+02 -3.75133105e+02  3.50375103e+02 -2.71824748e+01
  6.18705644e+02 -4.19322875e+02  3.51312914e+02  4.63299395e+01
  5.75726498e+02 -4.35500842e+02  3.59654728e+02  1.20241062e+02
  5.32570781e+02 -4.22845361e+02  3.75243117e+02  1.90618845e+02
  4.92099346e+02 -3.82058229e+02  3.97535065e+02  2.53717550e+02
  4.57027904e+02 -3.15327613e+02  4.25630618e+02  3.06175576e+02
  4.29783536e+02 -2.26212479e+02  4.58320386e+02  3.45193003e+02
  4.12376449e+02 -1.19454623e+02  4.94149386e+02  3.68679467e+02
  4.06293746e+02 -7.28230758e-01  5.31493852e+02  3.75364560e+02
  4.12420824e+02  1.23659800e+02  5.68646970e+02  3.64864929e+02
  4.30994558e+02  2.47102959e+02  6.03908986e+02  3.37704525e+02
  4.61590725e+02  3.63044041e+02  6.35676951e+02  2.95286929e+02
  5.03146352e+02  4.65321460e+02  6.62529351e+02  2.39821228e+02
  5.54015796e+02  5.48494671e+02  6.83301149e+02  1.74205344e+02
  6.12057599e+02  6.08131507e+02  6.97145296e+02  1.01872989e+02
  6.74747526e+02  6.41042260e+02  7.03577427e+02  2.66123175e+01
  7.39311821e+02  6.45448146e+02  7.02501427e+02 -4.76341352e+01
  8.02873643e+02  6.21075247e+02  6.94214468e+02 -1.16977672e+02
  8.62604944e+02  5.69168983e+02  6.79391297e+02 -1.77788806e+02
