               t             x_1             y_1             z_1            v_x1            v_y1            v_z1
  1.73900000e+01 -1.15480150e+02 -6.58848269e+00  1.65662358e+03 -3.36738003e+02 -3.36738003e+02 -3.36738003e+02
  1.74000000e+01 -1.18806823e+02 -3.07725067e+00  1.66284385e+03 -3.28565717e+02 -3.28565717e+02 -3.28565717e+02
  1.74100000e+01 -1.22050857e+02  5.13015954e-01  1.66898404e+03 -3.20211042e+02 -3.20211042e+02 -3.20211042e+02
  1.74200000e+01 -1.25210450e+02  4.18039209e+00  1.67504387e+03 -3.11678411e+02 -3.11678411e+02 -3.11678411e+02
  1.74300000e+01 -1.28283847e+02  7.92291162e+00  1.68102303e+03 -3.02972355e+02 -3.02972355e+02 -3.02972355e+02
  1.74400000e+01 -1.31269335e+02  1.17385685e+01  1.68692124e+03 -2.94097492e+02 -2.94097492e+02 -2.94097492e+02
  1.74500000e+01 -1.34165249e+02  1.56253178e+01  1.69273821e+03 -2.85058534e+02 -2.85058534e+02 -2.85058534e+02
  1.74600000e+01 -1.36969974e+02  1.95810768e+01  1.69847367e+03 -2.75860278e+02 -2.75860278e+02 -2.75860278e+02
  1.74700000e+01 -1.39681940e+02  2.36037261e+01  1.70412733e+03 -2.66507604e+02 -2.66507604e+02 -2.66507604e+02
  1.74800000e+01 -1.42299628e+02  2.76911107e+01  1.70969894e+03 -2.57005477e+02 -2.57005477e+02 -2.57005477e+02
  1.74900000e+01 -1.44821568e+02  3.18410412e+01  1.71518821e+03 -2.47358940e+02 -2.47358940e+02 -2.47358940e+02
  1.75000000e+01 -1.47246343e+02  3.60512949e+01  1.72059488e+03 -2.37573112e+02 -2.37573112e+02 -2.37573112e+02
  1.75100000e+01 -1.49572584e+02  4.03196170e+01  1.72591870e+03 -2.27653187e+02 -2.27653187e+02 -2.27653187e+02
  1.75200000e+01 -1.51798977e+02  4.46437218e+01  1.73115941e+03 -2.17604428e+02 -2.17604428e+02 -2.17604428e+02
  1.75300000e+01 -1.53924261e+02  4.90212942e+01  1.73631674e+03 -2.07432170e+02 -2.07432170e+02 -2.07432170e+02
  1.75400000e+01 -1.55947227e+02  5.34499902e+01  1.74139047e+03 -1.97141810e+02 -1.97141810e+02 -1.97141810e+02
  1.75500000e+01 -1.57866721e+02  5.79274390e+01  1.74638034e+03 -1.86738810e+02 -1.86738810e+02 -1.86738810e+02
  1.75600000e+01 -1.59681646e+02  6.24512435e+01  1.75128611e+03 -1.76228690e+02 -1.76228690e+02 -1.76228690e+02
  1.75700000e+01 -1.61390957e+02  6.70189822e+01  1.75610754e+03 -1.65617028e+02 -1.65617028e+02 -1.65617028e+02
  1.75800000e+01 -1.62993667e+02  7.16282101e+01  1.76084441e+03 -1.54909456e+02 -1.54909456e+02 -1.54909456e+02
  1.75900000e+01 -1.64488845e+02  7.62764601e+01  1.76549648e+03 -1.44111656e+02 -1.44111656e+02 -1.44111656e+02
  1.76000000e+01 -1.65875618e+02  8.09612444e+01  1.77006353e+03 -1.33229359e+02 -1.33229359e+02 -1.33229359e+02
  1.76100000e+01 -1.67153170e+02  8.56800555e+01  1.77454534e+03 -1.22268339e+02 -1.22268339e+02 -1.22268339e+02
  1.76200000e+01 -1.68320742e+02  9.04303681e+01  1.77894170e+03 -1.11234414e+02 -1.11234414e+02 -1.11234414e+02
  1.76300000e+01 -1.69377634e+02  9.52096399e+01  1.78325239e+03 -1.00133438e+02 -1.00133438e+02 -1.00133438e+02
  1.76400000e+01 -1.70323207e+02  1.00015313e+02  1.78747721e+03 -8.89713044e+01 -8.89713044e+01 -8.89713044e+01
  1.76500000e+01 -1.71156876e+02  1.04844816e+02  1.79161595e+03 -7.77539354e+01 -7.77539354e+01 -7.77539354e+01
  1.76600000e+01 -1.71878121e+02  1.09695564e+02  1.79566842e+03 -6.64872843e+01 -6.64872843e+01 -6.64872843e+01
  1.76700000e+01 -1.72486478e+02  1.14564961e+02  1.79963441e+03 -5.51773303e+01 -5.51773303e+01 -5.51773303e+01
  1.76800000e+01 -1.72981543e+02  1.19450402e+02  1.80351374e+03 -4.38300753e+01 -4.38300753e+01 -4.38300753e+01
  1.76900000e+01 -1.73362975e+02  1.24349272e+02  1.80730622e+03 -3.24515413e+01 -3.24515413e+01 -3.24515413e+01
  1.77000000e+01 -1.73630490e+02  1.29258949e+02  1.81101166e+03 -2.10477668e+01 -2.10477668e+01 -2.10477668e+01
  1.77100000e+01 -1.73783866e+02  1.34176806e+02  1.81462990e+03 -9.62480358e+00 -9.62480358e+00 -9.62480358e+00
  1.77200000e+01 -1.73822942e+02  1.39100210e+02  1.81816075e+03  1.81128624e+00  1.81128624e+00  1.81128624e+00
  1.77300000e+01 -1.73747617e+02  1.44026528e+02  1.82160404e+03  1.32544336e+01  1.32544336e+01  1.32544336e+01
  1.77400000e+01 -1.73557850e+02  1.48953122e+02  1.82495962e+03  2.46985658e+01  2.46985658e+01  2.46985658e+01
  1.77500000e+01 -1.73253663e+02  1.53877356e+02  1.82822731e+03  3.61376094e+01  3.61376094e+01  3.61376094e+01
  1.77600000e+01 -1.72835135e+02  1.58796594e+02  1.83140696e+03  4.75654939e+01  4.75654939e+01  4.75654939e+01
  1.77700000e+01 -1.72302410e+02  1.63708203e+02  1.83449842e+03  5.89761544e+01  5.89761544e+01  5.89761544e+01
  1.77800000e+01 -1.71655690e+02  1.68609554e+02  1.83750153e+03  7.03635355e+01  7.03635355e+01  7.03635355e+01
  1.77900000e+01 -1.70895237e+02  1.73498023e+02  1.84041616e+03  8.17215939e+01  8.17215939e+01  8.17215939e+01
  1.78000000e+01 -1.70021376e+02  1.78370993e+02  1.84324217e+03  9.30443018e+01  9.30443018e+01  9.30443018e+01
  1.78100000e+01 -1.69034489e+02  1.83225855e+02  1.84597941e+03  1.04325650e+02  1.04325650e+02  1.04325650e+02
  1.78200000e+01 -1.67935021e+02  1.88060011e+02  1.84862775e+03  1.15559652e+02  1.15559652e+02  1.15559652e+02
  1.78300000e+01 -1.66723474e+02  1.92870871e+02  1.85118708e+03  1.26740346e+02  1.26740346e+02  1.26740346e+02
  1.78400000e+01 -1.65400411e+02  1.97655860e+02  1.85365725e+03  1.37861798e+02  1.37861798e+02  1.37861798e+02
  1.78500000e+01 -1.63966455e+02  2.02412415e+02  1.85603817e+03  1.48918105e+02  1.48918105e+02  1.48918105e+02
  1.78600000e+01 -1.62422286e+02  2.07137988e+02  1.85832970e+03  1.59903401e+02  1.59903401e+02  1.59903401e+02
  1.78700000e+01 -1.60768643e+02  2.11830048e+02  1.86053174e+03  1.70811854e+02  1.70811854e+02  1.70811854e+02
  1.78800000e+01 -1.59006324e+02  2.16486083e+02  1.86264419e+03  1.81637677e+02  1.81637677e+02  1.81637677e+02
  1.78900000e+01 -1.57136184e+02  2.21103597e+02  1.86466694e+03  1.92375122e+02  1.92375122e+02  1.92375122e+02
  1.79000000e+01 -1.55159135e+02  2.25680116e+02  1.86659990e+03  2.03018493e+02  2.03018493e+02  2.03018493e+02
  1.79100000e+01 -1.53076147e+02  2.30213188e+02  1.86844297e+03  2.13562140e+02  2.13562140e+02  2.13562140e+02
  1.79200000e+01 -1.50888244e+02  2.34700384e+02  1.87019606e+03  2.24000467e+02  2.24000467e+02  2.24000467e+02
  1.79300000e+01 -1.48596507e+02  2.39139298e+02  1.87185909e+03  2.34327934e+02  2.34327934e+02  2.34327934e+02
  1.79400000e+01 -1.46202073e+02  2.43527551e+02  1.87343198e+03  2.44539060e+02  2.44539060e+02  2.44539060e+02
  1.79500000e+01 -1.43706132e+02  2.47862789e+02  1.87491465e+03  2.54628427e+02  2.54628427e+02  2.54628427e+02
  1.79600000e+01 -1.41109928e+02  2.52142689e+02  1.87630704e+03  2.64590678e+02  2.64590678e+02  2.64590678e+02
  1.79700000e+01 -1.38414759e+02  2.56364953e+02  1.87760907e+03  2.74420528e+02  2.74420528e+02  2.74420528e+02
  1.79800000e+01 -1.35621976e+02  2.60527318e+02  1.87882068e+03  2.84112757e+02  2.84112757e+02  2.84112757e+02
  1.79900000e+01 -1.32732980e+02  2.64627550e+02  1.87994182e+03  2.93662223e+02  2.93662223e+02  2.93662223e+02
  1.80000000e+01 -1.29749225e+02  2.68663449e+02  1.88097242e+03  3.03063857e+02  3.03063857e+02  3.03063857e+02
  1.80100000e+01 -1.26672213e+02  2.72632847e+02  1.88191245e+03  3.12312668e+02  3.12312668e+02  3.12312668e+02
  1.80200000e+01 -1.23503497e+02  2.76533614e+02  1.88276185e+03  3.21403749e+02  3.21403749e+02  3.21403749e+02
  1.80300000e+01 -1.20244679e+02  2.80363655e+02  1.88352058e+03  3.30332272e+02  3.30332272e+02  3.30332272e+02
  1.80400000e+01 -1.16897409e+02  2.84120912e+02  1.88418861e+03  3.39093500e+02  3.39093500e+02  3.39093500e+02
  1.80500000e+01 -1.13463383e+02  2.87803367e+02  1.88476591e+03  3.47682783e+02  3.47682783e+02  3.47682783e+02
  1.80600000e+01 -1.09944342e+02  2.91409039e+02  1.88525244e+03  3.56095560e+02  3.56095560e+02  3.56095560e+02
  1.80700000e+01 -1.06342075e+02  2.94935990e+02  1.88564819e+03  3.64327366e+02  3.64327366e+02  3.64327366e+02
  1.80800000e+01 -1.02658412e+02  2.98382324e+02  1.88595313e+03  3.72373832e+02  3.72373832e+02  3.72373832e+02
  1.80900000e+01 -9.88952301e+01  3.01746185e+02  1.88616726e+03  3.80230687e+02  3.80230687e+02  3.80230687e+02
  1.81000000e+01 -9.50544447e+01  3.05025764e+02  1.88629055e+03  3.87893760e+02  3.87893760e+02  3.87893760e+02
  1.81100000e+01 -9.11380144e+01  3.08219293e+02  1.88632301e+03  3.95358982e+02  3.95358982e+02  3.95358982e+02
  1.81200000e+01 -8.71479378e+01  3.11325053e+02  1.88626463e+03  4.02622392e+02  4.02622392e+02  4.02622392e+02
  1.81300000e+01 -8.30862522e+01  3.14341369e+02  1.88611541e+03  4.09680134e+02  4.09680134e+02  4.09680134e+02
  1.81400000e+01 -7.89550332e+01  3.17266615e+02  1.88587537e+03  4.16528459e+02  4.16528459e+02  4.16528459e+02
  1.81500000e+01 -7.47563932e+01  3.20099213e+02  1.88554451e+03  4.23163734e+02  4.23163734e+02  4.23163734e+02
  1.81600000e+01 -7.04924804e+01  3.22837632e+02  1.88512285e+03  4.29582435e+02  4.29582435e+02  4.29582435e+02
  1.81700000e+01 -6.61654778e+01  3.25480394e+02  1.88461041e+03  4.35781154e+02  4.35781154e+02  4.35781154e+02
  1.81800000e+01 -6.17776016e+01  3.28026069e+02  1.88400722e+03  4.41756601e+02  4.41756601e+02  4.41756601e+02
  1.81900000e+01 -5.73311006e+01  3.30473281e+02  1.88331330e+03  4.47505602e+02  4.47505602e+02  4.47505602e+02
  1.82000000e+01 -5.28282546e+01  3.32820703e+02  1.88252869e+03  4.53025105e+02  4.53025105e+02  4.53025105e+02
  1.82100000e+01 -4.82713733e+01  3.35067065e+02  1.88165342e+03  4.58312179e+02  4.58312179e+02  4.58312179e+02
  1.82200000e+01 -4.36627952e+01  3.37211145e+02  1.88068754e+03  4.63364017e+02  4.63364017e+02  4.63364017e+02
  1.82300000e+01 -3.90048861e+01  3.39251781e+02  1.87963109e+03  4.68177936e+02  4.68177936e+02  4.68177936e+02
  1.82400000e+01 -3.43000381e+01  3.41187862e+02  1.87848413e+03  4.72751379e+02  4.72751379e+02  4.72751379e+02
  1.82500000e+01 -2.95506682e+01  3.43018333e+02  1.87724671e+03  4.77081918e+02  4.77081918e+02  4.77081918e+02
  1.82600000e+01 -2.47592171e+01  3.44742196e+02  1.87591888e+03  4.81167252e+02  4.81167252e+02  4.81167252e+02
  1.82700000e+01 -1.99281478e+01  3.46358509e+02  1.87450073e+03  4.85005211e+02  4.85005211e+02  4.85005211e+02
  1.82800000e+01 -1.50599443e+01  3.47866387e+02  1.87299230e+03  4.88593756e+02  4.88593756e+02  4.88593756e+02
  1.82900000e+01 -1.01571105e+01  3.49265001e+02  1.87139368e+03  4.91930981e+02  4.91930981e+02  4.91930981e+02
  1.83000000e+01 -5.22216838e+00  3.50553583e+02  1.86970493e+03  4.95015113e+02  4.95015113e+02  4.95015113e+02
  1.83100000e+01 -2.57657342e-01  3.51731420e+02  1.86792616e+03  4.97844512e+02  4.97844512e+02  4.97844512e+02
  1.83200000e+01  4.73386770e+00  3.52797860e+02  1.86605742e+03  5.00417674e+02  5.00417674e+02  5.00417674e+02
  1.83300000e+01  9.74983743e+00  3.53752308e+02  1.86409883e+03  5.02733233e+02  5.02733233e+02  5.02733233e+02
  1.83400000e+01  1.47876695e+01  3.54594231e+02  1.86205047e+03  5.04789956e+02  5.04789956e+02  5.04789956e+02
  1.83500000e+01  1.98447701e+01  3.55323153e+02  1.85991244e+03  5.06586749e+02  5.06586749e+02  5.06586749e+02
  1.83600000e+01  2.49185348e+01  3.55938660e+02  1.85768485e+03  5.08122656e+02  5.08122656e+02  5.08122656e+02
  1.83700000e+01  3.00063508e+01  3.56440396e+02  1.85536780e+03  5.09396860e+02  5.09396860e+02  5.09396860e+02
  1.83800000e+01  3.51055974e+01  3.56828067e+02  1.85296140e+03  5.10408681e+02  5.10408681e+02  5.10408681e+02
  1.83900000e+01  4.02136480e+01  3.57101437e+02  1.85046577e+03  5.11157580e+02  5.11157580e+02  5.11157580e+02
  1.84000000e+01  4.53278712e+01  3.57260335e+02  1.84788103e+03  5.11643157e+02  5.11643157e+02  5.11643157e+02
  1.84100000e+01  5.04456325e+01  3.57304646e+02  1.84520730e+03  5.11865150e+02  5.11865150e+02  5.11865150e+02
  1.84200000e+01  5.55642952e+01  3.57234318e+02  1.84244471e+03  5.11823440e+02  5.11823440e+02  5.11823440e+02
  1.84300000e+01  6.06812223e+01  3.57049359e+02  1.83959340e+03  5.11518045e+02  5.11518045e+02  5.11518045e+02
  1.84400000e+01  6.57937776e+01  3.56749839e+02  1.83665351e+03  5.10949124e+02  5.10949124e+02  5.10949124e+02
  1.84500000e+01  7.08993273e+01  3.56335888e+02  1.83362516e+03  5.10116976e+02  5.10116976e+02  5.10116976e+02
  1.84600000e+01  7.59952411e+01  3.55807695e+02  1.83050852e+03  5.09022040e+02  5.09022040e+02  5.09022040e+02
  1.84700000e+01  8.10788940e+01  3.55165512e+02  1.82730373e+03  5.07664893e+02  5.07664893e+02  5.07664893e+02
  1.84800000e+01  8.61476673e+01  3.54409649e+02  1.82401094e+03  5.06046251e+02  5.06046251e+02  5.06046251e+02
  1.84900000e+01  9.11989502e+01  3.53540479e+02  1.82063032e+03  5.04166972e+02  5.04166972e+02  5.04166972e+02
  1.85000000e+01  9.62301412e+01  3.52558433e+02  1.81716202e+03  5.02028047e+02  5.02028047e+02  5.02028047e+02
  1.85100000e+01  1.01238649e+02  3.51464003e+02  1.81360621e+03  4.99630610e+02  4.99630610e+02  4.99630610e+02
  1.85200000e+01  1.06221896e+02  3.50257738e+02  1.80996307e+03  4.96975929e+02  4.96975929e+02  4.96975929e+02
  1.85300000e+01  1.11177315e+02  3.48940250e+02  1.80623277e+03  4.94065408e+02  4.94065408e+02  4.94065408e+02
  1.85400000e+01  1.16102356e+02  3.47512208e+02  1.80241548e+03  4.90900589e+02  4.90900589e+02  4.90900589e+02
  1.85500000e+01  1.20994485e+02  3.45974338e+02  1.79851140e+03  4.87483147e+02  4.87483147e+02  4.87483147e+02
  1.85600000e+01  1.25851183e+02  3.44327427e+02  1.79452071e+03  4.83814892e+02  4.83814892e+02  4.83814892e+02
  1.85700000e+01  1.30669953e+02  3.42572318e+02  1.79044361e+03  4.79897768e+02  4.79897768e+02  4.79897768e+02
  1.85800000e+01  1.35448316e+02  3.40709913e+02  1.78628028e+03  4.75733848e+02  4.75733848e+02  4.75733848e+02
  1.85900000e+01  1.40183815e+02  3.38741169e+02  1.78203094e+03  4.71325339e+02  4.71325339e+02  4.71325339e+02
  1.86000000e+01  1.44874015e+02  3.36667099e+02  1.77769577e+03  4.66674575e+02  4.66674575e+02  4.66674575e+02
  1.86100000e+01  1.49516507e+02  3.34488774e+02  1.77327501e+03  4.61784021e+02  4.61784021e+02  4.61784021e+02
  1.86200000e+01  1.54108905e+02  3.32207319e+02  1.76876884e+03  4.56656269e+02  4.56656269e+02  4.56656269e+02
  1.86300000e+01  1.58648851e+02  3.29823914e+02  1.76417751e+03  4.51294034e+02  4.51294034e+02  4.51294034e+02
  1.86400000e+01  1.63134013e+02  3.27339791e+02  1.75950121e+03  4.45700159e+02  4.45700159e+02  4.45700159e+02
  1.86500000e+01  1.67562091e+02  3.24756239e+02  1.75474019e+03  4.39877607e+02  4.39877607e+02  4.39877607e+02
  1.86600000e+01  1.71930814e+02  3.22074597e+02  1.74989466e+03  4.33829465e+02  4.33829465e+02  4.33829465e+02
  1.86700000e+01  1.76237939e+02  3.19296256e+02  1.74496487e+03  4.27558936e+02  4.27558936e+02  4.27558936e+02
  1.86800000e+01  1.80481262e+02  3.16422660e+02  1.73995105e+03  4.21069346e+02  4.21069346e+02  4.21069346e+02
  1.86900000e+01  1.84658608e+02  3.13455301e+02  1.73485343e+03  4.14364132e+02  4.14364132e+02  4.14364132e+02
  1.87000000e+01  1.88767838e+02  3.10395723e+02  1.72967228e+03  4.07446848e+02  4.07446848e+02  4.07446848e+02
  1.87100000e+01  1.92806850e+02  3.07245518e+02  1.72440783e+03  4.00321161e+02  4.00321161e+02  4.00321161e+02
  1.87200000e+01  1.96773579e+02  3.04006325e+02  1.71906034e+03  3.92990848e+02  3.92990848e+02  3.92990848e+02
  1.87300000e+01  2.00665998e+02  3.00679831e+02  1.71363006e+03  3.85459793e+02  3.85459793e+02  3.85459793e+02
  1.87400000e+01  2.04482119e+02  2.97267769e+02  1.70811727e+03  3.77731989e+02  3.77731989e+02  3.77731989e+02
  1.87500000e+01  2.08219995e+02  2.93771918e+02  1.70252222e+03  3.69811532e+02  3.69811532e+02  3.69811532e+02
  1.87600000e+01  2.11877721e+02  2.90194101e+02  1.69684518e+03  3.61702620e+02  3.61702620e+02  3.61702620e+02
  1.87700000e+01  2.15453434e+02  2.86536184e+02  1.69108643e+03  3.53409551e+02  3.53409551e+02  3.53409551e+02
  1.87800000e+01  2.18945313e+02  2.82800075e+02  1.68524625e+03  3.44936721e+02  3.44936721e+02  3.44936721e+02
  1.87900000e+01  2.22351584e+02  2.78987725e+02  1.67932491e+03  3.36288622e+02  3.36288622e+02  3.36288622e+02
  1.88000000e+01  2.25670516e+02  2.75101124e+02  1.67332270e+03  3.27469838e+02  3.27469838e+02  3.27469838e+02
  1.88100000e+01  2.28900427e+02  2.71142302e+02  1.66723991e+03  3.18485044e+02  3.18485044e+02  3.18485044e+02
  1.88200000e+01  2.32039680e+02  2.67113326e+02  1.66107683e+03  3.09339003e+02  3.09339003e+02  3.09339003e+02
  1.88300000e+01  2.35086686e+02  2.63016303e+02  1.65483376e+03  3.00036562e+02  3.00036562e+02  3.00036562e+02
  1.88400000e+01  2.38039906e+02  2.58853372e+02  1.64851100e+03  2.90582655e+02  2.90582655e+02  2.90582655e+02
  1.88500000e+01  2.40897851e+02  2.54626710e+02  1.64210886e+03  2.80982291e+02  2.80982291e+02  2.80982291e+02
  1.88600000e+01  2.43659081e+02  2.50338526e+02  1.63562764e+03  2.71240561e+02  2.71240561e+02  2.71240561e+02
  1.88700000e+01  2.46322208e+02  2.45991063e+02  1.62906765e+03  2.61362629e+02  2.61362629e+02  2.61362629e+02
  1.88800000e+01  2.48885897e+02  2.41586595e+02  1.62242922e+03  2.51353732e+02  2.51353732e+02  2.51353732e+02
  1.88900000e+01  2.51348864e+02  2.37127425e+02  1.61571265e+03  2.41219176e+02  2.41219176e+02  2.41219176e+02
  1.89000000e+01  2.53709879e+02  2.32615886e+02  1.60891828e+03  2.30964333e+02  2.30964333e+02  2.30964333e+02
  1.89100000e+01  2.55967768e+02  2.28054339e+02  1.60204643e+03  2.20594640e+02  2.20594640e+02  2.20594640e+02
  1.89200000e+01  2.58121408e+02  2.23445170e+02  1.59509743e+03  2.10115595e+02  2.10115595e+02  2.10115595e+02
  1.89300000e+01  2.60169734e+02  2.18790791e+02  1.58807162e+03  1.99532753e+02  1.99532753e+02  1.99532753e+02
  1.89400000e+01  2.62111735e+02  2.14093639e+02  1.58096934e+03  1.88851724e+02  1.88851724e+02  1.88851724e+02
  1.89500000e+01  2.63946460e+02  2.09356171e+02  1.57379092e+03  1.78078171e+02  1.78078171e+02  1.78078171e+02
  1.89600000e+01  2.65673009e+02  2.04580869e+02  1.56653671e+03  1.67217807e+02  1.67217807e+02  1.67217807e+02
  1.89700000e+01  2.67290545e+02  1.99770231e+02  1.55920707e+03  1.56276388e+02  1.56276388e+02  1.56276388e+02
  1.89800000e+01  2.68798286e+02  1.94926776e+02  1.55180234e+03  1.45259715e+02  1.45259715e+02  1.45259715e+02
  1.89900000e+01  2.70195508e+02  1.90053040e+02  1.54432288e+03  1.34173629e+02  1.34173629e+02  1.34173629e+02
  1.90000000e+01  2.71481547e+02  1.85151575e+02  1.53676905e+03  1.23024007e+02  1.23024007e+02  1.23024007e+02
  1.90100000e+01  2.72655796e+02  1.80224948e+02  1.52914122e+03  1.11816761e+02  1.11816761e+02  1.11816761e+02
  1.90200000e+01  2.73717710e+02  1.75275738e+02  1.52143975e+03  1.00557832e+02  1.00557832e+02  1.00557832e+02
  1.90300000e+01  2.74666801e+02  1.70306537e+02  1.51366502e+03  8.92531898e+01  8.92531898e+01  8.92531898e+01
  1.90400000e+01  2.75502641e+02  1.65319946e+02  1.50581739e+03  7.79088267e+01  7.79088267e+01  7.79088267e+01
  1.90500000e+01  2.76224865e+02  1.60318578e+02  1.49789725e+03  6.65307577e+01  6.65307577e+01  6.65307577e+01
  1.90600000e+01  2.76833164e+02  1.55305051e+02  1.48990498e+03  5.51250149e+01  5.51250149e+01  5.51250149e+01
  1.90700000e+01  2.77327293e+02  1.50281992e+02  1.48184096e+03  4.36976454e+01  4.36976454e+01  4.36976454e+01
  1.90800000e+01  2.77707065e+02  1.45252029e+02  1.47370558e+03  3.22547076e+01  3.22547076e+01  3.22547076e+01
  1.90900000e+01  2.77972356e+02  1.40217798e+02  1.46549923e+03  2.08022681e+01  2.08022681e+01  2.08022681e+01
  1.91000000e+01  2.78123099e+02  1.35181934e+02  1.45722231e+03  9.34639857e+00  9.34639857e+00  9.34639857e+00
  1.91100000e+01  2.78159292e+02  1.30147074e+02  1.44887522e+03 -2.10682739e+00 -2.10682739e+00 -2.10682739e+00
  1.91200000e+01  2.78080992e+02  1.25115856e+02  1.44045835e+03 -1.35513377e+01 -1.35513377e+01 -1.35513377e+01
  1.91300000e+01  2.77888315e+02  1.20090912e+02  1.43197212e+03 -2.49810649e+01 -2.49810649e+01 -2.49810649e+01
  1.91400000e+01  2.77581440e+02  1.15074875e+02  1.42341693e+03 -3.63899494e+01 -3.63899494e+01 -3.63899494e+01
  1.91500000e+01  2.77160606e+02  1.10070370e+02  1.41479319e+03 -4.77719427e+01 -4.77719427e+01 -4.77719427e+01
  1.91600000e+01  2.76626111e+02  1.05080017e+02  1.40610133e+03 -5.91210104e+01 -5.91210104e+01 -5.91210104e+01
  1.91700000e+01  2.75978315e+02  1.00106428e+02  1.39734175e+03 -7.04311357e+01 -7.04311357e+01 -7.04311357e+01
  1.91800000e+01  2.75217638e+02  9.51522081e+01  1.38851488e+03 -8.16963226e+01 -8.16963226e+01 -8.16963226e+01
  1.91900000e+01  2.74344558e+02  9.02199486e+01  1.37962114e+03 -9.29105987e+01 -9.29105987e+01 -9.29105987e+01
  1.92000000e+01  2.73359615e+02  8.53122315e+01  1.37066097e+03 -1.04068019e+02 -1.04068019e+02 -1.04068019e+02
  1.92100000e+01  2.72263407e+02  8.04316248e+01  1.36163480e+03 -1.15162668e+02 -1.15162668e+02 -1.15162668e+02
  1.92200000e+01  2.71056591e+02  7.55806824e+01  1.35254305e+03 -1.26188664e+02 -1.26188664e+02 -1.26188664e+02
  1.92300000e+01  2.69739882e+02  7.07619422e+01  1.34338617e+03 -1.37140161e+02 -1.37140161e+02 -1.37140161e+02
  1.92400000e+01  2.68314055e+02  6.59779249e+01  1.33416460e+03 -1.48011355e+02 -1.48011355e+02 -1.48011355e+02
  1.92500000e+01  2.66779942e+02  6.12311328e+01  1.32487878e+03 -1.58796481e+02 -1.58796481e+02 -1.58796481e+02
  1.92600000e+01  2.65138432e+02  5.65240484e+01  1.31552916e+03 -1.69489822e+02 -1.69489822e+02 -1.69489822e+02
  1.92700000e+01  2.63390471e+02  5.18591329e+01  1.30611618e+03 -1.80085709e+02 -1.80085709e+02 -1.80085709e+02
  1.92800000e+01  2.61537061e+02  4.72388252e+01  1.29664032e+03 -1.90578526e+02 -1.90578526e+02 -1.90578526e+02
  1.92900000e+01  2.59579262e+02  4.26655405e+01  1.28710201e+03 -2.00962709e+02 -2.00962709e+02 -2.00962709e+02
  1.93000000e+01  2.57518187e+02  3.81416687e+01  1.27750172e+03 -2.11232753e+02 -2.11232753e+02 -2.11232753e+02
  1.93100000e+01  2.55355006e+02  3.36695738e+01  1.26783991e+03 -2.21383215e+02 -2.21383215e+02 -2.21383215e+02
  1.93200000e+01  2.53090940e+02  2.92515919e+01  1.25811704e+03 -2.31408713e+02 -2.31408713e+02 -2.31408713e+02
  1.93300000e+01  2.50727266e+02  2.48900306e+01  1.24833359e+03 -2.41303934e+02 -2.41303934e+02 -2.41303934e+02
  1.93400000e+01  2.48265313e+02  2.05871672e+01  1.23849003e+03 -2.51063631e+02 -2.51063631e+02 -2.51063631e+02
  1.93500000e+01  2.45706462e+02  1.63452481e+01  1.22858682e+03 -2.60682631e+02 -2.60682631e+02 -2.60682631e+02
  1.93600000e+01  2.43052146e+02  1.21664869e+01  1.21862445e+03 -2.70155835e+02 -2.70155835e+02 -2.70155835e+02
  1.93700000e+01  2.40303848e+02  8.05306414e+00  1.20860340e+03 -2.79478222e+02 -2.79478222e+02 -2.79478222e+02
  1.93800000e+01  2.37463101e+02  4.00712515e+00  1.19852414e+03 -2.88644850e+02 -2.88644850e+02 -2.88644850e+02
  1.93900000e+01  2.34531487e+02  3.07796015e-02  1.18838717e+03 -2.97650861e+02 -2.97650861e+02 -2.97650861e+02
  1.94000000e+01  2.31510635e+02 -3.87389986e+00  1.17819298e+03 -3.06491480e+02 -3.06491480e+02 -3.06491480e+02
  1.94100000e+01  2.28402224e+02 -7.70487870e+00  1.16794204e+03 -3.15162021e+02 -3.15162021e+02 -3.15162021e+02
  1.94200000e+01  2.25207977e+02 -1.14601616e+01  1.15763486e+03 -3.23657890e+02 -3.23657890e+02 -3.23657890e+02
  1.94300000e+01  2.21929663e+02 -1.51377933e+01  1.14727194e+03 -3.31974582e+02 -3.31974582e+02 -3.31974582e+02
  1.94400000e+01  2.18569097e+02 -1.87358600e+01  1.13685376e+03 -3.40107691e+02 -3.40107691e+02 -3.40107691e+02
  1.94500000e+01  2.15128136e+02 -2.22524902e+01  1.12638084e+03 -3.48052905e+02 -3.48052905e+02 -3.48052905e+02
  1.94600000e+01  2.11608680e+02 -2.56858555e+01  1.11585368e+03 -3.55806013e+02 -3.55806013e+02 -3.55806013e+02
  1.94700000e+01  2.08012670e+02 -2.90341719e+01  1.10527279e+03 -3.63362907e+02 -3.63362907e+02 -3.63362907e+02
  1.94800000e+01  2.04342089e+02 -3.22957006e+01  1.09463867e+03 -3.70719582e+02 -3.70719582e+02 -3.70719582e+02
  1.94900000e+01  2.00598959e+02 -3.54687487e+01  1.08395183e+03 -3.77872138e+02 -3.77872138e+02 -3.77872138e+02
  1.95000000e+01  1.96785339e+02 -3.85516706e+01  1.07321280e+03 -3.84816787e+02 -3.84816787e+02 -3.84816787e+02
  1.95100000e+01  1.92903328e+02 -4.15428685e+01  1.06242208e+03 -3.91549847e+02 -3.91549847e+02 -3.91549847e+02
