               t             x_1             y_1             z_1            v_x1            v_y1            v_z1
  2.60000000e+00  6.12072304e+01  1.03204377e+02 -4.36396715e+02  1.48673249e+02  1.48673249e+02  1.48673249e+02
  2.70000000e+00  7.05014852e+01  5.59225511e+01 -5.62593660e+02  3.64359125e+01  3.64359125e+01  3.64359125e+01
  2.80000000e+00  6.84373063e+01  7.90146174e+00 -6.86082461e+02 -7.74940490e+01 -7.74940490e+01 -7.74940490e+01
  2.90000000e+00  5.51472970e+01 -3.82430223e+01 -8.06268683e+02 -1.87091232e+02 -1.87091232e+02 -1.87091232e+02
  3.00000000e+00  3.13577703e+01 -7.99943996e+01 -9.22573790e+02 -2.86559101e+02 -2.86559101e+02 -2.86559101e+02
  3.10000000e+00 -1.64961385e+00 -1.15068449e+02 -1.03443793e+03 -3.70636128e+02 -3.70636128e+02 -3.70636128e+02
  3.20000000e+00 -4.21055424e+01 -1.41533879e+02 -1.14132261e+03 -4.34873670e+02 -4.34873670e+02 -4.34873670e+02
  3.30000000e+00 -8.78464968e+01 -1.57914329e+02 -1.24271334e+03 -4.75870924e+02 -4.75870924e+02 -4.75870924e+02
  3.40000000e+00 -1.36429020e+02 -1.63266355e+02 -1.33812205e+03 -4.91454525e+02 -4.91454525e+02 -4.91454525e+02
  3.50000000e+00 -1.85258769e+02 -1.57229259e+02 -1.42708948e+03 -4.80793338e+02 -4.80793338e+02 -4.80793338e+02
  3.60000000e+00 -2.31727534e+02 -1.40044152e+02 -1.50918736e+03 -4.44442346e+02 -4.44442346e+02 -4.44442346e+02
  3.70000000e+00 -2.73350993e+02 -1.12541219e+02 -1.58402050e+03 -3.84313338e+02 -3.84313338e+02 -3.84313338e+02
  3.80000000e+00 -3.07899919e+02 -7.60958890e+01 -1.65122868e+03 -3.03573939e+02 -3.03573939e+02 -3.03573939e+02
  3.90000000e+00 -3.33517917e+02 -3.25561967e+01 -1.71048838e+03 -2.06480314e+02 -2.06480314e+02 -2.06480314e+02
  4.00000000e+00 -3.48819472e+02  1.58548112e+01 -1.76151435e+03 -9.81523832e+01 -9.81523832e+01 -9.81523832e+01
  4.10000000e+00 -3.52963125e+02  6.66564758e+01 -1.80406095e+03  1.56965831e+01  1.56965831e+01  1.56965831e+01
  4.20000000e+00 -3.45695914e+02  1.17241531e+02 -1.83792340e+03  1.29061702e+02  1.29061702e+02  1.29061702e+02
  4.30000000e+00 -3.27366738e+02  1.65013794e+02 -1.86293867e+03  2.35963620e+02  2.35963620e+02  2.35963620e+02
  4.40000000e+00 -2.98907933e+02  2.07525273e+02 -1.87898637e+03  3.30764301e+02  3.30764301e+02  3.30764301e+02
  4.50000000e+00 -2.61786036e+02  2.42605446e+02 -1.88598923e+03  4.08464795e+02  4.08464795e+02  4.08464795e+02
  4.60000000e+00 -2.17924331e+02  2.68475885e+02 -1.88391355e+03  4.64969248e+02  4.64969248e+02  4.64969248e+02
  4.70000000e+00 -1.69601279e+02  2.83844170e+02 -1.87276932e+03  4.97301212e+02  4.97301212e+02  4.97301212e+02
  4.80000000e+00 -1.19330187e+02  2.87972144e+02 -1.85261020e+03  5.03760847e+02  5.03760847e+02  5.03760847e+02
  4.90000000e+00 -6.97264735e+01  2.80714881e+02 -1.82353320e+03  4.84014686e+02  4.84014686e+02  4.84014686e+02
  5.00000000e+00 -2.33695433e+01  2.62528338e+02 -1.78567831e+03  4.39113246e+02  4.39113246e+02  4.39113246e+02
  5.10000000e+00  1.73334359e+01  2.34445259e+02 -1.73922774e+03  3.71435545e+02  3.71435545e+02  3.71435545e+02
  5.20000000e+00  5.02746606e+01  1.98020627e+02 -1.68440510e+03  2.84563446e+02  2.84563446e+02  2.84563446e+02
  5.30000000e+00  7.37570075e+01  1.55249527e+02 -1.62147427e+03  1.83092490e+02  1.83092490e+02  1.83092490e+02
  5.40000000e+00  8.65836587e+01  1.08461774e+02 -1.55073820e+03  7.23891817e+01  7.23891817e+01  7.23891817e+01
  5.50000000e+00  8.81213053e+01  6.01988539e+01 -1.47253737e+03 -4.16924394e+01 -4.16924394e+01 -4.16924394e+01
  5.60000000e+00  7.83335882e+01  1.30796923e+01 -1.38724823e+03 -1.53119972e+02 -1.53119972e+02 -1.53119972e+02
  5.70000000e+00  5.77830125e+01 -3.03376692e+01 -1.29528133e+03 -2.56001248e+02 -2.56001248e+02 -2.56001248e+02
  5.80000000e+00  2.76012332e+01 -6.76911805e+01 -1.19707936e+03 -3.44895524e+02 -3.44895524e+02 -3.44895524e+02
  5.90000000e+00 -1.05707178e+01 -9.69395384e+01 -1.09311504e+03 -4.15100822e+02 -4.15100822e+02 -4.15100822e+02
  6.00000000e+00 -5.46691073e+01 -1.16470003e+02 -9.83888815e+02 -4.62902263e+02 -4.62902263e+02 -4.62902263e+02
  6.10000000e+00 -1.02316500e+02 -1.25183578e+02 -8.69926473e+02 -4.85768258e+02 -4.85768258e+02 -4.85768258e+02
  6.20000000e+00 -1.50947327e+02 -1.22553060e+02 -7.51776586e+02 -4.82484213e+02 -4.82484213e+02 -4.82484213e+02
  6.30000000e+00 -1.97943385e+02 -1.08650888e+02 -6.30007892e+02 -4.53216672e+02 -4.53216672e+02 -4.53216672e+02
  6.40000000e+00 -2.40772125e+02 -8.41453255e+01 -5.05206544e+02 -3.99504518e+02 -3.99504518e+02 -3.99504518e+02
  6.50000000e+00 -2.77120406e+02 -5.02651680e+01 -3.77973296e+02 -3.24177700e+02 -3.24177700e+02 -3.24177700e+02
  6.60000000e+00 -3.05016669e+02 -8.73485717e+00 -2.48920607e+02 -2.31207768e+02 -2.31207768e+02 -2.31207768e+02
  6.70000000e+00 -3.22935065e+02  3.83165904e+01 -1.18669695e+02 -1.25498121e+02 -1.25498121e+02 -1.25498121e+02
  6.80000000e+00 -3.29876046e+02  8.84680173e+01  1.21524533e+01 -1.26250377e+01 -1.26250377e+01 -1.26250377e+01
  6.90000000e+00 -3.25419163e+02  1.39133990e+02  1.42916104e+02  1.01456829e+02  1.01456829e+02  1.01456829e+02
  7.00000000e+00 -3.09745272e+02  1.87701338e+02  2.72991803e+02  2.10728938e+02  2.10728938e+02  2.10728938e+02
  7.10000000e+00 -2.83626988e+02  2.31667158e+02  4.01753407e+02  3.09426722e+02  3.09426722e+02  3.09426722e+02
  7.20000000e+00 -2.48387886e+02  2.68770998e+02  5.28581101e+02  3.92344035e+02  3.92344035e+02  3.92344035e+02
  7.30000000e+00 -2.05832604e+02  2.97114227e+02  6.52864376e+02  4.55108106e+02  4.55108106e+02  4.55108106e+02
  7.40000000e+00 -1.58151535e+02  3.15260307e+02  7.74004975e+02  4.94410481e+02  4.94410481e+02  4.94410481e+02
  7.50000000e+00 -1.07805154e+02  3.22310651e+02  8.91419764e+02  5.08181747e+02  5.08181747e+02  5.08181747e+02
  7.60000000e+00 -5.73940738e+01  3.17952077e+02  1.00454355e+03  4.95700829e+02  4.95700829e+02  4.95700829e+02
  7.70000000e+00 -9.52170272e+00  3.02473334e+02  1.11283178e+03  4.57633064e+02  4.57633064e+02  4.57633064e+02
  7.80000000e+00  3.33432428e+01  2.76749851e+02  1.21576321e+03  3.95995060e+02  3.95995060e+02  3.95995060e+02
  7.90000000e+00  6.89971147e+01  2.42197492e+02  1.31284235e+03  3.14048190e+02  3.14048190e+02  3.14048190e+02
  8.00000000e+00  9.56177090e+01  2.00697771e+02  1.40360188e+03  2.16126341e+02  2.16126341e+02  2.16126341e+02
  8.10000000e+00  1.11860496e+02  1.54498477e+02  1.48760494e+03  1.07407022e+02  1.07407022e+02  1.07407022e+02
  8.20000000e+00  1.16929621e+02  1.06094950e+02  1.56444715e+03 -6.36208087e+00 -6.36208087e+00 -6.36208087e+00
  8.30000000e+00  1.10619930e+02  5.80982902e+01  1.63375861e+03 -1.19166662e+02 -1.19166662e+02 -1.19166662e+02
  8.40000000e+00  9.33277978e+01  1.30974450e+01  1.69520569e+03 -2.25043437e+02 -2.25043437e+02 -2.25043437e+02
  8.50000000e+00  6.60301813e+01 -2.64775251e+01  1.74849260e+03 -3.18395089e+02 -3.18395089e+02 -3.18395089e+02
  8.60000000e+00  3.02330191e+01 -5.84837943e+01  1.79336284e+03 -3.94285878e+02 -3.94285878e+02 -3.94285878e+02
  8.70000000e+00 -1.21083130e+01 -8.11789470e+01  1.82960041e+03 -4.48702320e+02 -4.48702320e+02 -4.48702320e+02
  8.80000000e+00 -5.86922806e+01 -9.33130062e+01  1.85703087e+03 -4.78765153e+02 -4.78765153e+02 -4.78765153e+02
  8.90000000e+00 -1.06992751e+02 -9.41944541e+01  1.87552220e+03 -4.82881394e+02 -4.82881394e+02 -4.82881394e+02
  9.00000000e+00 -1.54392414e+02 -8.37267583e+01  1.88498536e+03 -4.60828477e+02 -4.60828477e+02 -4.60828477e+02
  9.10000000e+00 -1.98321023e+02 -6.24134740e+01  1.88537482e+03 -4.13765998e+02 -4.13765998e+02 -4.13765998e+02
  9.20000000e+00 -2.36391143e+02 -3.13316537e+01  1.87668870e+03 -3.44174475e+02 -3.44174475e+02 -3.44174475e+02
  9.30000000e+00 -2.66524248e+02  7.92503205e+00  1.85896880e+03 -2.55724335e+02 -2.55724335e+02 -2.55724335e+02
  9.40000000e+00 -2.87060504e+02  5.33304579e+01  1.83230044e+03 -1.53082069e+02 -1.53082069e+02 -1.53082069e+02
  9.50000000e+00 -2.96846436e+02  1.02533047e+02  1.79681197e+03 -4.16637742e+01 -4.16637742e+01 -4.16637742e+01
  9.60000000e+00 -2.95295854e+02  1.52979962e+02  1.75267423e+03  7.26508963e+01  7.26508963e+01  7.26508963e+01
  9.70000000e+00 -2.82420819e+02  2.02051926e+02  1.70009969e+03  1.83829255e+02  1.83829255e+02  1.83829255e+02
  9.80000000e+00 -2.58831012e+02  2.47201550e+02  1.63934142e+03  2.86004190e+02  2.86004190e+02  2.86004190e+02
  9.90000000e+00 -2.25701542e+02  2.86087868e+02  1.57069190e+03  3.73784031e+02  3.73784031e+02  3.73784031e+02
  1.00000000e+01 -1.84710888e+02  3.16699963e+02  1.49448157e+03  4.42537298e+02  4.42537298e+02  4.42537298e+02
  1.01000000e+01 -1.37952263e+02  3.37463170e+02  1.41107729e+03  4.88637309e+02  4.88637309e+02  4.88637309e+02
  1.02000000e+01 -8.78230644e+01  3.47322231e+02  1.32088055e+03  5.09653714e+02  5.09653714e+02  5.09653714e+02
  1.03000000e+01 -3.68982734e+01  3.45797025e+02  1.22432551e+03  5.04480848e+02  5.04480848e+02  5.04480848e+02
  1.04000000e+01  1.22055379e+01  3.33007914e+02  1.12187697e+03  4.73396123e+02  4.73396123e+02  4.73396123e+02
  1.05000000e+01  5.69683870e+01  3.09669388e+02  1.01402808e+03  4.18045373e+02  4.18045373e+02  4.18045373e+02
  1.06000000e+01  9.50999631e+01  2.77052318e+02  9.01297984e+02  3.41355928e+02  3.41355928e+02  3.41355928e+02
  1.07000000e+01  1.24660578e+02  2.36916835e+02  7.84229334e+02  2.47382008e+02  2.47382008e+02  2.47382008e+02
  1.08000000e+01  1.44163602e+02  1.91419363e+02  6.63385658e+02  1.41090602e+02  1.41090602e+02  1.41090602e+02
  1.09000000e+01  1.52653964e+02  1.42998729e+02  5.39348659e+02  2.80991389e+01  2.80991389e+01  2.80991389e+01
  1.10000000e+01  1.49758588e+02  9.42473520e+01  4.12715411e+02 -8.56211909e+01 -8.56211909e+01 -8.56211909e+01
  1.11000000e+01  1.35706086e+02  4.77743241e+01  2.84095486e+02 -1.94060797e+02 -1.94060797e+02 -1.94060797e+02
  1.12000000e+01  1.11314674e+02  6.06761093e+00  1.54108017e+02 -2.91489080e+02 -2.91489080e+02 -2.91489080e+02
  1.13000000e+01  7.79489492e+01 -2.86373504e+01  2.33787217e+01 -3.72757083e+02 -3.72757083e+02 -3.72757083e+02
  1.14000000e+01  3.74478115e+01 -5.44757166e+01 -1.07463111e+02 -4.33569431e+02 -4.33569431e+02 -4.33569431e+02
  1.15000000e+01 -7.97266496e+00 -7.00517298e+01 -2.37787650e+02 -4.70711180e+02 -4.70711180e+02 -4.70711180e+02
  1.16000000e+01 -5.58362804e+01 -7.45124359e+01 -3.66967557e+02 -4.82217611e+02 -4.82217611e+02 -4.82217611e+02
  1.17000000e+01 -1.03537496e+02 -6.75927338e+01 -4.94381001e+02 -4.67477992e+02 -4.67477992e+02 -4.67477992e+02
  1.18000000e+01 -1.48479050e+02 -4.96293787e+01 -6.19414655e+02 -4.27267828e+02 -4.27267828e+02 -4.27267828e+02
  1.19000000e+01 -1.88209139e+02 -2.15431988e+01 -7.41466647e+02 -3.63707904e+02 -3.63707904e+02 -3.63707904e+02
  1.20000000e+01 -2.20550914e+02  1.52095354e+01 -8.59949460e+02 -2.80152276e+02 -2.80152276e+02 -2.80152276e+02
  1.21000000e+01 -2.43717456e+02  5.87140205e+01 -9.74292754e+02 -1.81011124e+02 -1.81011124e+02 -1.81011124e+02
  1.22000000e+01 -2.56406157e+02  1.06698046e+02 -1.08394612e+03 -7.15178401e+01 -7.15178401e+01 -7.15178401e+01
  1.23000000e+01 -2.57867527e+02  1.56651996e+02 -1.18838172e+03  4.25473769e+01  4.25473769e+01  4.25473769e+01
  1.24000000e+01 -2.47944779e+02  2.05961390e+02 -1.28709684e+03  1.55162790e+02  1.55162790e+02  1.55162790e+02
  1.25000000e+01 -2.27082123e+02  2.52044960e+02 -1.37961629e+03  2.60383159e+02  2.60383159e+02  2.60383159e+02
  1.26000000e+01 -1.96301307e+02  2.92490976e+02 -1.46549471e+03  3.52653726e+02  3.52653726e+02  3.52653726e+02
  1.27000000e+01 -1.57147669e+02  3.25184613e+02 -1.54431872e+03  4.27103586e+02  4.27103586e+02  4.27103586e+02
  1.28000000e+01 -1.11608523e+02  3.48419644e+02 -1.61570888e+03  4.79802936e+02  4.79802936e+02  4.79802936e+02
  1.29000000e+01 -6.20082143e+01  3.60988546e+02 -1.67932154e+03  5.07970616e+02  5.07970616e+02  5.07970616e+02
  1.30000000e+01 -1.08853677e+01  3.62246269e+02 -1.73485049e+03  5.10120995e+02  5.10120995e+02  5.10120995e+02
  1.31000000e+01  3.91411778e+01  3.52144307e+02 -1.78202843e+03  4.86142428e+02  4.86142428e+02  4.86142428e+02
  1.32000000e+01  8.55106710e+01  3.31233250e+02 -1.82062827e+03  4.37303149e+02  4.37303149e+02  4.37303149e+02
  1.33000000e+01  1.25855682e+02  3.00633704e+02 -1.85046419e+03  3.66184287e+02  3.66184287e+02  3.66184287e+02
  1.34000000e+01  1.58127127e+02  2.61977108e+02 -1.87139258e+03  2.76543547e+02  2.76543547e+02  2.76543547e+02
  1.35000000e+01  1.80702477e+02  2.17319562e+02 -1.88331270e+03  1.73116745e+02  1.73116745e+02  1.73116745e+02
  1.36000000e+01  1.92471440e+02  1.69033242e+02 -1.88616715e+03  6.13676928e+01  6.13676928e+01  6.13676928e+01
  1.37000000e+01  1.92894591e+02  1.19681109e+02 -1.87994221e+03 -5.28003706e+01 -5.28003706e+01 -5.28003706e+01
  1.38000000e+01  1.82031851e+02  7.18815489e+01 -1.86466784e+03 -1.63356550e+02 -1.63356550e+02 -1.63356550e+02
  1.39000000e+01  1.60539309e+02  2.81700854e+01 -1.84041756e+03 -2.64460811e+02 -2.64460811e+02 -2.64460811e+02
  1.40000000e+01  1.29634565e+02 -9.13453281e+00 -1.80730811e+03 -3.50772411e+02 -3.50772411e+02 -3.50772411e+02
  1.41000000e+01  9.10324118e+01 -3.80527941e+01 -1.76549887e+03 -4.17731965e+02 -4.17731965e+02 -4.17731965e+02
  1.42000000e+01  4.68542609e+01 -5.70489698e+01 -1.71519108e+03 -4.61802244e+02 -4.61802244e+02 -4.61802244e+02
  1.43000000e+01 -4.83907175e-01 -6.51122214e+01 -1.65662693e+03 -4.80654983e+02 -4.80654983e+02 -4.80654983e+02
  1.44000000e+01 -4.83991498e+01 -6.18099870e+01 -1.59008830e+03 -4.73293845e+02 -4.73293845e+02 -4.73293845e+02
  1.45000000e+01 -9.42779861e+01 -4.73108258e+01 -1.51589551e+03 -4.40107041e+02 -4.40107041e+02 -4.40107041e+02
  1.46000000e+01 -1.35614434e+02 -2.23755153e+01 -1.43440569e+03 -3.82846821e+02 -3.82846821e+02 -3.82846821e+02
  1.47000000e+01 -1.70142370e+02  1.16831287e+01 -1.34601111e+03 -3.04536931e+02 -3.04536931e+02 -3.04536931e+02
  1.48000000e+01 -1.95955219e+02  5.30695881e+01 -1.25113727e+03 -2.09312910e+02 -2.09312910e+02 -2.09312910e+02
  1.49000000e+01 -2.11606657e+02  9.96004704e+01 -1.15024085e+03 -1.02203683e+02 -1.02203683e+02 -1.02203683e+02
  1.50000000e+01 -2.16187005e+02  1.48819823e+02 -1.04380756e+03  1.11340464e+01  1.11340464e+01  1.11340464e+01
  1.51000000e+01 -2.09371280e+02  1.98128841e+02 -9.32349708e+02  1.24714542e+02  1.24714542e+02  1.24714542e+02
  1.52000000e+01 -1.91436366e+02  2.44923122e+02 -8.16403830e+02  2.32539168e+02  2.32539168e+02  2.32539168e+02
  1.53000000e+01 -1.63246401e+02  2.86730211e+02 -6.96528049e+02  3.28913202e+02  3.28913202e+02  3.28913202e+02
  1.54000000e+01 -1.26207143e+02  3.21340183e+02 -5.73299409e+02  4.08746588e+02  4.08746588e+02  4.08746588e+02
  1.55000000e+01 -8.21917388e+01  3.46922356e+02 -4.47311091e+02  4.67822764e+02  4.67822764e+02  4.67822764e+02
  1.56000000e+01 -3.34417990e+01  3.62121975e+02 -3.19169563e+02  5.03021355e+02  5.03021355e+02  5.03021355e+02
  1.57000000e+01  1.75509770e+01  3.66131762e+02 -1.89491657e+02  5.12482963e+02  5.12482963e+02  5.12482963e+02
  1.58000000e+01  6.81763909e+01  3.58734552e+02 -5.89015992e+01  4.95707372e+02  4.95707372e+02  4.95707372e+02
  1.59000000e+01  1.15843590e+02  3.40314757e+02  7.19719913e+01  4.53579962e+02  4.53579962e+02  4.53579962e+02
  1.60000000e+01  1.58117891e+02  3.11838070e+02  2.02499132e+02  3.88324943e+02  3.88324943e+02  3.88324943e+02
  1.61000000e+01  1.92849357e+02  2.74800457e+02  3.32051507e+02  3.03387889e+02  3.03387889e+02  3.03387889e+02
  1.62000000e+01  2.18286331e+02  2.31149152e+02  4.60005494e+02  2.03253756e+02  2.03253756e+02  2.03253756e+02
  1.63000000e+01  2.33167940e+02  1.83179816e+02  5.85745163e+02  9.32100183e+01  9.32100183e+01  9.32100183e+01
  1.64000000e+01  2.36790675e+02  1.33415293e+02  7.08665245e+02 -2.09325905e+01 -2.09325905e+01 -2.09325905e+01
  1.65000000e+01  2.29045537e+02  8.44723733e+01  8.28174043e+02 -1.33146960e+02 -1.33146960e+02 -1.33146960e+02
  1.66000000e+01  2.10423785e+02  3.89235886e+01  9.43696279e+02 -2.37507920e+02 -2.37507920e+02 -2.37507920e+02
  1.67000000e+01  1.81990975e+02 -8.38649353e-01  1.05467587e+03 -3.28505171e+02 -3.28505171e+02 -3.28505171e+02
  1.68000000e+01  1.45330679e+02 -3.27284004e+01  1.16057859e+03 -4.01334301e+02 -4.01334301e+02 -4.01334301e+02
  1.69000000e+01  1.02460840e+02 -5.50763597e+01  1.26089466e+03 -4.52150525e+02 -4.52150525e+02 -4.52150525e+02
  1.70000000e+01  5.57271834e+01 -6.67180175e+01  1.35514119e+03 -4.78271739e+02 -4.78271739e+02 -4.78271739e+02
  1.71000000e+01  7.67932582e+00 -6.70551586e+01  1.44286452e+03 -4.78320170e+02 -4.78320170e+02 -4.78320170e+02
  1.72000000e+01 -3.90638927e+01 -5.60874535e+01  1.52364236e+03 -4.52295138e+02 -4.52295138e+02 -4.52295138e+02
  1.73000000e+01 -8.19527271e+01 -3.44124723e+01  1.59708588e+03 -4.01573091e+02 -4.01573091e+02 -4.01573091e+02
  1.74000000e+01 -1.18641198e+02 -3.19412187e+00  1.66284155e+03 -3.28834902e+02 -3.28834902e+02 -3.28834902e+02
  1.75000000e+01 -1.47110999e+02  3.58988278e+01  1.72059284e+03 -2.37924284e+02 -2.37924284e+02 -2.37924284e+02
  1.76000000e+01 -1.65778102e+02  8.07808809e+01  1.77006175e+03 -1.33644784e+02 -1.33644784e+02 -1.33644784e+02
  1.77000000e+01 -1.73576419e+02  1.29059962e+02  1.81101016e+03 -2.15060866e+01 -2.15060866e+01 -2.15060866e+01
  1.78000000e+01 -1.70014119e+02  1.78163752e+02  1.84324096e+03  9.25669722e+01  9.25669722e+01  9.25669722e+01
  1.79000000e+01 -1.55199608e+02  2.25475549e+02  1.86659899e+03  2.02547321e+02  2.02547321e+02  2.02547321e+02
  1.80000000e+01 -1.29835811e+02  2.68472463e+02  1.88097182e+03  3.02623965e+02  3.02623965e+02  3.02623965e+02
  1.81000000e+01 -9.51830556e+01  3.04858665e+02  1.88629026e+03  3.87508887e+02  3.87508887e+02  3.87508887e+02
  1.82000000e+01 -5.29925192e+01  3.32686642e+02  1.88252871e+03  4.52716325e+02  4.52716325e+02  4.52716325e+02
  1.83000000e+01 -5.41374723e+00  3.50460051e+02  1.86970528e+03  4.94799684e+02  4.94799684e+02  4.94799684e+02
  1.84000000e+01  4.51188630e+01  3.57212750e+02  1.84788170e+03  5.11533557e+02  5.11533557e+02  5.11533557e+02
  1.85000000e+01  9.60146243e+01  3.52559828e+02  1.81716301e+03  5.02031260e+02  5.02031260e+02  5.02031260e+02
  1.86000000e+01  1.44663375e+02  3.36717931e+02  1.77769709e+03  4.66791655e+02  4.66791655e+02  4.66791655e+02
  1.87000000e+01  1.88573325e+02  3.10493825e+02  1.72967391e+03  4.07672803e+02  4.07672803e+02  4.07672803e+02
  1.88000000e+01  2.25502644e+02  2.75241789e+02  1.67332464e+03  3.27793828e+02  3.27793828e+02  3.27793828e+02
  1.89000000e+01  2.53577854e+02  2.32792093e+02  1.60892054e+03  2.31370184e+02  2.31370184e+02  2.31370184e+02
  1.90000000e+01  2.71392768e+02  1.85354337e+02  1.53677161e+03  1.23491021e+02  1.23491021e+02  1.23491021e+02
  1.91000000e+01  2.78082742e+02  1.35400754e+02  1.45722516e+03  9.85039966e+00  9.85039966e+00  9.85039966e+00
  1.92000000e+01  2.73370335e+02  8.55356500e+01  1.37066410e+03 -1.03553427e+02 -1.03553427e+02 -1.03553427e+02
  1.93000000e+01  2.57579949e+02  3.83578602e+01  1.27750511e+03 -2.10734807e+02 -2.10734807e+02 -2.10734807e+02
  1.94000000e+01  2.31620688e+02 -3.67649971e+00  1.17819662e+03 -3.06036815e+02 -3.06036815e+02 -3.06036815e+02
  1.95000000e+01  1.96938335e+02 -3.83837465e+01  1.07321668e+03 -3.84430013e+02 -3.84430013e+02 -3.84430013e+02
  1.96000000e+01  1.55438987e+02 -6.39679532e+01  9.63070626e+02 -4.41778072e+02 -4.41778072e+02 -4.41778072e+02
  1.97000000e+01  1.09388376e+02 -7.91157941e+01  8.48288659e+02 -4.75056227e+02 -4.75056227e+02 -4.75056227e+02
  1.98000000e+01  6.12921971e+01 -8.30659013e+01  7.29423306e+02 -4.82511020e+02 -4.82511020e+02 -4.82511020e+02
  1.99000000e+01  1.37637694e+01 -7.56490698e+01  6.07046746e+02 -4.63752907e+02 -4.63752907e+02 -4.63752907e+02
  2.00000000e+01 -3.06139959e+01 -5.72971884e+01  4.81748060e+02 -4.19776827e+02 -4.19776827e+02 -4.19776827e+02
  2.01000000e+01 -6.94250148e+01 -2.90204246e+01  3.54130395e+02 -3.52909650e+02 -3.52909650e+02 -3.52909650e+02
  2.02000000e+01 -1.00547640e+02  7.64613179e+00  2.24808062e+02 -2.66687285e+02 -2.66687285e+02 -2.66687285e+02
  2.03000000e+01 -1.22266723e+02  5.07235486e+01  9.44035756e+01 -1.65667935e+02 -1.65667935e+02 -1.65667935e+02
  2.04000000e+01 -1.33364200e+02  9.78935711e+01 -3.64553384e+01 -5.51913525e+01 -5.51913525e+01 -5.51913525e+01
  2.05000000e+01 -1.33183433e+02  1.46621064e+02 -1.67138768e+02  5.89031694e+01  5.89031694e+01  5.89031694e+01
  2.06000000e+01 -1.21663894e+02  1.94287905e+02 -2.97017646e+02  1.70585197e+02  1.70585197e+02  1.70585197e+02
  2.07000000e+01 -9.93443707e+01  2.38331264e+02 -4.25466777e+02  2.73951645e+02  2.73951645e+02  2.73951645e+02
