             x_1            v_x1             x_2            v_x2
 -9.18200160e+02  6.77716661e+01 -7.17267296e+02 -3.21552696e+02
 -9.17584789e+02  5.52939220e+01 -7.20480385e+02 -3.21036715e+02
 -9.17094444e+02  4.27676027e+01 -7.23687465e+02 -3.20351139e+02
 -9.16729577e+02  3.01994217e+01 -7.26886843e+02 -3.19496294e+02
 -9.16490572e+02  1.75961147e+01 -7.30076828e+02 -3.18472592e+02
 -9.16377749e+02  4.96443586e+00 -7.33255734e+02 -3.17280538e+02
 -9.16391356e+02 -7.68884569e+00 -7.36421880e+02 -3.15920724e+02
 -9.16531575e+02 -2.03569492e+01 -7.39573591e+02 -3.14393832e+02
 -9.16798522e+02 -3.30330862e+01 -7.42709202e+02 -3.12700632e+02
 -9.17192241e+02 -4.57104637e+01 -7.45827052e+02 -3.10841982e+02
 -9.17712712e+02 -5.83822882e+01 -7.48925493e+02 -3.08818830e+02
 -9.18359846e+02 -7.10417688e+01 -7.52002884e+02 -3.06632208e+02
 -9.19133484e+02 -8.36821211e+01 -7.55057596e+02 -3.04283237e+02
 -9.20033402e+02 -9.62965708e+01 -7.58088011e+02 -3.01773124e+02
 -9.21059307e+02 -1.08878357e+02 -7.61092525e+02 -2.99103161e+02
 -9.22210838e+02 -1.21420736e+02 -7.64069546e+02 -2.96274727e+02
 -9.23487568e+02 -1.33916985e+02 -7.67017497e+02 -2.93289282e+02
 -9.24889001e+02 -1.46360406e+02 -7.69934814e+02 -2.90148372e+02
 -9.26414577e+02 -1.58744327e+02 -7.72819951e+02 -2.86853624e+02
 -9.28063668e+02 -1.71062108e+02 -7.75671379e+02 -2.83406748e+02
 -9.29835577e+02 -1.83307146e+02 -7.78487585e+02 -2.79809535e+02
 -9.31729546e+02 -1.95472874e+02 -7.81267075e+02 -2.76063854e+02
 -9.33744749e+02 -2.07552768e+02 -7.84008374e+02 -2.72171656e+02
 -9.35880294e+02 -2.19540348e+02 -7.86710026e+02 -2.68134967e+02
 -9.38135226e+02 -2.31429185e+02 -7.89370598e+02 -2.63955891e+02
 -9.40508527e+02 -2.43212900e+02 -7.91988677e+02 -2.59636608e+02
 -9.42999113e+02 -2.54885173e+02 -7.94562871e+02 -2.55179372e+02
 -9.45605838e+02 -2.66439738e+02 -7.97091812e+02 -2.50586510e+02
 -9.48327495e+02 -2.77870397e+02 -7.99574157e+02 -2.45860421e+02
 -9.51162813e+02 -2.89171013e+02 -8.02008585e+02 -2.41003575e+02
 -9.54110461e+02 -3.00335521e+02 -8.04393801e+02 -2.36018511e+02
 -9.57169049e+02 -3.11357928e+02 -8.06728536e+02 -2.30907836e+02
 -9.60337126e+02 -3.22232315e+02 -8.09011548e+02 -2.25674223e+02
 -9.63613183e+02 -3.32952842e+02 -8.11241620e+02 -2.20320411e+02
 -9.66995651e+02 -3.43513753e+02 -8.13417565e+02 -2.14849203e+02
 -9.70482907e+02 -3.53909374e+02 -8.15538222e+02 -2.09263461e+02
 -9.74073269e+02 -3.64134121e+02 -8.17602462e+02 -2.03566112e+02
 -9.77765001e+02 -3.74182499e+02 -8.19609182e+02 -1.97760139e+02
 -9.81556313e+02 -3.84049108e+02 -8.21557313e+02 -1.91848582e+02
 -9.85445360e+02 -3.93728645e+02 -8.23445812e+02 -1.85834539e+02
 -9.89430245e+02 -4.03215906e+02 -8.25273672e+02 -1.79721161e+02
 -9.93509020e+02 -4.12505788e+02 -8.27039915e+02 -1.73511650e+02
 -9.97679686e+02 -4.21593294e+02 -8.28743596e+02 -1.67209262e+02
 -1.00194019e+03 -4.30473536e+02 -8.30383802e+02 -1.60817298e+02
 -1.00628845e+03 -4.39141734e+02 -8.31959654e+02 -1.54339111e+02
 -1.01072231e+03 -4.47593222e+02 -8.33470308e+02 -1.47778095e+02
 -1.01523958e+03 -4.55823448e+02 -8.34914952e+02 -1.41137690e+02
 -1.01983802e+03 -4.63827978e+02 -8.36292809e+02 -1.34421378e+02
 -1.02451537e+03 -4.71602499e+02 -8.37603138e+02 -1.27632681e+02
 -1.02926929e+03 -4.79142819e+02 -8.38845233e+02 -1.20775158e+02
 -1.03409743e+03 -4.86444870e+02 -8.40018424e+02 -1.13852407e+02
 -1.03899738e+03 -4.93504712e+02 -8.41122076e+02 -1.06868057e+02
 -1.04396671e+03 -5.00318531e+02 -8.42155592e+02 -9.98257717e+01
 -1.04900292e+03 -5.06882647e+02 -8.43118411e+02 -9.27292460e+01
 -1.05410351e+03 -5.13193510e+02 -8.44010008e+02 -8.55822022e+01
 -1.05926594e+03 -5.19247706e+02 -8.44829899e+02 -7.83883898e+01
 -1.06448760e+03 -5.25041954e+02 -8.45577633e+02 -7.11515829e+01
 -1.06976590e+03 -5.30573116e+02 -8.46252800e+02 -6.38755786e+01
 -1.07509818e+03 -5.35838190e+02 -8.46855027e+02 -5.65641947e+01
 -1.08048176e+03 -5.40834315e+02 -8.47383979e+02 -4.92212676e+01
 -1.08591396e+03 -5.45558774e+02 -8.47839360e+02 -4.18506507e+01
 -1.09139203e+03 -5.50008995e+02 -8.48220912e+02 -3.44562117e+01
 -1.09691322e+03 -5.54182549e+02 -8.48528418e+02 -2.70418314e+01
 -1.10247475e+03 -5.58077155e+02 -8.48761696e+02 -1.96114008e+01
 -1.10807382e+03 -5.61690681e+02 -8.48920605e+02 -1.21688197e+01
 -1.11370762e+03 -5.65021142e+02 -8.49005044e+02 -4.71799410e+00
 -1.11937329e+03 -5.68066704e+02 -8.49014951e+02  2.73716534e+00
 -1.12506800e+03 -5.70825685e+02 -8.48950300e+02  1.01927458e+01
 -1.13078885e+03 -5.73296553e+02 -8.48811107e+02  1.76448341e+01
 -1.13653296e+03 -5.75477931e+02 -8.48597428e+02  2.50895191e+01
 -1.14229744e+03 -5.77368595e+02 -8.48309355e+02  3.25228932e+01
 -1.14807936e+03 -5.78967473e+02 -8.47947021e+02  3.99410551e+01
 -1.15387581e+03 -5.80273651e+02 -8.47510597e+02  4.73401115e+01
 -1.15968386e+03 -5.81286368e+02 -8.47000295e+02  5.47161789e+01
 -1.16550056e+03 -5.82005019e+02 -8.46416363e+02  6.20653864e+01
 -1.17132297e+03 -5.82429156e+02 -8.45759090e+02  6.93838769e+01
 -1.17714816e+03 -5.82558485e+02 -8.45028801e+02  7.66678100e+01
 -1.18297316e+03 -5.82392872e+02 -8.44225862e+02  8.39133631e+01
 -1.18879503e+03 -5.81932335e+02 -8.43350674e+02  9.11167345e+01
 -1.19461082e+03 -5.81177052e+02 -8.42403680e+02  9.82741443e+01
 -1.20041759e+03 -5.80127356e+02 -8.41385357e+02  1.05381837e+02
 -1.20621239e+03 -5.78783735e+02 -8.40296222e+02  1.12436085e+02
 -1.21199229e+03 -5.77146834e+02 -8.39136826e+02  1.19433185e+02
 -1.21775435e+03 -5.75217455e+02 -8.37907761e+02  1.26369470e+02
 -1.22349567e+03 -5.72996552e+02 -8.36609652e+02  1.33241299e+02
 -1.22921332e+03 -5.70485236e+02 -8.35243161e+02  1.40045070e+02
 -1.23490441e+03 -5.67684771e+02 -8.33808989e+02  1.46777214e+02
 -1.24056605e+03 -5.64596574e+02 -8.32307868e+02  1.53434201e+02
 -1.24619538e+03 -5.61222217e+02 -8.30740567e+02  1.60012543e+02
 -1.25178955e+03 -5.57563420e+02 -8.29107891e+02  1.66508789e+02
 -1.25734571e+03 -5.53622058e+02 -8.27410676e+02  1.72919536e+02
 -1.26286106e+03 -5.49400151e+02 -8.25649796e+02  1.79241423e+02
 -1.26833279e+03 -5.44899872e+02 -8.23826155e+02  1.85471140e+02
 -1.27375813e+03 -5.40123541e+02 -8.21940691e+02  1.91605421e+02
 -1.27913435e+03 -5.35073622e+02 -8.19994376e+02  1.97641055e+02
 -1.28445870e+03 -5.29752726e+02 -8.17988210e+02  2.03574881e+02
 -1.28972851e+03 -5.24163607e+02 -8.15923228e+02  2.09403791e+02
 -1.29494109e+03 -5.18309163e+02 -8.13800494e+02  2.15124737e+02
 -1.30009381e+03 -5.12192431e+02 -8.11621103e+02  2.20734723e+02
 -1.30518407e+03 -5.05816586e+02 -8.09386179e+02  2.26230814e+02
 -1.31020929e+03 -4.99184944e+02 -8.07096876e+02  2.31610138e+02
 -1.31516693e+03 -4.92300953e+02 -8.04754375e+02  2.36869880e+02
 -1.32005448e+03 -4.85168197e+02 -8.02359886e+02  2.42007293e+02
 -1.32486948e+03 -4.77790391e+02 -7.99914646e+02  2.47019691e+02
 -1.32960949e+03 -4.70171382e+02 -7.97419918e+02  2.51904458e+02
 -1.33427212e+03 -4.62315141e+02 -7.94876991e+02  2.56659042e+02
 -1.33885501e+03 -4.54225768e+02 -7.92287179e+02  2.61280964e+02
 -1.34335587e+03 -4.45907486e+02 -7.89651822e+02  2.65767811e+02
 -1.34777241e+03 -4.37364639e+02 -7.86972281e+02  2.70117246e+02
 -1.35210243e+03 -4.28601691e+02 -7.84249942e+02  2.74327001e+02
 -1.35634373e+03 -4.19623220e+02 -7.81486214e+02  2.78394885e+02
 -1.36049419e+03 -4.10433923e+02 -7.78682525e+02  2.82318781e+02
 -1.36455172e+03 -4.01038604e+02 -7.75840325e+02  2.86096649e+02
 -1.36851429e+03 -3.91442180e+02 -7.72961085e+02  2.89726525e+02
 -1.37237991e+03 -3.81649671e+02 -7.70046294e+02  2.93206524e+02
 -1.37614665e+03 -3.71666206e+02 -7.67097460e+02  2.96534843e+02
 -1.37981262e+03 -3.61497010e+02 -7.64116109e+02  2.99709756e+02
 -1.38337599e+03 -3.51147410e+02 -7.61103782e+02  3.02729619e+02
 -1.38683498e+03 -3.40622828e+02 -7.58062038e+02  3.05592873e+02
 -1.39018788e+03 -3.29928777e+02 -7.54992451e+02  3.08298040e+02
 -1.39343301e+03 -3.19070862e+02 -7.51896609e+02  3.10843724e+02
 -1.39656877e+03 -3.08054775e+02 -7.48776113e+02  3.13228618e+02
 -1.39959360e+03 -2.96886290e+02 -7.45632577e+02  3.15451496e+02
 -1.40250600e+03 -2.85571263e+02 -7.42467627e+02  3.17511220e+02
 -1.40530455e+03 -2.74115628e+02 -7.39282900e+02  3.19406739e+02
 -1.40798787e+03 -2.62525393e+02 -7.36080043e+02  3.21137089e+02
 -1.41055463e+03 -2.50806638e+02 -7.32860711e+02  3.22701392e+02
 -1.41300359e+03 -2.38965510e+02 -7.29626571e+02  3.24098860e+02
 -1.41533356e+03 -2.27008223e+02 -7.26379293e+02  3.25328792e+02
 -1.41754339e+03 -2.14941050e+02 -7.23120556e+02  3.26390576e+02
 -1.41963203e+03 -2.02770325e+02 -7.19852043e+02  3.27283691e+02
 -1.42159847e+03 -1.90502434e+02 -7.16575445e+02  3.28007703e+02
 -1.42344178e+03 -1.78143817e+02 -7.13292454e+02  3.28562271e+02
 -1.42516107e+03 -1.65700960e+02 -7.10004766e+02  3.28947139e+02
 -1.42675554e+03 -1.53180397e+02 -7.06714078e+02  3.29162145e+02
 -1.42822444e+03 -1.40588699e+02 -7.03422089e+02  3.29207217e+02
 -1.42956710e+03 -1.27932478e+02 -7.00130500e+02  3.29082370e+02
 -1.43078290e+03 -1.15218378e+02 -6.96841008e+02  3.28787713e+02
 -1.43187129e+03 -1.02453075e+02 -6.93555311e+02  3.28323443e+02
 -1.43283181e+03 -8.96432728e+01 -6.90275104e+02  3.27689846e+02
 -1.43366403e+03 -7.67956970e+01 -6.87002077e+02  3.26887300e+02
 -1.43436762e+03 -6.39170942e+01 -6.83737919e+02  3.25916271e+02
 -1.43494230e+03 -5.10142274e+01 -6.80484312e+02  3.24777316e+02
 -1.43538785e+03 -3.80938725e+01 -6.77242930e+02  3.23471080e+02
 -1.43570414e+03 -2.51628145e+01 -6.74015445e+02  3.21998297e+02
 -1.43589109e+03 -1.22278442e+01 -6.70803517e+02  3.20359788e+02
 -1.43594870e+03  7.04245573e-01 -6.67608799e+02  3.18556465e+02
 -1.43587704e+03  1.36266635e+01 -6.64432934e+02  3.16589324e+02
 -1.43567622e+03  2.65326233e+01 -6.61277555e+02  3.14459451e+02
 -1.43534646e+03  3.94153476e+01 -6.58144283e+02  3.12168015e+02
 -1.43488802e+03  5.22680713e+01 -6.55034729e+02  3.09716275e+02
 -1.43430122e+03  6.50840451e+01 -6.51950488e+02  3.07105570e+02
 -1.43358648e+03  7.78565393e+01 -6.48893143e+02  3.04337328e+02
 -1.43274426e+03  9.05788472e+01 -6.45864261e+02  3.01413057e+02
 -1.43177509e+03  1.03244289e+02 -6.42865396e+02  2.98334351e+02
 -1.43067959e+03  1.15846214e+02 -6.39898084e+02  2.95102883e+02
 -1.42945840e+03  1.28378007e+02 -6.36963842e+02  2.91720408e+02
 -1.42811228e+03  1.40833088e+02 -6.34064173e+02  2.88188762e+02
 -1.42664202e+03  1.53204919e+02 -6.31200558e+02  2.84509860e+02
 -1.42504848e+03  1.65487006e+02 -6.28374460e+02  2.80685695e+02
 -1.42333260e+03  1.77672903e+02 -6.25587321e+02  2.76718335e+02
 -1.42149537e+03  1.89756213e+02 -6.22840563e+02  2.72609928e+02
 -1.41953784e+03  2.01730595e+02 -6.20135585e+02  2.68362693e+02
 -1.41746114e+03  2.13589766e+02 -6.17473764e+02  2.63978925e+02
 -1.41526645e+03  2.25327503e+02 -6.14856454e+02  2.59460991e+02
 -1.41295501e+03  2.36937649e+02 -6.12284984e+02  2.54811329e+02
 -1.41052814e+03  2.48414112e+02 -6.09760658e+02  2.50032446e+02
 -1.40798720e+03  2.59750874e+02 -6.07284757e+02  2.45126920e+02
 -1.40533361e+03  2.70941989e+02 -6.04858533e+02  2.40097394e+02
 -1.40256886e+03  2.81981588e+02 -6.02483213e+02  2.34946579e+02
 -1.39969450e+03  2.92863883e+02 -6.00159997e+02  2.29677247e+02
 -1.39671213e+03  3.03583169e+02 -5.97890054e+02  2.24292237e+02
 -1.39362340e+03  3.14133829e+02 -5.95674528e+02  2.18794447e+02
 -1.39043003e+03  3.24510333e+02 -5.93514531e+02  2.13186835e+02
 -1.38713379e+03  3.34707244e+02 -5.91411147e+02  2.07472418e+02
 -1.38373650e+03  3.44719221e+02 -5.89365429e+02  2.01654272e+02
 -1.38024004e+03  3.54541019e+02 -5.87378397e+02  1.95735523e+02
 -1.37664633e+03  3.64167495e+02 -5.85451043e+02  1.89719356e+02
 -1.37295736e+03  3.73593609e+02 -5.83584324e+02  1.83609005e+02
 -1.36917515e+03  3.82814428e+02 -5.81779166e+02  1.77407755e+02
 -1.36530177e+03  3.91825125e+02 -5.80036461e+02  1.71118940e+02
 -1.36133936e+03  4.00620987e+02 -5.78357068e+02  1.64745940e+02
 -1.35729008e+03  4.09197411e+02 -5.76741811e+02  1.58292182e+02
 -1.35315616e+03  4.17549912e+02 -5.75191482e+02  1.51761135e+02
 -1.34893985e+03  4.25674122e+02 -5.73706834e+02  1.45156310e+02
 -1.34464345e+03  4.33565794e+02 -5.72288590e+02  1.38481260e+02
 -1.34026932e+03  4.41220801e+02 -5.70937431e+02  1.31739574e+02
 -1.33581984e+03  4.48635142e+02 -5.69654008e+02  1.24934881e+02
 -1.33129743e+03  4.55804939e+02 -5.68438932e+02  1.18070844e+02
 -1.32670457e+03  4.62726443e+02 -5.67292777e+02  1.11151160e+02
 -1.32204374e+03  4.69396031e+02 -5.66216081e+02  1.04179561e+02
 -1.31731750e+03  4.75810209e+02 -5.65209346e+02  9.71598114e+01
 -1.31252840e+03  4.81965612e+02 -5.64273033e+02  9.00957079e+01
 -1.30767906e+03  4.87859000e+02 -5.63407567e+02  8.29910818e+01
 -1.30277211e+03  4.93487257e+02 -5.62613334e+02  7.58498011e+01
 -1.29781021e+03  4.98847386e+02 -5.61890680e+02  6.86757764e+01
 -1.29279606e+03  5.03936494e+02 -5.61239914e+02  6.14729728e+01
 -1.28773239e+03  5.08751768e+02 -5.60661303e+02  5.42454337e+01
 -1.28262195e+03  5.13290426e+02 -5.60155074e+02  4.69973318e+01
 -1.27746751e+03  5.17549593e+02 -5.59721410e+02  3.97330890e+01
 -1.27227190e+03  5.21525959e+02 -5.59360449e+02  3.24577192e+01
 -1.26703795e+03  5.25214460e+02 -5.59072270e+02  2.51781456e+01
 -1.26176863e+03  5.28598266e+02 -5.58856837e+02  1.79132143e+01
 -1.25646700e+03  5.31679606e+02 -5.58713957e+02  1.06628651e+01
 -1.25113594e+03  5.34489528e+02 -5.58643627e+02  3.39837095e+00
 -1.24577810e+03  5.37030792e+02 -5.58646038e+02 -3.88055448e+00
 -1.24039627e+03  5.39288066e+02 -5.58721227e+02 -1.11559572e+01
 -1.23499330e+03  5.41257151e+02 -5.58869122e+02 -1.84208656e+01
 -1.22957209e+03  5.42935887e+02 -5.59089592e+02 -2.56701991e+01
 -1.22413556e+03  5.44322864e+02 -5.59382459e+02 -3.28994846e+01
 -1.21868661e+03  5.45417080e+02 -5.59747501e+02 -4.01045110e+01
 -1.21322819e+03  5.46217816e+02 -5.60184455e+02 -4.72812055e+01
 -1.20776324e+03  5.46724573e+02 -5.60693017e+02 -5.44255794e+01
 -1.20229468e+03  5.46937054e+02 -5.61272845e+02 -6.15337031e+01
 -1.19682548e+03  5.46855142e+02 -5.61923557e+02 -6.86016926e+01
 -1.19135856e+03  5.46478896e+02 -5.62644733e+02 -7.56257033e+01
 -1.18589688e+03  5.45808542e+02 -5.63435912e+02 -8.26019263e+01
 -1.18044337e+03  5.44844472e+02 -5.64296599e+02 -8.95265869e+01
 -1.17500097e+03  5.43587241e+02 -5.65226260e+02 -9.63959445e+01
 -1.16957260e+03  5.42037561e+02 -5.66224322e+02 -1.03206293e+02
 -1.16416119e+03  5.40196308e+02 -5.67290177e+02 -1.09953960e+02
 -1.15876964e+03  5.38064512e+02 -5.68423180e+02 -1.16635312e+02
 -1.15340086e+03  5.35643361e+02 -5.69622650e+02 -1.23246752e+02
 -1.14805773e+03  5.32934199e+02 -5.70887870e+02 -1.29784721e+02
 -1.14274313e+03  5.29938522e+02 -5.72218087e+02 -1.36245700e+02
 -1.13745991e+03  5.26657983e+02 -5.73612516e+02 -1.42626216e+02
 -1.13221092e+03  5.23094384e+02 -5.75070332e+02 -1.48922837e+02
 -1.12699896e+03  5.19249679e+02 -5.76590681e+02 -1.55132175e+02
 -1.12182685e+03  5.15125973e+02 -5.78172674e+02 -1.61250892e+02
 -1.11669737e+03  5.10725519e+02 -5.79815386e+02 -1.67275698e+02
 -1.11161326e+03  5.06050717e+02 -5.81517864e+02 -1.73203354e+02
 -1.10657726e+03  5.01104114e+02 -5.83279119e+02 -1.79030670e+02
 -1.10159207e+03  4.95888401e+02 -5.85098132e+02 -1.84754514e+02
 -1.09666038e+03  4.90406413e+02 -5.86973854e+02 -1.90371806e+02
 -1.09178482e+03  4.84661124e+02 -5.88905203e+02 -1.95879526e+02
 -1.08696802e+03  4.78655653e+02 -5.90891069e+02 -2.01274709e+02
 -1.08221256e+03  4.72393253e+02 -5.92930312e+02 -2.06554454e+02
 -1.07752100e+03  4.65877316e+02 -5.95021764e+02 -2.11715918e+02
 -1.07289585e+03  4.59111367e+02 -5.97164227e+02 -2.16756323e+02
 -1.06833960e+03  4.52099066e+02 -5.99356478e+02 -2.21672956e+02
 -1.06385468e+03  4.44844204e+02 -6.01597265e+02 -2.26463169e+02
 -1.05944351e+03  4.37350698e+02 -6.03885311e+02 -2.31124381e+02
 -1.05510845e+03  4.29622596e+02 -6.06219314e+02 -2.35654082e+02
 -1.05085182e+03  4.21664069e+02 -6.08597946e+02 -2.40049829e+02
 -1.04667592e+03  4.13479410e+02 -6.11019856e+02 -2.44309254e+02
 -1.04258297e+03  4.05073033e+02 -6.13483669e+02 -2.48430060e+02
 -1.03857518e+03  3.96449472e+02 -6.15987988e+02 -2.52410023e+02
 -1.03465469e+03  3.87613373e+02 -6.18531393e+02 -2.56246996e+02
 -1.03082361e+03  3.78569499e+02 -6.21112444e+02 -2.59938909e+02
 -1.02708398e+03  3.69322723e+02 -6.23729681e+02 -2.63483767e+02
 -1.02343781e+03  3.59878025e+02 -6.26381623e+02 -2.66879658e+02
 -1.01988706e+03  3.50240492e+02 -6.29066771e+02 -2.70124746e+02
 -1.01643363e+03  3.40415316e+02 -6.31783609e+02 -2.73217279e+02
 -1.01307936e+03  3.30407788e+02 -6.34530603e+02 -2.76155586e+02
 -1.00982606e+03  3.20223299e+02 -6.37306202e+02 -2.78938080e+02
 -1.00667547e+03  3.09867334e+02 -6.40108840e+02 -2.81563260e+02
 -1.00362927e+03  2.99345474e+02 -6.42936938e+02 -2.84029708e+02
 -1.00068909e+03  2.88663391e+02 -6.45788901e+02 -2.86336098e+02
 -9.97856517e+02  2.77826844e+02 -6.48663122e+02 -2.88481191e+02
 -9.95133053e+02  2.66841683e+02 -6.51557983e+02 -2.90463838e+02
 -9.92520159e+02  2.55713843e+02 -6.54471854e+02 -2.92282985e+02
 -9.90019231e+02  2.44449344e+02 -6.57403094e+02 -2.93937677e+02
 -9.87631607e+02  2.33054296e+02 -6.60350056e+02 -2.95427058e+02
 -9.85358560e+02  2.21534894e+02 -6.63311082e+02 -2.96750381e+02
 -9.83201303e+02  2.09897437e+02 -6.66284508e+02 -2.97907021e+02
 -9.81160983e+02  1.98148332e+02 -6.69268665e+02 -2.98896489e+02
 -9.79238686e+02  1.86294132e+02 -6.72261880e+02 -2.99718470e+02
 -9.77435429e+02  1.74341600e+02 -6.75262476e+02 -3.00372895e+02
 -9.75752158e+02  1.62297876e+02 -6.78268780e+02 -3.00860105e+02
 -9.74189748e+02  1.50170951e+02 -6.81279125e+02 -3.01181335e+02
 -9.72748981e+02  1.37971618e+02 -6.84291867e+02 -3.01340664e+02
 -9.71430452e+02  1.25731358e+02 -6.87305481e+02 -3.01362908e+02
 -9.70234487e+02  1.13451114e+02 -6.90318649e+02 -3.01242395e+02
 -9.69161675e+02  1.01097511e+02 -6.93329720e+02 -3.00939191e+02
 -9.68212771e+02  8.86735438e+01 -6.96336812e+02 -3.00449788e+02
 -9.67388380e+02  7.61968386e+01 -6.99338132e+02 -2.99785372e+02
 -9.66688979e+02  6.36767645e+01 -7.02331946e+02 -2.98948937e+02
 -9.66114963e+02  5.11210973e+01 -7.05316542e+02 -2.97941950e+02
 -9.65666651e+02  3.85370969e+01 -7.08290220e+02 -2.96765436e+02
 -9.65344292e+02  2.59318096e+01 -7.11251289e+02 -2.95420280e+02
 -9.65148063e+02  1.33121792e+01 -7.14198067e+02 -2.93907343e+02
 -9.65078073e+02  6.85093885e-01 -7.17128880e+02 -2.92227513e+02
 -9.65134363e+02 -1.19425920e+01 -7.20042064e+02 -2.90381727e+02
 -9.65316904e+02 -2.45640476e+01 -7.22935964e+02 -2.88370987e+02
 -9.65625601e+02 -3.71724612e+01 -7.25808937e+02 -2.86196366e+02
 -9.66060288e+02 -4.97610390e+01 -7.28659349e+02 -2.83859014e+02
 -9.66620733e+02 -6.23230054e+01 -7.31485579e+02 -2.81360159e+02
 -9.67306637e+02 -7.48516045e+01 -7.34286018e+02 -2.78701109e+02
 -9.68117631e+02 -8.73401025e+01 -7.37059072e+02 -2.75883254e+02
 -9.69053283e+02 -9.97817897e+01 -7.39803159e+02 -2.72908063e+02
 -9.70113089e+02 -1.12169984e+02 -7.42516714e+02 -2.69777087e+02
 -9.71296482e+02 -1.24498033e+02 -7.45198187e+02 -2.66491959e+02
 -9.72602827e+02 -1.36759319e+02 -7.47846045e+02 -2.63054391e+02
 -9.74031424e+02 -1.48947259e+02 -7.50458772e+02 -2.59466175e+02
 -9.75581506e+02 -1.61055312e+02 -7.53034872e+02 -2.55729181e+02
 -9.77252242e+02 -1.73076978e+02 -7.55572866e+02 -2.51845358e+02
 -9.79042736e+02 -1.85005805e+02 -7.58071297e+02 -2.47816733e+02
 -9.80952027e+02 -1.96835390e+02 -7.60528725e+02 -2.43645409e+02
 -9.82979092e+02 -2.08559385e+02 -7.62943736e+02 -2.39333563e+02
 -9.85122842e+02 -2.20171494e+02 -7.65314936e+02 -2.34883447e+02
 -9.87382128e+02 -2.31665487e+02 -7.67640952e+02 -2.30297385e+02
 -9.89755737e+02 -2.43035190e+02 -7.69920438e+02 -2.25577776e+02
 -9.92242397e+02 -2.54274501e+02 -7.72152071e+02 -2.20727086e+02
 -9.94840773e+02 -2.65377385e+02 -7.74334551e+02 -2.15747853e+02
 -9.97549470e+02 -2.76337878e+02 -7.76466608e+02 -2.10642680e+02
 -1.00036704e+03 -2.87150095e+02 -7.78546994e+02 -2.05414239e+02
 -1.00329196e+03 -2.97808227e+02 -7.80574491e+02 -2.00065268e+02
 -1.00632267e+03 -3.08306550e+02 -7.82547907e+02 -1.94598566e+02
 -1.00945754e+03 -3.18639420e+02 -7.84466079e+02 -1.89016996e+02
 -1.01269489e+03 -3.28801287e+02 -7.86327874e+02 -1.83323481e+02
 -1.01603298e+03 -3.38786687e+02 -7.88132186e+02 -1.77521005e+02
 -1.01947001e+03 -3.48590252e+02 -7.89877941e+02 -1.71612608e+02
 -1.02300416e+03 -3.58206711e+02 -7.91564095e+02 -1.65601386e+02
 -1.02663351e+03 -3.67630890e+02 -7.93189636e+02 -1.59490491e+02
 -1.03035612e+03 -3.76857719e+02 -7.94753583e+02 -1.53283125e+02
 -1.03416999e+03 -3.85882234e+02 -7.96254988e+02 -1.46982545e+02
 -1.03807307e+03 -3.94699575e+02 -7.97692935e+02 -1.40592054e+02
 -1.04206327e+03 -4.03304994e+02 -7.99066541e+02 -1.34115004e+02
 -1.04613845e+03 -4.11693857e+02 -8.00374958e+02 -1.27554792e+02
 -1.05029641e+03 -4.19861643e+02 -8.01617371e+02 -1.20914860e+02
 -1.05453493e+03 -4.27803947e+02 -8.02793001e+02 -1.14198693e+02
 -1.05885173e+03 -4.35516488e+02 -8.03901102e+02 -1.07409813e+02
 -1.06324448e+03 -4.42995103e+02 -8.04940966e+02 -1.00551785e+02
 -1.06771083e+03 -4.50235754e+02 -8.05911919e+02 -9.36282067e+01
 -1.07224839e+03 -4.57234532e+02 -8.06813324e+02 -8.66427128e+01
 -1.07685471e+03 -4.63987652e+02 -8.07644580e+02 -7.95989702e+01
 -1.08152731e+03 -4.70491463e+02 -8.08405122e+02 -7.25006763e+01
 -1.08626369e+03 -4.76742446e+02 -8.09094424e+02 -6.53515580e+01
 -1.09106131e+03 -4.82737213e+02 -8.09711996e+02 -5.81553686e+01
 -1.09591757e+03 -4.88472515e+02 -8.10257387e+02 -5.09158866e+01
 -1.10082988e+03 -4.93945240e+02 -8.10730182e+02 -4.36369135e+01
 -1.10579559e+03 -4.99152416e+02 -8.11130006e+02 -3.63222715e+01
 -1.11081203e+03 -5.04091210e+02 -8.11456521e+02 -2.89758018e+01
 -1.11587651e+03 -5.08758932e+02 -8.11709429e+02 -2.16013626e+01
 -1.12098630e+03 -5.13153038e+02 -8.11888468e+02 -1.42028268e+01
 -1.12613865e+03 -5.17271126e+02 -8.11993418e+02 -6.78407998e+00
 -1.13133080e+03 -5.21110943e+02 -8.12024096e+02  6.50981399e-01
 -1.13655994e+03 -5.24670381e+02 -8.11980357e+02  8.09845230e+00
 -1.14182326e+03 -5.27947485e+02 -8.11862098e+02  1.55544211e+01
 -1.14711794e+03 -5.30940444e+02 -8.11669254e+02  2.30149716e+01
 -1.15244112e+03 -5.33647603e+02 -8.11401797e+02  3.04761853e+01
 -1.15778993e+03 -5.36067456e+02 -8.11059741e+02  3.79341432e+01
 -1.16316150e+03 -5.38198650e+02 -8.10643138e+02  4.53849282e+01
 -1.16855294e+03 -5.40039984e+02 -8.10152079e+02  5.28246267e+01
 -1.17396133e+03 -5.41590413e+02 -8.09586695e+02  6.02493313e+01
 -1.17938378e+03 -5.42849045e+02 -8.08947155e+02  6.76551424e+01
 -1.18481734e+03 -5.43815142e+02 -8.08233668e+02  7.50381703e+01
 -1.19025910e+03 -5.44488124e+02 -8.07446481e+02  8.23945375e+01
