             x_1             y_1             x_2             y_2
 -1.99745267e+02  1.01764335e+03  7.56362264e+01  8.04257473e+02
 -2.02716437e+02  1.02115647e+03  7.89145471e+01  8.06104001e+02
 -2.05606748e+02  1.02476474e+03  8.22385077e+01  8.07890449e+02
 -2.08414004e+02  1.02846628e+03  8.56067289e+01  8.09615780e+02
 -2.11136047e+02  1.03225916e+03  8.90178081e+01  8.11278986e+02
 -2.13770770e+02  1.03614139e+03  9.24703198e+01  8.12879092e+02
 -2.16316108e+02  1.04011094e+03  9.59628163e+01  8.14415156e+02
 -2.18770045e+02  1.04416572e+03  9.94938288e+01  8.15886270e+02
 -2.21130613e+02  1.04830360e+03  1.03061868e+02  8.17291561e+02
 -2.23395894e+02  1.05252242e+03  1.06665424e+02  8.18630188e+02
 -2.25564021e+02  1.05681997e+03  1.10302970e+02  8.19901347e+02
 -2.27633177e+02  1.06119397e+03  1.13972958e+02  8.21104269e+02
 -2.29601599e+02  1.06564214e+03  1.17673826e+02  8.22238220e+02
 -2.31467577e+02  1.07016213e+03  1.21403994e+02  8.23302504e+02
 -2.33229454e+02  1.07475157e+03  1.25161865e+02  8.24296459e+02
 -2.34885630e+02  1.07940804e+03  1.28945829e+02  8.25219461e+02
 -2.36434560e+02  1.08412910e+03  1.32754262e+02  8.26070925e+02
 -2.37874757e+02  1.08891224e+03  1.36585526e+02  8.26850301e+02
 -2.39204790e+02  1.09375496e+03  1.40437972e+02  8.27557079e+02
 -2.40423287e+02  1.09865469e+03  1.44309939e+02  8.28190784e+02
 -2.41528937e+02  1.10360887e+03  1.48199754e+02  8.28750983e+02
 -2.42520486e+02  1.10861486e+03  1.52105738e+02  8.29237279e+02
 -2.43396742e+02  1.11367004e+03  1.56026199e+02  8.29649315e+02
 -2.44156574e+02  1.11877173e+03  1.59959441e+02  8.29986773e+02
 -2.44798913e+02  1.12391725e+03  1.63903760e+02  8.30249374e+02
 -2.45322751e+02  1.12910387e+03  1.67857444e+02  8.30436878e+02
 -2.45727146e+02  1.13432885e+03  1.71818778e+02  8.30549084e+02
 -2.46011215e+02  1.13958943e+03  1.75786043e+02  8.30585832e+02
 -2.46174142e+02  1.14488283e+03  1.79757516e+02  8.30547001e+02
 -2.46215174e+02  1.15020626e+03  1.83731471e+02  8.30432509e+02
 -2.46133624e+02  1.15555690e+03  1.87706182e+02  8.30242314e+02
 -2.45928867e+02  1.16093192e+03  1.91679922e+02  8.29976415e+02
 -2.45600347e+02  1.16632847e+03  1.95650963e+02  8.29634849e+02
 -2.45147571e+02  1.17174369e+03  1.99617581e+02  8.29217693e+02
 -2.44570114e+02  1.17717473e+03  2.03578052e+02  8.28725066e+02
 -2.43867614e+02  1.18261870e+03  2.07530657e+02  8.28157123e+02
 -2.43039779e+02  1.18807273e+03  2.11473678e+02  8.27514062e+02
 -2.42086382e+02  1.19353392e+03  2.15405406e+02  8.26796117e+02
 -2.41007261e+02  1.19899938e+03  2.19324134e+02  8.26003565e+02
 -2.39802324e+02  1.20446620e+03  2.23228166e+02  8.25136719e+02
 -2.38471541e+02  1.20993151e+03  2.27115809e+02  8.24195934e+02
 -2.37014955e+02  1.21539238e+03  2.30985382e+02  8.23181600e+02
 -2.35432670e+02  1.22084594e+03  2.34835213e+02  8.22094150e+02
 -2.33724859e+02  1.22628928e+03  2.38663638e+02  8.20934052e+02
 -2.31891763e+02  1.23171952e+03  2.42469008e+02  8.19701813e+02
 -2.29933687e+02  1.23713378e+03  2.46249683e+02  8.18397980e+02
 -2.27851004e+02  1.24252917e+03  2.50004037e+02  8.17023134e+02
 -2.25644152e+02  1.24790284e+03  2.53730458e+02  8.15577895e+02
 -2.23313636e+02  1.25325193e+03  2.57427349e+02  8.14062922e+02
 -2.20860025e+02  1.25857360e+03  2.61093129e+02  8.12478907e+02
 -2.18283955e+02  1.26386501e+03  2.64726230e+02  8.10826580e+02
 -2.15586127e+02  1.26912337e+03  2.68325107e+02  8.09106707e+02
 -2.12767303e+02  1.27434586e+03  2.71888227e+02  8.07320089e+02
 -2.09828315e+02  1.27952972e+03  2.75414081e+02  8.05467562e+02
 -2.06770055e+02  1.28467219e+03  2.78901176e+02  8.03549997e+02
 -2.03593478e+02  1.28977052e+03  2.82348041e+02  8.01568299e+02
 -2.00299603e+02  1.29482201e+03  2.85753226e+02  7.99523406e+02
 -1.96889512e+02  1.29982397e+03  2.89115304e+02  7.97416290e+02
 -1.93364348e+02  1.30477372e+03  2.92432868e+02  7.95247955e+02
 -1.89725313e+02  1.30966864e+03  2.95704538e+02  7.93019437e+02
 -1.85973673e+02  1.31450612e+03  2.98928955e+02  7.90731804e+02
 -1.82110751e+02  1.31928357e+03  3.02104787e+02  7.88386155e+02
 -1.78137930e+02  1.32399845e+03  3.05230728e+02  7.85983619e+02
 -1.74056652e+02  1.32864824e+03  3.08305496e+02  7.83525354e+02
 -1.69868414e+02  1.33323046e+03  3.11327838e+02  7.81012549e+02
 -1.65574774e+02  1.33774267e+03  3.14296529e+02  7.78446421e+02
 -1.61177343e+02  1.34218245e+03  3.17210370e+02  7.75828214e+02
 -1.56677786e+02  1.34654744e+03  3.20068193e+02  7.73159200e+02
 -1.52077826e+02  1.35083529e+03  3.22868859e+02  7.70440677e+02
 -1.47379235e+02  1.35504372e+03  3.25611260e+02  7.67673969e+02
 -1.42583841e+02  1.35917048e+03  3.28294317e+02  7.64860426e+02
 -1.37693521e+02  1.36321335e+03  3.30916985e+02  7.62001422e+02
 -1.32710204e+02  1.36717017e+03  3.33478247e+02  7.59098353e+02
 -1.27635866e+02  1.37103882e+03  3.35977122e+02  7.56152641e+02
 -1.22472534e+02  1.37481723e+03  3.38412661e+02  7.53165727e+02
 -1.17222282e+02  1.37850336e+03  3.40783947e+02  7.50139078e+02
 -1.11887227e+02  1.38209525e+03  3.43090100e+02  7.47074176e+02
 -1.06469535e+02  1.38559096e+03  3.45330271e+02  7.43972528e+02
 -1.00971413e+02  1.38898861e+03  3.47503648e+02  7.40835657e+02
 -9.53951117e+01  1.39228637e+03  3.49609454e+02  7.37665104e+02
 -8.97429243e+01  1.39548247e+03  3.51646947e+02  7.34462431e+02
 -8.40171830e+01  1.39857519e+03  3.53615421e+02  7.31229212e+02
 -7.82202592e+01  1.40156286e+03  3.55514209e+02  7.27967041e+02
 -7.23545625e+01  1.40444386e+03  3.57342678e+02  7.24677524e+02
 -6.64225387e+01  1.40721664e+03  3.59100232e+02  7.21362282e+02
 -6.04266690e+01  1.40987970e+03  3.60786314e+02  7.18022950e+02
 -5.43694683e+01  1.41243160e+03  3.62400406e+02  7.14661175e+02
 -4.82534843e+01  1.41487094e+03  3.63942025e+02  7.11278615e+02
 -4.20812958e+01  1.41719641e+03  3.65410727e+02  7.07876938e+02
 -3.58555114e+01  1.41940673e+03  3.66806109e+02  7.04457825e+02
 -2.95787683e+01  1.42150071e+03  3.68127804e+02  7.01022961e+02
 -2.32537306e+01  1.42347720e+03  3.69375485e+02  6.97574044e+02
 -1.68830882e+01  1.42533511e+03  3.70548865e+02  6.94112775e+02
 -1.04695551e+01  1.42707342e+03  3.71647694e+02  6.90640863e+02
 -4.01586831e+00  1.42869119e+03  3.72671764e+02  6.87160023e+02
  2.47521407e+00  1.43018750e+03  3.73620905e+02  6.83671972e+02
  9.00091394e+00  1.43156154e+03  3.74494987e+02  6.80178432e+02
  1.55584348e+01  1.43281253e+03  3.75293920e+02  6.76681129e+02
  2.21449633e+01  1.43393977e+03  3.76017652e+02  6.73181787e+02
  2.87576706e+01  1.43494263e+03  3.76666174e+02  6.69682133e+02
  3.53937139e+01  1.43582052e+03  3.77239513e+02  6.66183894e+02
  4.20502380e+01  1.43657296e+03  3.77737739e+02  6.62688795e+02
  4.87243768e+01  1.43719949e+03  3.78160960e+02  6.59198559e+02
  5.54132550e+01  1.43769974e+03  3.78509324e+02  6.55714907e+02
  6.21139890e+01  1.43807341e+03  3.78783019e+02  6.52239554e+02
  6.88236894e+01  1.43832024e+03  3.78982271e+02  6.48774213e+02
  7.55394615e+01  1.43844008e+03  3.79107347e+02  6.45320589e+02
  8.22584076e+01  1.43843280e+03  3.79158553e+02  6.41880382e+02
  8.89776283e+01  1.43829837e+03  3.79136233e+02  6.38455282e+02
  9.56942240e+01  1.43803680e+03  3.79040771e+02  6.35046975e+02
  1.02405296e+02  1.43764821e+03  3.78872589e+02  6.31657132e+02
  1.09107949e+02  1.43713273e+03  3.78632147e+02  6.28287420e+02
  1.15799293e+02  1.43649060e+03  3.78319945e+02  6.24939490e+02
  1.22476441e+02  1.43572211e+03  3.77936519e+02  6.21614983e+02
  1.29136517e+02  1.43482761e+03  3.77482444e+02  6.18315527e+02
  1.35776652e+02  1.43380753e+03  3.76958330e+02  6.15042736e+02
  1.42393987e+02  1.43266237e+03  3.76364828e+02  6.11798211e+02
  1.48985677e+02  1.43139267e+03  3.75702622e+02  6.08583537e+02
  1.55548890e+02  1.42999906e+03  3.74972435e+02  6.05400280e+02
  1.62080807e+02  1.42848222e+03  3.74175022e+02  6.02249992e+02
  1.68578628e+02  1.42684290e+03  3.73311179e+02  5.99134207e+02
  1.75039570e+02  1.42508193e+03  3.72381733e+02  5.96054439e+02
  1.81460870e+02  1.42320017e+03  3.71387546e+02  5.93012184e+02
  1.87839785e+02  1.42119857e+03  3.70329517e+02  5.90008916e+02
  1.94173596e+02  1.41907813e+03  3.69208576e+02  5.87046088e+02
  2.00459606e+02  1.41683993e+03  3.68025686e+02  5.84125134e+02
  2.06695145e+02  1.41448510e+03  3.66781845e+02  5.81247461e+02
  2.12877568e+02  1.41201481e+03  3.65478081e+02  5.78414457e+02
  2.19004259e+02  1.40943033e+03  3.64115456e+02  5.75627483e+02
  2.25072633e+02  1.40673296e+03  3.62695060e+02  5.72887876e+02
  2.31080133e+02  1.40392407e+03  3.61218017e+02  5.70196948e+02
  2.37024236e+02  1.40100510e+03  3.59685477e+02  5.67555984e+02
  2.42902452e+02  1.39797753e+03  3.58098623e+02  5.64966242e+02
  2.48712327e+02  1.39484290e+03  3.56458664e+02  5.62428954e+02
  2.54451442e+02  1.39160281e+03  3.54766838e+02  5.59945323e+02
  2.60117415e+02  1.38825892e+03  3.53024411e+02  5.57516521e+02
  2.65707904e+02  1.38481293e+03  3.51232675e+02  5.55143694e+02
  2.71220606e+02  1.38126661e+03  3.49392948e+02  5.52827956e+02
  2.76653261e+02  1.37762177e+03  3.47506573e+02  5.50570390e+02
  2.82003649e+02  1.37388028e+03  3.45574919e+02  5.48372049e+02
  2.87269594e+02  1.37004406e+03  3.43599377e+02  5.46233954e+02
  2.92448966e+02  1.36611506e+03  3.41581362e+02  5.44157092e+02
  2.97539681e+02  1.36209532e+03  3.39522311e+02  5.42142420e+02
  3.02539700e+02  1.35798688e+03  3.37423684e+02  5.40190858e+02
  3.07447034e+02  1.35379187e+03  3.35286961e+02  5.38303296e+02
  3.12259742e+02  1.34951242e+03  3.33113641e+02  5.36480588e+02
  3.16975933e+02  1.34515075e+03  3.30905243e+02  5.34723551e+02
  3.21593768e+02  1.34070909e+03  3.28663305e+02  5.33032970e+02
  3.26111460e+02  1.33618973e+03  3.26389382e+02  5.31409594e+02
  3.30527274e+02  1.33159498e+03  3.24085047e+02  5.29854134e+02
  3.34839529e+02  1.32692721e+03  3.21751887e+02  5.28367266e+02
  3.39046601e+02  1.32218883e+03  3.19391506e+02  5.26949630e+02
  3.43146920e+02  1.31738227e+03  3.17005520e+02  5.25601826e+02
  3.47138972e+02  1.31251000e+03  3.14595561e+02  5.24324419e+02
  3.51021301e+02  1.30757453e+03  3.12163272e+02  5.23117937e+02
  3.54792511e+02  1.30257839e+03  3.09710309e+02  5.21982868e+02
  3.58451261e+02  1.29752417e+03  3.07238337e+02  5.20919661e+02
  3.61996273e+02  1.29241447e+03  3.04749032e+02  5.19928730e+02
  3.65426327e+02  1.28725190e+03  3.02244078e+02  5.19010448e+02
  3.68740265e+02  1.28203914e+03  2.99725170e+02  5.18165148e+02
  3.71936992e+02  1.27677886e+03  2.97194007e+02  5.17393126e+02
  3.75015471e+02  1.27147378e+03  2.94652296e+02  5.16694637e+02
  3.77974732e+02  1.26612662e+03  2.92101749e+02  5.16069899e+02
  3.80813865e+02  1.26074013e+03  2.89544082e+02  5.15519089e+02
  3.83532026e+02  1.25531710e+03  2.86981016e+02  5.15042344e+02
  3.86128433e+02  1.24986031e+03  2.84414274e+02  5.14639761e+02
  3.88602369e+02  1.24437257e+03  2.81845579e+02  5.14311399e+02
  3.90953184e+02  1.23885670e+03  2.79276659e+02  5.14057276e+02
  3.93180291e+02  1.23331555e+03  2.76709237e+02  5.13877371e+02
  3.95283169e+02  1.22775196e+03  2.74145040e+02  5.13771622e+02
  3.97261362e+02  1.22216881e+03  2.71585788e+02  5.13739929e+02
  3.99114482e+02  1.21656895e+03  2.69033204e+02  5.13782150e+02
  4.00842206e+02  1.21095528e+03  2.66489001e+02  5.13898107e+02
  4.02444277e+02  1.20533068e+03  2.63954893e+02  5.14087579e+02
  4.03920507e+02  1.19969803e+03  2.61432585e+02  5.14350306e+02
  4.05270771e+02  1.19406025e+03  2.58923777e+02  5.14685992e+02
  4.06495013e+02  1.18842022e+03  2.56430161e+02  5.15094298e+02
  4.07593243e+02  1.18278085e+03  2.53953421e+02  5.15574848e+02
  4.08565540e+02  1.17714503e+03  2.51495232e+02  5.16127228e+02
  4.09412046e+02  1.17151566e+03  2.49057259e+02  5.16750983e+02
  4.10132971e+02  1.16589562e+03  2.46641156e+02  5.17445623e+02
  4.10728594e+02  1.16028781e+03  2.44248565e+02  5.18210617e+02
  4.11199257e+02  1.15469510e+03  2.41881117e+02  5.19045398e+02
  4.11545369e+02  1.14912036e+03  2.39540426e+02  5.19949362e+02
  4.11767406e+02  1.14356645e+03  2.37228096e+02  5.20921866e+02
  4.11865910e+02  1.13803621e+03  2.34945711e+02  5.21962232e+02
  4.11841487e+02  1.13253249e+03  2.32694844e+02  5.23069745e+02
  4.11694809e+02  1.12705810e+03  2.30477047e+02  5.24243654e+02
  4.11426611e+02  1.12161584e+03  2.28293857e+02  5.25483172e+02
  4.11037696e+02  1.11620850e+03  2.26146791e+02  5.26787479e+02
  4.10528927e+02  1.11083884e+03  2.24037346e+02  5.28155717e+02
  4.09901233e+02  1.10550962e+03  2.21967001e+02  5.29586995e+02
  4.09155606e+02  1.10022355e+03  2.19937213e+02  5.31080390e+02
  4.08293098e+02  1.09498334e+03  2.17949417e+02  5.32634942e+02
  4.07314825e+02  1.08979165e+03  2.16005026e+02  5.34249662e+02
  4.06221965e+02  1.08465114e+03  2.14105429e+02  5.35923527e+02
  4.05015755e+02  1.07956443e+03  2.12251992e+02  5.37655481e+02
  4.03697492e+02  1.07453410e+03  2.10446057e+02  5.39444439e+02
  4.02268534e+02  1.06956273e+03  2.08688939e+02  5.41289284e+02
  4.00730295e+02  1.06465283e+03  2.06981927e+02  5.43188870e+02
  3.99084249e+02  1.05980691e+03  2.05326284e+02  5.45142020e+02
  3.97331926e+02  1.05502742e+03  2.03723247e+02  5.47147530e+02
  3.95474914e+02  1.05031679e+03  2.02174021e+02  5.49204167e+02
  3.93514854e+02  1.04567741e+03  2.00679786e+02  5.51310671e+02
  3.91453444e+02  1.04111163e+03  1.99241692e+02  5.53465754e+02
  3.89292432e+02  1.03662175e+03  1.97860856e+02  5.55668103e+02
  3.87033623e+02  1.03221004e+03  1.96538369e+02  5.57916378e+02
  3.84678870e+02  1.02787873e+03  1.95275288e+02  5.60209217e+02
  3.82230081e+02  1.02363001e+03  1.94072638e+02  5.62545232e+02
  3.79689209e+02  1.01946601e+03  1.92931414e+02  5.64923012e+02
  3.77058259e+02  1.01538882e+03  1.91852575e+02  5.67341124e+02
  3.74339283e+02  1.01140050e+03  1.90837051e+02  5.69798112e+02
  3.71534379e+02  1.00750303e+03  1.89885735e+02  5.72292500e+02
  3.68645691e+02  1.00369837e+03  1.88999486e+02  5.74822793e+02
  3.65675406e+02  9.99988425e+02  1.88179129e+02  5.77387473e+02
  3.62625757e+02  9.96375032e+02  1.87425455e+02  5.79985007e+02
  3.59499016e+02  9.92859992e+02  1.86739217e+02  5.82613843e+02
  3.56297497e+02  9.89445049e+02  1.86121134e+02  5.85272411e+02
  3.53023553e+02  9.86131894e+02  1.85571888e+02  5.87959127e+02
  3.49679578e+02  9.82922160e+02  1.85092124e+02  5.90672389e+02
  3.46267998e+02  9.79817429e+02  1.84682450e+02  5.93410582e+02
  3.42791280e+02  9.76819224e+02  1.84343437e+02  5.96172078e+02
  3.39251921e+02  9.73929011e+02  1.84075619e+02  5.98955235e+02
  3.35652455e+02  9.71148198e+02  1.83879490e+02  6.01758401e+02
  3.31995444e+02  9.68478134e+02  1.83755508e+02  6.04579910e+02
  3.28283484e+02  9.65920110e+02  1.83704090e+02  6.07418090e+02
  3.24519196e+02  9.63475356e+02  1.83725618e+02  6.10271255e+02
  3.20705233e+02  9.61145041e+02  1.83820432e+02  6.13137714e+02
  3.16844272e+02  9.58930272e+02  1.83988833e+02  6.16015768e+02
  3.12939013e+02  9.56832096e+02  1.84231086e+02  6.18903711e+02
  3.08992183e+02  9.54851496e+02  1.84547412e+02  6.21799832e+02
  3.05006529e+02  9.52989392e+02  1.84937996e+02  6.24702415e+02
  3.00984818e+02  9.51246641e+02  1.85402982e+02  6.27609739e+02
  2.96929837e+02  9.49624035e+02  1.85942475e+02  6.30520082e+02
  2.92844390e+02  9.48122303e+02  1.86556540e+02  6.33431719e+02
  2.88731297e+02  9.46742109e+02  1.87245202e+02  6.36342924e+02
  2.84593393e+02  9.45484050e+02  1.88008446e+02  6.39251972e+02
  2.80433526e+02  9.44348659e+02  1.88846218e+02  6.42157137e+02
  2.76254555e+02  9.43336404e+02  1.89758423e+02  6.45056695e+02
  2.72059348e+02  9.42447686e+02  1.90744929e+02  6.47948926e+02
  2.67850785e+02  9.41682839e+02  1.91805562e+02  6.50832113e+02
  2.63631748e+02  9.41042132e+02  1.92940108e+02  6.53704542e+02
  2.59405129e+02  9.40525767e+02  1.94148316e+02  6.56564506e+02
  2.55173822e+02  9.40133879e+02  1.95429894e+02  6.59410303e+02
  2.50940721e+02  9.39866537e+02  1.96784512e+02  6.62240240e+02
  2.46708726e+02  9.39723743e+02  1.98211799e+02  6.65052630e+02
  2.42480731e+02  9.39705432e+02  1.99711348e+02  6.67845796e+02
  2.38259631e+02  9.39811472e+02  2.01282711e+02  6.70618070e+02
  2.34048317e+02  9.40041665e+02  2.02925404e+02  6.73367797e+02
  2.29849673e+02  9.40395745e+02  2.04638903e+02  6.76093331e+02
  2.25666576e+02  9.40873383e+02  2.06422648e+02  6.78793039e+02
  2.21501898e+02  9.41474180e+02  2.08276039e+02  6.81465302e+02
  2.17358497e+02  9.42197674e+02  2.10198442e+02  6.84108515e+02
  2.13239222e+02  9.43043334e+02  2.12189184e+02  6.86721088e+02
  2.09146908e+02  9.44010566e+02  2.14247556e+02  6.89301448e+02
  2.05084377e+02  9.45098710e+02  2.16372813e+02  6.91848036e+02
  2.01054432e+02  9.46307042e+02  2.18564175e+02  6.94359313e+02
  1.97059861e+02  9.47634772e+02  2.20820826e+02  6.96833757e+02
  1.93103434e+02  9.49081047e+02  2.23141916e+02  6.99269866e+02
  1.89187898e+02  9.50644951e+02  2.25526559e+02  7.01666158e+02
  1.85315979e+02  9.52325504e+02  2.27973836e+02  7.04021171e+02
  1.81490380e+02  9.54121662e+02  2.30482795e+02  7.06333465e+02
  1.77713781e+02  9.56032323e+02  2.33052450e+02  7.08601623e+02
  1.73988832e+02  9.58056321e+02  2.35681785e+02  7.10824250e+02
  1.70318159e+02  9.60192427e+02  2.38369749e+02  7.12999974e+02
  1.66704357e+02  9.62439357e+02  2.41115262e+02  7.15127450e+02
  1.63149992e+02  9.64795764e+02  2.43917212e+02  7.17205357e+02
  1.59657597e+02  9.67260242e+02  2.46774457e+02  7.19232399e+02
  1.56229672e+02  9.69831329e+02  2.49685827e+02  7.21207308e+02
  1.52868684e+02  9.72507505e+02  2.52650120e+02  7.23128842e+02
  1.49577064e+02  9.75287192e+02  2.55666108e+02  7.24995788e+02
  1.46357204e+02  9.78168760e+02  2.58732536e+02  7.26806962e+02
  1.43211461e+02  9.81150521e+02  2.61848120e+02  7.28561207e+02
  1.40142150e+02  9.84230733e+02  2.65011551e+02  7.30257399e+02
  1.37151547e+02  9.87407605e+02  2.68221495e+02  7.31894443e+02
  1.34241884e+02  9.90679289e+02  2.71476591e+02  7.33471273e+02
  1.31415352e+02  9.94043889e+02  2.74775455e+02  7.34986857e+02
  1.28674096e+02  9.97499460e+02  2.78116680e+02  7.36440196e+02
  1.26020217e+02  1.00104400e+03  2.81498836e+02  7.37830320e+02
  1.23455770e+02  1.00467548e+03  2.84920471e+02  7.39156296e+02
  1.20982759e+02  1.00839180e+03  2.88380112e+02  7.40417223e+02
  1.18603143e+02  1.01219082e+03  2.91876266e+02  7.41612233e+02
  1.16318830e+02  1.01607036e+03  2.95407419e+02  7.42740494e+02
  1.14131678e+02  1.02002821e+03  2.98972040e+02  7.43801210e+02
  1.12043490e+02  1.02406209e+03  3.02568579e+02  7.44793619e+02
  1.10056021e+02  1.02816970e+03  3.06195468e+02  7.45716994e+02
  1.08170969e+02  1.03234869e+03  3.09851125e+02  7.46570647e+02
  1.06389980e+02  1.03659668e+03  3.13533951e+02  7.47353924e+02
  1.04714642e+02  1.04091124e+03  3.17242333e+02  7.48066210e+02
  1.03146489e+02  1.04528992e+03  3.20974644e+02  7.48706925e+02
  1.01686996e+02  1.04973021e+03  3.24729243e+02  7.49275530e+02
  1.00337582e+02  1.05422961e+03  3.28504478e+02  7.49771520e+02
  9.90996066e+01  1.05878553e+03  3.32298687e+02  7.50194431e+02
  9.79743701e+01  1.06339541e+03  3.36110195e+02  7.50543836e+02
  9.69631129e+01  1.06805661e+03  3.39937321e+02  7.50819348e+02
  9.60670147e+01  1.07276650e+03  3.43778373e+02  7.51020617e+02
  9.52871939e+01  1.07752239e+03  3.47631651e+02  7.51147333e+02
  9.46247072e+01  1.08232159e+03  3.51495450e+02  7.51199226e+02
  9.40805487e+01  1.08716139e+03  3.55368059e+02  7.51176064e+02
  9.36556496e+01  1.09203902e+03  3.59247761e+02  7.51077655e+02
  9.33508778e+01  1.09695174e+03  3.63132837e+02  7.50903846e+02
  9.31670370e+01  1.10189676e+03  3.67021561e+02  7.50654525e+02
  9.31048667e+01  1.10687127e+03  3.70912211e+02  7.50329619e+02
  9.31650419e+01  1.11187246e+03  3.74803057e+02  7.49929094e+02
  9.33481720e+01  1.11689749e+03  3.78692374e+02  7.49452956e+02
  9.36548015e+01  1.12194351e+03  3.82578434e+02  7.48901253e+02
  9.40854089e+01  1.12700768e+03  3.86459514e+02  7.48274069e+02
  9.46404068e+01  1.13208712e+03  3.90333890e+02  7.47571530e+02
  9.53201417e+01  1.13717895e+03  3.94199843e+02  7.46793802e+02
  9.61248936e+01  1.14228030e+03  3.98055658e+02  7.45941089e+02
  9.70548762e+01  1.14738826e+03  4.01899625e+02  7.45013635e+02
  9.81102363e+01  1.15249995e+03  4.05730041e+02  7.44011724e+02
  9.92910543e+01  1.15761246e+03  4.09545209e+02  7.42935679e+02
  1.00597344e+02  1.16272291e+03  4.13343440e+02  7.41785861e+02
  1.02029051e+02  1.16782839e+03  4.17123054e+02  7.40562670e+02
  1.03586056e+02  1.17292601e+03  4.20882381e+02  7.39266545e+02
  1.05268173e+02  1.17801287e+03  4.24619760e+02  7.37897964e+02
  1.07075148e+02  1.18308609e+03  4.28333543e+02  7.36457442e+02
  1.09006662e+02  1.18814279e+03  4.32022093e+02  7.34945532e+02
  1.11062328e+02  1.19318010e+03  4.35683789e+02  7.33362825e+02
  1.13241694e+02  1.19819515e+03  4.39317020e+02  7.31709949e+02
  1.15544244e+02  1.20318509e+03  4.42920193e+02  7.29987569e+02
  1.17969393e+02  1.20814708e+03  4.46491730e+02  7.28196385e+02
  1.20516494e+02  1.21307830e+03  4.50030068e+02  7.26337135e+02
  1.23184831e+02  1.21797593e+03  4.53533662e+02  7.24410594e+02
  1.25973628e+02  1.22283720e+03  4.57000988e+02  7.22417568e+02
  1.28882043e+02  1.22765931e+03  4.60430537e+02  7.20358902e+02
  1.31909169e+02  1.23243953e+03  4.63820822e+02  7.18235473e+02
  1.35054038e+02  1.23717511e+03  4.67170376e+02  7.16048195e+02
  1.38315619e+02  1.24186335e+03  4.70477754e+02  7.13798011e+02
  1.41692816e+02  1.24650157e+03  4.73741532e+02  7.11485901e+02
  1.45184476e+02  1.25108710e+03  4.76960311e+02  7.09112875e+02
  1.48789382e+02  1.25561732e+03  4.80132713e+02  7.06679977e+02
  1.52506257e+02  1.26008963e+03  4.83257387e+02  7.04188281e+02
  1.56333766e+02  1.26450144e+03  4.86333004e+02  7.01638893e+02
  1.60270513e+02  1.26885022e+03  4.89358263e+02  6.99032947e+02
  1.64315046e+02  1.27313346e+03  4.92331890e+02  6.96371609e+02
  1.68465853e+02  1.27734870e+03  4.95252636e+02  6.93656073e+02
  1.72721369e+02  1.28149348e+03  4.98119282e+02  6.90887562e+02
  1.77079969e+02  1.28556540e+03  5.00930636e+02  6.88067327e+02
  1.81539976e+02  1.28956211e+03  5.03685535e+02  6.85196644e+02
  1.86099659e+02  1.29348128e+03  5.06382848e+02  6.82276817e+02
  1.90757233e+02  1.29732062e+03  5.09021471e+02  6.79309177e+02
  1.95510860e+02  1.30107790e+03  5.11600333e+02  6.76295077e+02
  2.00358652e+02  1.30475090e+03  5.14118394e+02  6.73235897e+02
  2.05298671e+02  1.30833748e+03  5.16574646e+02  6.70133040e+02
  2.10328930e+02  1.31183553e+03  5.18968114e+02  6.66987930e+02
  2.15447393e+02  1.31524298e+03  5.21297855e+02  6.63802015e+02
  2.20651977e+02  1.31855781e+03  5.23562961e+02  6.60576764e+02
  2.25940555e+02  1.32177806e+03  5.25762557e+02  6.57313666e+02
  2.31310952e+02  1.32490181e+03  5.27895802e+02  6.54014229e+02
  2.36760952e+02  1.32792718e+03  5.29961892e+02  6.50679983e+02
  2.42288295e+02  1.33085237e+03  5.31960056e+02  6.47312472e+02
  2.47890681e+02  1.33367561e+03  5.33889561e+02  6.43913261e+02
  2.53565769e+02  1.33639518e+03  5.35749708e+02  6.40483928e+02
  2.59311181e+02  1.33900944e+03  5.37539837e+02  6.37026070e+02
  2.65124498e+02  1.34151678e+03  5.39259323e+02  6.33541297e+02
  2.71003268e+02  1.34391565e+03  5.40907579e+02  6.30031233e+02
  2.76945003e+02  1.34620456e+03  5.42484055e+02  6.26497515e+02
  2.82947181e+02  1.34838210e+03  5.43988239e+02  6.22941793e+02
  2.89007247e+02  1.35044687e+03  5.45419659e+02  6.19365727e+02
  2.95122618e+02  1.35239758e+03  5.46777878e+02  6.15770989e+02
  3.01290678e+02  1.35423296e+03  5.48062500e+02  6.12159259e+02
  3.07508784e+02  1.35595183e+03  5.49273167e+02  6.08532227e+02
  3.13774268e+02  1.35755305e+03  5.50409561e+02  6.04891591e+02
  3.20084434e+02  1.35903555e+03  5.51471401e+02  6.01239054e+02
  3.26436563e+02  1.36039833e+03  5.52458447e+02  5.97576327e+02
  3.32827914e+02  1.36164044e+03  5.53370499e+02  5.93905125e+02
  3.39255726e+02  1.36276100e+03  5.54207394e+02  5.90227166e+02
  3.45717215e+02  1.36375919e+03  5.54969011e+02  5.86544175e+02
  3.52209582e+02  1.36463426e+03  5.55655268e+02  5.82857875e+02
  3.58730011e+02  1.36538552e+03  5.56266122e+02  5.79169994e+02
  3.65275669e+02  1.36601235e+03  5.56801572e+02  5.75482257e+02
  3.71843711e+02  1.36651418e+03  5.57261653e+02  5.71796391e+02
  3.78431280e+02  1.36689054e+03  5.57646444e+02  5.68114123e+02
