             x_1            v_x1             x_2            v_x2
  3.13148618e+02 -4.13100767e+02  5.66475973e+02  7.30838948e+02
  2.83421981e+02 -1.77721418e+02  6.34078640e+02  6.15570936e+02
  2.78140412e+02  7.36407326e+01  6.88561680e+02  4.69598894e+02
  2.98240244e+02  3.27664771e+02  7.27227286e+02  3.00611926e+02
  3.43312805e+02  5.70889885e+02  7.48210932e+02  1.17513058e+02
  4.11626014e+02  7.90425152e+02  7.50579734e+02 -7.00498349e+01
  5.00215787e+02  9.74629882e+02  7.34381707e+02 -2.52193086e+02
  6.05042420e+02  1.11372695e+03  7.00643299e+02 -4.19317773e+02
  7.21202497e+02  1.20029521e+03  6.51316536e+02 -5.62592715e+02
  8.43194908e+02  1.22985442e+03  5.89168792e+02 -6.74613872e+02
  9.65204032e+02  1.20062215e+03  5.17643897e+02 -7.49315640e+02
  1.08140290e+03  1.11415475e+03  4.40684151e+02 -7.82838041e+02
  1.18626969e+03  9.74972020e+02  3.62513267e+02 -7.73437467e+02
  1.27487626e+03  7.90375027e+02  2.87416339e+02 -7.21635229e+02
  1.34314819e+03  5.70062272e+02  2.19513641e+02 -6.30191832e+02
  1.38807992e+03  3.25617765e+02  1.62543024e+02 -5.03961442e+02
  1.40789334e+03  6.98992969e+01  1.19662502e+02 -3.49635577e+02
  1.40213173e+03 -1.83640602e+02  9.32834457e+01 -1.75389727e+02
  1.37168371e+03 -4.21665116e+02  8.49432207e+01  9.54841609e+00
  1.31873632e+03 -6.31657477e+02  9.52239725e+01  1.95386280e+02
  1.24665943e+03 -8.02581938e+02  1.23721862e+02  3.72283526e+02
  1.15982769e+03 -9.25466288e+02  1.69068357e+02  5.30871436e+02
  1.06338963e+03 -9.93873388e+02  2.29002365e+02  6.62745410e+02
  9.63002169e+02 -1.00405557e+03  3.00483085e+02  7.60723277e+02
  8.64542886e+02 -9.55565274e+02  3.79839515e+02  8.19637339e+02
  7.73758991e+02 -8.51231740e+02  4.63004884e+02  8.36560363e+02
  6.95975403e+02 -6.96767280e+02  5.45719735e+02  8.10715884e+02
  6.35810995e+02 -5.00348503e+02  6.23759347e+02  7.43402135e+02
  5.97085319e+02 -2.69895557e+02  6.93006120e+02  6.35634574e+02
  5.82362821e+02 -2.24096180e+01  7.49921030e+02  4.97848050e+02
  5.92816626e+02  2.31403650e+02  7.91731249e+02  3.34867054e+02
  6.28404854e+02  4.78056138e+02  8.16338247e+02  1.55294300e+02
  6.87750680e+02  7.04454551e+02  8.22550712e+02 -3.14085152e+01
  7.68215684e+02  8.98571309e+02  8.10146759e+02 -2.15399804e+02
  8.66030980e+02  1.04992415e+03  7.79893809e+02 -3.86822240e+02
  9.76517649e+02  1.15087462e+03  7.33486602e+02 -5.37068231e+02
  1.09432802e+03  1.19574492e+03  6.73463463e+02 -6.57947936e+02
  1.21370887e+03  1.18213736e+03  6.03091413e+02 -7.43141392e+02
  1.32881953e+03  1.11070843e+03  5.26179294e+02 -7.88179749e+02
  1.43403851e+03  9.85165677e+02  4.46878405e+02 -7.90712781e+02
  1.52426020e+03  8.12073678e+02  3.69463379e+02 -7.50634812e+02
  1.59516444e+03  6.00507634e+02  2.98106441e+02 -6.70090586e+02
  1.64344463e+03  3.61574167e+02  2.36657053e+02 -5.53362070e+02
  1.66698230e+03  1.07824767e+02  1.88438610e+02 -4.06642323e+02
  1.66495897e+03 -1.47407078e+02  1.56072906e+02 -2.37708433e+02
  1.63789929e+03 -3.90710049e+02  1.41341662e+02 -5.55107914e+01
  1.58764332e+03 -6.09303228e+02  1.45092413e+02  1.30299555e+02
  1.51724932e+03 -7.91710820e+02  1.67193726e+02  3.09880343e+02
  1.43083232e+03 -9.28364734e+02  2.06541970e+02  4.73714403e+02
  1.33334620e+03 -1.01214178e+03  2.61120173e+02  6.13144190e+02
  1.23031955e+03 -1.03869465e+03  3.28106994e+02  7.20783826e+02
  1.12756839e+03 -1.00667005e+03  4.04020967e+02  7.90897688e+02
  1.03088791e+03 -9.17829653e+02  4.84905432e+02  8.19752856e+02
  9.45745564e+02 -7.76937178e+02  5.66538281e+02  8.05796383e+02
  8.76992228e+02 -5.91506278e+02  6.44654995e+02  7.49736803e+02
  8.28605699e+02 -3.71410698e+02  7.15174137e+02  6.54513702e+02
  8.03481156e+02 -1.28320791e+02  7.74412318e+02  5.25100471e+02
  8.03298855e+02  1.25222950e+02  8.19258089e+02  3.67931536e+02
  8.28324748e+02  3.73611830e+02  8.47446872e+02  1.93422911e+02
  8.77487311e+02  6.05820191e+02  8.57589651e+02  8.59522236e+00
  9.48611999e+02  8.10909538e+02  8.49068426e+02 -1.78218893e+02
  1.03829450e+03  9.75331713e+02  8.22310404e+02 -3.54540331e+02
  1.14205068e+03  1.09113330e+03  7.78795274e+02 -5.11891454e+02
  1.25468716e+03  1.15214553e+03  7.20843227e+02 -6.42013658e+02
  1.37053531e+03  1.15507379e+03  6.51532702e+02 -7.38067287e+02
  1.48374954e+03  1.09968833e+03  5.74538885e+02 -7.95009504e+02
  1.58861577e+03  9.88838291e+02  4.93939761e+02 -8.09862561e+02
  1.67985323e+03  8.28301671e+02  4.14000772e+02 -7.81871447e+02
  1.75289324e+03  6.26480240e+02  3.38949557e+02 -7.12543862e+02
  1.80412054e+03  3.93955873e+02  2.72752675e+02 -6.05570621e+02
  1.83106414e+03  1.42931698e+02  2.18906116e+02 -4.66630744e+02
  1.83252780e+03 -1.13412365e+02  1.80250671e+02 -3.03091536e+02
  1.80865323e+03 -3.61615634e+02  1.58821887e+02 -1.23619537e+02
  1.76091256e+03 -5.88647305e+02  1.55742558e+02  6.22769373e+01
  1.69203074e+03 -7.82589980e+02  1.71163223e+02  2.44745304e+02
  1.60584175e+03 -9.33285658e+02  2.04254134e+02  4.14125667e+02
  1.50708458e+03 -1.03286087e+03  2.53250553e+02  5.61449657e+02
  1.40115435e+03 -1.07613056e+03  3.15544520e+02  6.78902163e+02
  1.29381733e+03 -1.06088829e+03  3.87822648e+02  7.60250438e+02
  1.19090617e+03 -9.88018404e+02  4.66241307e+02  8.01168938e+02
  1.09801184e+03 -8.61449009e+02  5.46629646e+02  7.99467470e+02
  1.02018830e+03 -6.87944397e+02  6.24709875e+02  7.55206749e+02
  9.61685615e+02 -4.76747620e+02  6.96323177e+02  6.70695034e+02
  9.25725504e+02 -2.39092025e+02  7.57649319e+02  5.50365924e+02
  9.14331002e+02  1.23847031e+01  8.05408587e+02  4.00551537e+02
  9.28219567e+02  2.64335078e+02  8.37035042e+02  2.29121003e+02
  9.66767096e+02  5.03379131e+02  8.50810128e+02  4.50924856e+01
  1.02803750e+03  7.16779607e+02  8.45956813e+02 -1.41811635e+02
  1.10888499e+03  8.93185486e+02  8.22680581e+02 -3.21749057e+02
  1.20512225e+03  1.02320827e+03  7.82156574e+02 -4.85254146e+02
  1.31174170e+03  1.09990404e+03  7.26467352e+02 -6.23724050e+02
  1.42317964e+03  1.11914269e+03  6.58493286e+02 -7.29875565e+02
  1.53360989e+03  1.07982775e+03  5.81760608e+02 -7.98131454e+02
  1.63725144e+03  9.83954845e+02  5.00255240e+02 -8.24915544e+02
  1.72867371e+03  8.36506478e+02  4.18212310e+02 -8.08841772e+02
  1.80308340e+03  6.45188953e+02  3.39892489e+02 -7.50787449e+02
  1.85657757e+03  4.20025410e+02  2.69356985e+02 -6.53846944e+02
  1.88634985e+03  1.72826497e+02  2.10253056e+02 -5.23168279e+02
  1.89083855e+03 -8.34333327e+01  1.65621400e+02 -3.65681291e+02
  1.86980925e+03 -3.35300778e+02  1.37735546e+02 -1.89731905e+02
  1.82436739e+03 -5.69547219e+02  1.27981523e+02 -4.64832444e+00
  1.75690024e+03 -7.73885991e+02  1.36784337e+02  1.79770255e+02
  1.67094905e+03 -9.37614934e+02  1.63587289e+02  3.53764843e+02
  1.57102315e+03 -1.05216545e+03  2.06880303e+02  5.08115911e+02
  1.46236189e+03 -1.11156859e+03  2.64279535e+02  6.34643871e+02
  1.35065790e+03 -1.11276814e+03  3.32653384e+02  7.26638932e+02
  1.24175637e+03 -1.05578182e+03  4.08287913e+02  7.79215288e+02
  1.14134639e+03 -9.43700334e+02  4.87083005e+02  7.89569104e+02
  1.05466048e+03 -7.82523999e+02  5.64768918e+02  7.57126546e+02
  9.86198265e+02 -5.80845790e+02  6.37131788e+02  6.83573987e+02
  9.39488867e+02 -3.49397235e+02  7.00236161e+02  5.72768700e+02
  9.16904602e+02 -1.00481116e+02  7.50632788e+02  4.30534625e+02
  9.19535790e+02  1.52678225e+02  7.85540709e+02  2.64354857e+02
  9.47131929e+02  3.96595850e+02  8.02995396e+02  8.30139083e+01
  9.98112247e+02  6.18303003e+02  8.01955213e+02 -1.03930813e+02
  1.06965594e+03  8.06040551e+02  7.82349700e+02 -2.86662270e+02
  1.15784907e+03  9.49814348e+02  7.45085408e+02 -4.55556577e+02
  1.25789058e+03  1.04195369e+03  6.91998748e+02 -6.01721902e+02
  1.36434585e+03  1.07751386e+03  6.25759019e+02 -7.17465480e+02
  1.47143366e+03  1.05453782e+03  5.49727545e+02 -7.96700465e+02
  1.57333148e+03  9.74160019e+02  4.67780206e+02 -8.35267774e+02
  1.66448298e+03  8.40546557e+02  3.84102772e+02 -8.31155897e+02
  1.73989153e+03  6.60675287e+02  3.02969860e+02 -7.84607188e+02
  1.79538403e+03  4.43967307e+02  2.28519184e+02 -6.98105104e+02
  1.82783141e+03  2.01789478e+02  1.64533051e+02 -5.76243105e+02
  1.83531387e+03 -5.31455557e+01  1.14238587e+02 -4.25482393e+02
  1.81722283e+03 -3.07437772e+02  8.01368396e+01 -2.53823659e+02
  1.77429380e+03 -5.47737738e+02  6.38699528e+01 -7.03542589e+01
  1.70856464e+03 -7.61446583e+02  6.61373971e+01  1.15226674e+02
  1.62326931e+03 -9.37352992e+02  8.66576885e+01  2.93092093e+02
  1.52266749e+03 -1.06624357e+03  1.24182876e+02  4.53824307e+02
  1.41181956e+03 -1.14138794e+03  1.76564541e+02  5.88910880e+02
  1.29631939e+03 -1.15889404e+03  2.40867296e+02  6.91194065e+02
  1.18199886e+03 -1.11791362e+03  3.13523835e+02  7.55248793e+02
  1.07461999e+03 -1.02068704e+03  3.90523355e+02  7.77669163e+02
  9.79570553e+02 -8.72424813e+02  4.67623396e+02  7.57248281e+02
  9.01579646e+02 -6.81032398e+02  5.40573916e+02  6.95041899e+02
  8.44467954e+02 -4.56692324e+02  6.05341732e+02  5.94312374e+02
  8.10946101e+02 -2.11325588e+02  6.58323470e+02  4.60355532e+02
  8.02471745e+02  4.20399380e+01  6.96535658e+02  3.00218987e+02
  8.19172886e+02  2.89955885e+02  7.17772071e+02  1.22331617e+02
  8.59840159e+02  5.19240865e+02  7.20721244e+02 -6.39188130e+01
  9.21068147e+02  6.90178239e+02  7.05958353e+02 -2.21183050e+02
  9.95618572e+02  7.93681548e+02  6.77731562e+02 -3.41190750e+02
  1.07828323e+03  8.51738764e+02  6.38257065e+02 -4.45151620e+02
  1.16434011e+03  8.61218181e+02  5.89421036e+02 -5.27602401e+02
  1.24888153e+03  8.21553970e+02  5.33601340e+02 -5.84215561e+02
  1.32707334e+03  7.34775968e+02  4.73541989e+02 -6.12027738e+02
  1.39441027e+03  6.05402668e+02  4.12208261e+02 -6.09596438e+02
  1.44695388e+03  4.40202826e+02  3.52630104e+02 -5.77076459e+02
  1.48154073e+03  2.47839173e+02  2.97742061e+02 -5.16212892e+02
  1.49595541e+03  3.85833503e+01  2.50222368e+02 -4.30421402e+02
  1.48905875e+03 -1.76581580e+02  2.12340355e+02 -3.24252819e+02
  1.46081285e+03 -3.86531948e+02  1.85871824e+02 -2.03162021e+02
  1.41229538e+03 -5.80239197e+02  1.71992996e+02 -7.35715910e+01
  1.34564855e+03 -7.47534413e+02  1.71212604e+02  5.76494618e+01
  1.26396591e+03 -8.79643463e+02  1.83345149e+02  1.83546571e+02
  1.17112897e+03 -9.69650153e+02  2.07520740e+02  2.97446693e+02
  1.07160227e+03 -1.01286144e+03  2.42231067e+02  3.93310675e+02
  9.70197655e+02 -1.00705523e+03  2.85409089e+02  4.66052184e+02
  8.71820136e+02 -9.52597722e+02  3.34538227e+02  5.11806298e+02
  7.81208945e+02 -8.52423945e+02  3.86785288e+02  5.28133553e+02
  7.02687292e+02 -7.11882546e+02  4.39150109e+02  5.14148566e+02
  6.39934167e+02 -5.38452468e+02  4.88623954e+02  4.70565974e+02
  5.95790429e+02 -3.41343512e+02  5.32348103e+02  3.99658253e+02
  5.72111765e+02 -1.30962595e+02  5.67761926e+02  3.05088374e+02
  5.70574369e+02  9.95186242e+01  5.91834508e+02  1.73833606e+02
  5.90723521e+02  3.00847444e+02  6.03087702e+02  4.98289755e+01
  6.29969292e+02  4.79762107e+02  6.01702586e+02 -7.78238681e+01
  6.85792390e+02  6.30926781e+02  5.87440926e+02 -2.06571915e+02
  7.54847403e+02  7.43226424e+02  5.60687644e+02 -3.26558684e+02
  8.32963873e+02  8.11506709e+02  5.22606191e+02 -4.32297676e+02
  9.15553714e+02  8.32141463e+02  4.74890018e+02 -5.18257345e+02
  9.97743539e+02  8.03533556e+02  4.19783213e+02 -5.79462620e+02
  1.07466037e+03  7.27138828e+02  3.59933747e+02 -6.12697225e+02
  1.14170448e+03  6.06941882e+02  2.98238211e+02 -6.16226214e+02
  1.19479312e+03  4.49255920e+02  2.37688138e+02 -5.89897881e+02
  1.23057594e+03  2.62325923e+02  1.81212309e+02 -5.35088368e+02
  1.24660666e+03  5.59544787e+01  1.31527403e+02 -4.54690249e+02
  1.24147934e+03 -1.58979806e+02  9.09875853e+01 -3.52995886e+02
  1.21490167e+03 -3.71172275e+02  6.14611729e+01 -2.35395294e+02
  1.16770948e+03 -5.69463731e+02  4.42329999e+01 -1.08116996e+02
  1.10182262e+03 -7.43428798e+02  3.99366558e+01  2.20999406e+01
  1.02014356e+03 -8.83926337e+02  4.85210694e+01  1.48361640e+02
  9.26404216e+02 -9.83582171e+02  6.92532430e+01  2.63983464e+02
  8.24968850e+02 -1.03717850e+03  1.00756997e+02  3.62843024e+02
  7.20603691e+02 -1.04192943e+03  1.41085684e+02  4.39703501e+02
  6.18225258e+02 -9.97628061e+02  1.87825021e+02  4.90490160e+02
  5.22640794e+02 -9.06657178e+02  2.38220611e+02  5.12505365e+02
  4.38294503e+02 -7.73862615e+02  2.89323381e+02  5.04570234e+02
  3.69033331e+02 -6.06291128e+02  3.38144938e+02  4.67080725e+02
  3.17920516e+02 -4.12501094e+02  3.81798774e+02  4.01669588e+02
  2.87033771e+02 -2.03557697e+02  4.17692848e+02  3.12567334e+02
  2.77364423e+02  9.97223528e+00  4.43657712e+02  2.03958039e+02
  2.88801958e+02  2.16715606e+02  4.58024293e+02  8.16210667e+01
  3.20114022e+02  4.05707473e+02  4.59737971e+02 -4.79879201e+01
  3.69014097e+02  5.66922257e+02  4.48411799e+02 -1.78030012e+02
  4.32281112e+02  6.91776670e+02  4.24348180e+02 -3.01617680e+02
  5.06208633e+02  7.79187823e+02  3.88243934e+02 -4.17783324e+02
  5.86251516e+02  8.13538996e+02  3.41702693e+02 -5.09438945e+02
  6.67257742e+02  7.98353942e+02  2.87158518e+02 -5.77128161e+02
  7.44281390e+02  7.34161580e+02  2.27206583e+02 -6.17048281e+02
  8.12560987e+02  6.24306977e+02  1.64749073e+02 -6.27090057e+02
  8.67815183e+02  4.74812553e+02  1.02797812e+02 -6.06986950e+02
  9.06460836e+02  2.93596033e+02  4.43233285e+01 -5.57865223e+02
  9.25791219e+02  9.02035924e+01 -7.89089075e+00 -4.82335762e+02
  9.24116967e+02 -1.24652082e+02 -5.13932982e+01 -3.84398416e+02
  9.00855097e+02 -3.39653227e+02 -8.41934554e+01 -2.69235084e+02
  8.56559814e+02 -5.43473983e+02 -1.04867062e+02 -1.42936788e+02
  7.92893285e+02 -7.25378358e+02 -1.12631123e+02 -1.21821777e+01
  7.12537930e+02 -8.75787163e+02 -1.07385263e+02  1.16115132e+02
  6.19054814e+02 -9.86783890e+02 -8.97169876e+01  2.35171666e+02
  5.16695653e+02 -1.05253277e+03 -6.08706226e+01  3.38692317e+02
  4.10178342e+02 -1.06958694e+03 -2.26815651e+01  4.21202753e+02
  3.04437880e+02 -1.03707023e+03  2.25206670e+01  4.78338347e+02
  2.04365879e+02 -9.56722532e+02  7.20354253e+01  5.07073736e+02
  1.14552924e+02 -8.32798011e+02  1.22932978e+02  5.05872723e+02
  3.87986741e+01 -6.76789967e+02  1.72456792e+02  4.79718971e+02
 -1.95973526e+01 -4.87165519e+02  2.17677783e+02  4.20194475e+02
 -5.80066439e+01 -2.78818936e+02  2.55645715e+02  3.35296534e+02
 -7.51028987e+01 -6.27846687e+01  2.84037519e+02  2.29515032e+02
 -7.06880530e+01  1.49506327e+02  3.01036071e+02  1.08434416e+02
 -4.57021679e+01  3.46822692e+02  3.05425701e+02 -2.15536368e+01
 -2.17363916e+00  5.18724864e+02  2.96656371e+02 -1.53586810e+02
  5.68879978e+01  6.56115925e+02  2.74872767e+02 -2.80694073e+02
  1.27650986e+02  7.51720644e+02  2.40906797e+02 -3.96162445e+02
  2.05662988e+02  8.00457115e+02  1.96234501e+02 -4.93878942e+02
  2.86282751e+02  8.03644370e+02  1.42701681e+02 -5.72592647e+02
  3.64536817e+02  7.53349755e+02  8.28149503e+01 -6.20397812e+02
  4.35378505e+02  6.56049125e+02  1.96131370e+01 -6.38603891e+02
  4.94344475e+02  5.16881124e+02 -4.38831157e+01 -6.26262677e+02
  5.37598279e+02  3.43188883e+02 -1.04638600e+02 -5.84031471e+02
  5.62132515e+02  1.44137117e+02 -1.59763266e+02 -5.14143282e+02
  5.65927535e+02 -6.97706741e+01 -2.06664619e+02 -4.20290115e+02
  5.48058098e+02 -2.87246150e+02 -2.43184517e+02 -3.07428770e+02
  5.08742279e+02 -4.96811988e+02 -2.67713077e+02 -1.81519370e+02
  4.49330012e+02 -6.87407918e+02 -2.79273652e+02 -4.92107094e+01
  3.72231868e+02 -8.48974798e+02 -2.77574365e+02  8.25108373e+01
  2.80791822e+02 -9.72985830e+02 -2.63023493e+02  2.06690251e+02
  1.79110724e+02 -1.05289682e+03 -2.36707868e+02  3.16771122e+02
  7.18298200e+01 -1.08449159e+03 -2.00335466e+02  4.06941707e+02
 -3.61142163e+01 -1.06610360e+03 -1.56145241e+02  4.72440822e+02
 -1.39749116e+02 -9.98690565e+02 -1.06789652e+02  5.09795911e+02
 -2.34347682e+02 -8.86174409e+02 -5.51764042e+01  5.17396969e+02
 -3.15645732e+02 -7.33852795e+02 -4.34647832e+00  4.94200245e+02
 -3.80064169e+02 -5.50069394e+02  4.26834504e+01  4.41733425e+02
 -4.24930664e+02 -3.44535923e+02  8.31131058e+01  3.62777647e+02
 -4.48605777e+02 -1.28107494e+02  1.14491608e+02  2.61508877e+02
 -4.50569202e+02  8.77868767e+01  1.34846686e+02  1.43281175e+02
 -4.31447119e+02  2.91747362e+02  1.42788835e+02  1.43444340e+01
 -3.92979039e+02  4.73005246e+02  1.37584722e+02 -1.18485555e+02
 -3.37925846e+02  6.21991570e+02  1.19195956e+02 -2.48186983e+02
 -2.69923923e+02  7.30842348e+02  8.82811558e+01 -3.67902717e+02
 -1.93293056e+02  7.93813486e+02  4.61612478e+01 -4.71302052e+02
 -1.12808359e+02  8.07582558e+02 -5.25012739e+00 -5.52913469e+02
 -3.34490484e+01  7.71407706e+02 -6.35465891e+01 -6.08397044e+02
  3.98864108e+01  6.87638928e+02 -1.25977887e+02 -6.35245764e+02
  1.02601236e+02  5.59933460e+02 -1.89557259e+02 -6.31257435e+02
  1.50639625e+02  3.95405669e+02 -2.51215588e+02 -5.96994039e+02
  1.80740405e+02  2.02763454e+02 -3.08002827e+02 -5.34264184e+02
  1.90591346e+02 -7.80572483e+00 -3.57225770e+02 -4.46373525e+02
  1.78950995e+02 -2.25168052e+02 -3.96589900e+02 -3.37955011e+02
  1.45714240e+02 -4.37830563e+02 -4.24320453e+02 -2.14725012e+02
  9.19179100e+01 -6.34547885e+02 -4.39256090e+02 -8.31816662e+01
  1.96860871e+01 -8.04916036e+02 -4.40910193e+02  4.97381993e+01
 -6.78819975e+01 -9.39921787e+02 -4.29496530e+02  1.77025321e+02
 -1.66875546e+02 -1.03241842e+03 -4.05917956e+02  2.91967911e+02
 -2.72778557e+02 -1.07750175e+03 -3.71718799e+02  3.88504724e+02
 -3.80706994e+02 -1.07274761e+03 -3.29004522e+02  4.61523627e+02
 -4.85676458e+02 -1.01858155e+03 -2.80320696e+02  5.07373304e+02
 -5.82852362e+02 -9.17561052e+02 -2.28531510e+02  5.23360716e+02
 -6.67801283e+02 -7.75116492e+02 -1.76672379e+02  5.08769434e+02
 -7.36739508e+02 -5.98754420e+02 -1.27775116e+02  4.64387508e+02
 -7.86727059e+02 -3.97768639e+02 -8.47135089e+01  3.92573389e+02
 -8.15822695e+02 -1.82752097e+02 -5.00517097e+01  2.97134093e+02
 -8.23186324e+02  3.49621658e+01 -2.59088099e+01  1.83124540e+02
 -8.09123279e+02  2.43899456e+02 -1.38469044e+01  5.65806798e+01
 -7.75068119e+02  4.33049398e+02 -1.47885628e+01 -7.57992474e+01
 -7.23508786e+02  5.92447384e+02 -2.89680715e+01 -2.07008425e+02
 -6.57855138e+02  7.13700758e+02 -5.59190226e+01 -3.30101440e+02
 -5.82258809e+02  7.90431849e+02 -9.44988936e+01 -4.38560888e+02
 -5.01393926e+02  8.18614260e+02 -1.42949302e+02 -5.26641053e+02
 -4.20210318e+02  7.96784388e+02 -1.98988703e+02 -5.89670234e+02
 -3.43672308e+02  7.26117488e+02 -2.59932566e+02 -6.24296256e+02
 -2.76498220e+02  6.10337489e+02 -3.22833362e+02 -6.28635399e+02
 -2.22897916e+02  4.55844053e+02 -3.84649406e+02 -6.02695623e+02
 -1.86366221e+02  2.70474708e+02 -4.42389628e+02 -5.47476287e+02
 -1.69504029e+02  6.41918715e+01 -4.93265764e+02 -4.66016318e+02
 -1.73862813e+02 -1.52070703e+02 -5.34857642e+02 -3.62606326e+02
 -1.99869579e+02 -3.66856439e+02 -5.65234007e+02 -2.42690938e+02
 -2.46804539e+02 -5.68786951e+02 -5.83054189e+02 -1.12585313e+02
 -3.12839104e+02 -7.47162204e+02 -5.87638839e+02  2.08576195e+01
 -3.95132372e+02 -8.92525033e+02 -5.79005788e+02  1.50608484e+02
 -4.89980923e+02 -9.97158064e+02 -5.57869259e+02  2.69830160e+02
 -5.93011441e+02 -1.05543970e+03 -5.25605010e+02  3.72187279e+02
 -6.99422608e+02 -1.06446904e+03 -4.84166659e+02  4.52508836e+02
 -8.04230587e+02 -1.02351257e+03 -4.35990498e+02  5.06354758e+02
 -9.02524564e+02 -9.34757768e+02 -3.83874403e+02  5.30965295e+02
 -9.89737195e+02 -8.02856196e+02 -3.30818880e+02  5.25065344e+02
 -1.06188262e+03 -6.34734607e+02 -2.79871708e+02  4.88988601e+02
 -1.11576671e+03 -4.39231475e+02 -2.33967122e+02  4.24662270e+02
 -1.14915571e+03 -2.26630566e+02 -1.95770844e+02  3.35505641e+02
 -1.16089407e+03 -8.11790953e+00 -1.67539285e+02  2.26249596e+02
 -1.15096546e+03  2.04808932e+02 -1.51000352e+02  1.02686786e+02
 -1.12049353e+03  4.00948064e+02 -1.47262162e+02 -2.86342731e+01
 -1.07168250e+03  5.69984821e+02 -1.56754493e+02 -1.60755015e+02
 -1.00770072e+03  7.03036391e+02 -1.79206048e+02 -2.86674209e+02
 -9.32513294e+02  7.93120498e+02 -2.13658723e+02 -3.99717273e+02
 -8.50672740e+02  8.35521705e+02 -2.58518026e+02 -4.93886346e+02
 -7.67079877e+02  8.28011214e+02 -3.11635912e+02 -5.64147822e+02
 -6.87067836e+02  7.60845931e+02 -3.70081279e+02 -5.96579560e+02
 -6.16795392e+02  6.37397210e+02 -4.29619697e+02 -5.89220354e+02
 -5.60912695e+02  4.74411996e+02 -4.86945958e+02 -5.52612708e+02
 -5.22941140e+02  2.80763721e+02 -5.39233094e+02 -4.88881437e+02
 -5.05372915e+02  6.81512187e+01 -5.83996062e+02 -4.02788996e+02
 -5.09676629e+02 -1.54740501e+02 -6.19085672e+02 -2.96262610e+02
 -5.36230001e+02 -3.74874345e+02 -6.42791745e+02 -1.76117087e+02
 -5.84167983e+02 -5.80541650e+02 -6.54065292e+02 -4.87029372e+01
 -6.51487328e+02 -7.60787254e+02 -6.52514950e+02  7.92357120e+01
 -7.18821515e+02 -5.80911170e+02 -6.54758447e+02 -1.24159625e+02
 -7.83184222e+02 -7.01666066e+02 -6.60824225e+02  3.18561689e+00
 -8.58110119e+02 -7.91236810e+02 -6.54166782e+02  1.29188781e+02
 -9.40228873e+02 -8.44881829e+02 -6.35251611e+02  2.47265466e+02
 -1.02578735e+03 -8.59720385e+02 -6.05186325e+02  3.51214125e+02
 -1.11084562e+03 -8.34913335e+02 -5.65664320e+02  4.35572207e+02
 -1.19148448e+03 -7.71712901e+02 -5.18875785e+02  4.95910093e+02
 -1.26401229e+03 -6.73397805e+02 -4.67392137e+02  5.29066310e+02
 -1.32515984e+03 -5.45100476e+02 -4.14030248e+02  5.33314860e+02
 -1.37225290e+03 -3.93536109e+02 -3.61703673e+02  5.08456487e+02
 -1.40335343e+03 -2.26648067e+02 -3.13268772e+02  4.55829251e+02
 -1.41736184e+03 -5.31883817e+01 -2.71373847e+02  3.78237867e+02
 -1.41407504e+03  1.17744453e+02 -2.38319270e+02  2.79805591e+02
 -1.39419703e+03  2.77185994e+02 -2.15935977e+02  1.65756450e+02
 -1.35930176e+03  4.16779282e+02 -2.05488767e+02  4.21393521e+01
 -1.31174986e+03  5.29216182e+02 -2.07609487e+02 -8.44913788e+01
 -1.25456395e+03  6.08623326e+02 -2.22263659e+02 -2.07422144e+02
 -1.19126897e+03  6.50872277e+02 -2.48752279e+02 -3.20134620e+02
 -1.12570592e+03  6.53797519e+02 -2.85748731e+02 -4.16649987e+02
 -1.06182900e+03  6.17310828e+02 -3.31368822e+02 -4.91844699e+02
 -1.00349670e+03  5.43406002e+02 -3.83270290e+02 -5.41721169e+02
 -9.54267945e+02  4.36053716e+02 -4.38776505e+02 -5.63619063e+02
 -9.17214118e+02  3.00991863e+02 -4.95017848e+02 -5.56355851e+02
 -8.94756725e+02  1.45422348e+02 -5.49083276e+02 -5.20289119e+02
 -8.88539485e+02 -2.23694364e+01 -5.98174055e+02 -4.57297521e+02
 -8.99341472e+02 -1.93452137e+02 -6.39751560e+02 -3.70681627e+02
 -9.27035907e+02 -3.58719772e+02 -6.71671360e+02 -2.64989981e+02
 -9.70596757e+02 -5.09372391e+02 -6.92296513e+02 -1.45779152e+02
 -1.02815284e+03 -6.37381343e+02 -7.00584056e+02 -1.93197598e+01
 -1.09708662e+03 -7.35914049e+02 -6.96140049e+02  1.07735439e+02
 -1.17417250e+03 -7.99694824e+02 -6.79240318e+02  2.28702864e+02
 -1.25574712e+03 -8.25283097e+02 -6.50815843e+02  3.37220683e+02
 -1.33790283e+03 -8.11254898e+02 -6.12403576e+02  4.27584576e+02
 -1.41669402e+03 -7.58278033e+02 -5.66065275e+02  4.95048961e+02
 -1.48834542e+03 -6.69076840e+02 -5.14278613e+02  5.36077643e+02
 -1.54945148e+03 -5.48288338e+02 -4.59806326e+02  5.48530595e+02
 -1.59715615e+03 -4.02217349e+02 -4.05550304e+02  5.31776996e+02
 -1.62930369e+03 -2.38503534e+02 -3.54398326e+02  4.86728547e+02
 -1.64455249e+03 -6.57179255e+01 -3.09071546e+02  4.15791327e+02
 -1.64244587e+03  1.07089723e+02 -2.71980777e+02  3.22738716e+02
 -1.62343617e+03  2.70868878e+02 -2.45099164e+02  2.12512121e+02
 -1.58886079e+03  4.17046182e+02 -2.29857970e+02  9.09600042e+01
