               t             x_1             y_1             z_1            v_x1            v_y1            v_z1
  2.08000000e+01  1.53405625e+05 -5.92595776e+04 -3.07906790e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.09000000e+01  1.55396949e+05 -6.01663810e+04 -3.09527241e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.10000000e+01  1.57388272e+05 -6.10731843e+04 -3.11147692e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.11000000e+01  1.59379596e+05 -6.19799877e+04 -3.12768142e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.12000000e+01  1.61370920e+05 -6.28867911e+04 -3.14388593e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.13000000e+01  1.63362244e+05 -6.37935944e+04 -3.16009044e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.14000000e+01  1.65353568e+05 -6.47003978e+04 -3.17629495e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.15000000e+01  1.67344892e+05 -6.56072011e+04 -3.19249945e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.16000000e+01  1.69336216e+05 -6.65140045e+04 -3.20870396e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.17000000e+01  1.71327540e+05 -6.74208078e+04 -3.22490847e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.18000000e+01  1.73318864e+05 -6.83276112e+04 -3.24111297e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.19000000e+01  1.75310188e+05 -6.92344145e+04 -3.25731748e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.20000000e+01  1.77301512e+05 -7.01412179e+04 -3.27352199e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.21000000e+01  1.79292835e+05 -7.10480212e+04 -3.28972649e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.22000000e+01  1.81284159e+05 -7.19548246e+04 -3.30593100e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.23000000e+01  1.83275483e+05 -7.28616280e+04 -3.32213551e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.24000000e+01  1.85266807e+05 -7.37684313e+04 -3.33834002e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.25000000e+01  1.87258131e+05 -7.46752347e+04 -3.35454452e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.26000000e+01  1.89249455e+05 -7.55820380e+04 -3.37074903e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.27000000e+01  1.91240779e+05 -7.64888414e+04 -3.38695354e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.28000000e+01  1.93232103e+05 -7.73956447e+04 -3.40315804e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.29000000e+01  1.95223427e+05 -7.83024481e+04 -3.41936255e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.30000000e+01  1.97214751e+05 -7.92092514e+04 -3.43556706e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.31000000e+01  1.99206074e+05 -8.01160548e+04 -3.45177156e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.32000000e+01  2.01197398e+05 -8.10228581e+04 -3.46797607e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.33000000e+01  2.03188722e+05 -8.19296615e+04 -3.48418058e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.34000000e+01  2.05180046e+05 -8.28364649e+04 -3.50038509e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.35000000e+01  2.07171370e+05 -8.37432682e+04 -3.51658959e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.36000000e+01  2.09162694e+05 -8.46500716e+04 -3.53279410e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.37000000e+01  2.11154018e+05 -8.55568749e+04 -3.54899861e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.38000000e+01  2.13145342e+05 -8.64636783e+04 -3.56520311e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.39000000e+01  2.15136666e+05 -8.73704816e+04 -3.58140762e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.40000000e+01  2.17127990e+05 -8.82772850e+04 -3.59761213e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.41000000e+01  2.19119313e+05 -8.91840883e+04 -3.61381664e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.42000000e+01  2.21110637e+05 -9.00908917e+04 -3.63002114e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.43000000e+01  2.23101961e+05 -9.09976950e+04 -3.64622565e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.44000000e+01  2.25093285e+05 -9.19044984e+04 -3.66243016e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.45000000e+01  2.27084609e+05 -9.28113018e+04 -3.67863466e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.46000000e+01  2.29075933e+05 -9.37181051e+04 -3.69483917e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.47000000e+01  2.31067257e+05 -9.46249085e+04 -3.71104368e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.48000000e+01  2.33058581e+05 -9.55317118e+04 -3.72724818e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.49000000e+01  2.35049905e+05 -9.64385152e+04 -3.74345269e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.50000000e+01  2.37041229e+05 -9.73453185e+04 -3.75965720e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.51000000e+01  2.39032553e+05 -9.82521219e+04 -3.77586171e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.52000000e+01  2.41023876e+05 -9.91589252e+04 -3.79206621e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.53000000e+01  2.43015200e+05 -1.00065729e+05 -3.80827072e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.54000000e+01  2.45006524e+05 -1.00972532e+05 -3.82447523e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.55000000e+01  2.46997848e+05 -1.01879335e+05 -3.84067973e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.56000000e+01  2.48989172e+05 -1.02786139e+05 -3.85688424e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.57000000e+01  2.50980496e+05 -1.03692942e+05 -3.87308875e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.58000000e+01  2.52971820e+05 -1.04599745e+05 -3.88929325e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.59000000e+01  2.54963144e+05 -1.05506549e+05 -3.90549776e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.60000000e+01  2.56954468e+05 -1.06413352e+05 -3.92170227e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.61000000e+01  2.58945792e+05 -1.07320155e+05 -3.93790678e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.62000000e+01  2.60937115e+05 -1.08226959e+05 -3.95411128e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.63000000e+01  2.62928439e+05 -1.09133762e+05 -3.97031579e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.64000000e+01  2.64919763e+05 -1.10040565e+05 -3.98652030e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.65000000e+01  2.66911087e+05 -1.10947369e+05 -4.00272480e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.66000000e+01  2.68902411e+05 -1.11854172e+05 -4.01892931e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.67000000e+01  2.70893735e+05 -1.12760976e+05 -4.03513382e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.68000000e+01  2.72885059e+05 -1.13667779e+05 -4.05133832e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.69000000e+01  2.74876383e+05 -1.14574582e+05 -4.06754283e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.70000000e+01  2.76867707e+05 -1.15481386e+05 -4.08374734e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.71000000e+01  2.78859031e+05 -1.16388189e+05 -4.09995185e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.72000000e+01  2.80850354e+05 -1.17294992e+05 -4.11615635e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.73000000e+01  2.82841678e+05 -1.18201796e+05 -4.13236086e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.74000000e+01  2.84833002e+05 -1.19108599e+05 -4.14856537e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.75000000e+01  2.86824326e+05 -1.20015402e+05 -4.16476987e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.76000000e+01  2.88815650e+05 -1.20922206e+05 -4.18097438e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.77000000e+01  2.90806974e+05 -1.21829009e+05 -4.19717889e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.78000000e+01  2.92798298e+05 -1.22735812e+05 -4.21338339e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.79000000e+01  2.94789622e+05 -1.23642616e+05 -4.22958790e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.80000000e+01  2.96780946e+05 -1.24549419e+05 -4.24579241e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.81000000e+01  2.98772270e+05 -1.25456223e+05 -4.26199692e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.82000000e+01  3.00763594e+05 -1.26363026e+05 -4.27820142e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.83000000e+01  3.02754917e+05 -1.27269829e+05 -4.29440593e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.84000000e+01  3.04746241e+05 -1.28176633e+05 -4.31061044e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.85000000e+01  3.06737565e+05 -1.29083436e+05 -4.32681494e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.86000000e+01  3.08728889e+05 -1.29990239e+05 -4.34301945e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.87000000e+01  3.10720213e+05 -1.30897043e+05 -4.35922396e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.88000000e+01  3.12711537e+05 -1.31803846e+05 -4.37542846e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.89000000e+01  3.14702861e+05 -1.32710649e+05 -4.39163297e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.90000000e+01  3.16694185e+05 -1.33617453e+05 -4.40783748e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.91000000e+01  3.18685509e+05 -1.34524256e+05 -4.42404199e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.92000000e+01  3.20676833e+05 -1.35431059e+05 -4.44024649e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.93000000e+01  3.22668156e+05 -1.36337863e+05 -4.45645100e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.94000000e+01  3.24659480e+05 -1.37244666e+05 -4.47265551e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.95000000e+01  3.26650804e+05 -1.38151469e+05 -4.48886001e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.96000000e+01  3.28642128e+05 -1.39058273e+05 -4.50506452e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.97000000e+01  3.30633452e+05 -1.39965076e+05 -4.52126903e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.98000000e+01  3.32624776e+05 -1.40871880e+05 -4.53747354e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  2.99000000e+01  3.34616100e+05 -1.41778683e+05 -4.55367804e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.00000000e+01  3.36607424e+05 -1.42685486e+05 -4.56988255e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.01000000e+01  3.38598748e+05 -1.43592290e+05 -4.58608706e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.02000000e+01  3.40590072e+05 -1.44499093e+05 -4.60229156e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.03000000e+01  3.42581395e+05 -1.45405896e+05 -4.61849607e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.04000000e+01  3.44572719e+05 -1.46312700e+05 -4.63470058e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.05000000e+01  3.46564043e+05 -1.47219503e+05 -4.65090508e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.06000000e+01  3.48555367e+05 -1.48126306e+05 -4.66710959e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.07000000e+01  3.50546691e+05 -1.49033110e+05 -4.68331410e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.08000000e+01  3.52538015e+05 -1.49939913e+05 -4.69951861e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.09000000e+01  3.54529339e+05 -1.50846716e+05 -4.71572311e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.10000000e+01  3.56520663e+05 -1.51753520e+05 -4.73192762e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.11000000e+01  3.58511987e+05 -1.52660323e+05 -4.74813213e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.12000000e+01  3.60503311e+05 -1.53567127e+05 -4.76433663e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.13000000e+01  3.62494634e+05 -1.54473930e+05 -4.78054114e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.14000000e+01  3.64485958e+05 -1.55380733e+05 -4.79674565e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.15000000e+01  3.66477282e+05 -1.56287537e+05 -4.81295015e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.16000000e+01  3.68468606e+05 -1.57194340e+05 -4.82915466e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.17000000e+01  3.70459930e+05 -1.58101143e+05 -4.84535917e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.18000000e+01  3.72451254e+05 -1.59007947e+05 -4.86156368e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.19000000e+01  3.74442578e+05 -1.59914750e+05 -4.87776818e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.20000000e+01  3.76433902e+05 -1.60821553e+05 -4.89397269e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.21000000e+01  3.78425226e+05 -1.61728357e+05 -4.91017720e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.22000000e+01  3.80416550e+05 -1.62635160e+05 -4.92638170e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.23000000e+01  3.82407874e+05 -1.63541963e+05 -4.94258621e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.24000000e+01  3.84399197e+05 -1.64448767e+05 -4.95879072e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.25000000e+01  3.86390521e+05 -1.65355570e+05 -4.97499522e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.26000000e+01  3.88381845e+05 -1.66262373e+05 -4.99119973e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.27000000e+01  3.90373169e+05 -1.67169177e+05 -5.00740424e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.28000000e+01  3.92364493e+05 -1.68075980e+05 -5.02360875e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.29000000e+01  3.94355817e+05 -1.68982784e+05 -5.03981325e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.30000000e+01  3.96347141e+05 -1.69889587e+05 -5.05601776e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.31000000e+01  3.98338465e+05 -1.70796390e+05 -5.07222227e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.32000000e+01  4.00329789e+05 -1.71703194e+05 -5.08842677e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.33000000e+01  4.02321113e+05 -1.72609997e+05 -5.10463128e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.34000000e+01  4.04312436e+05 -1.73516800e+05 -5.12083579e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.35000000e+01  4.06303760e+05 -1.74423604e+05 -5.13704029e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.36000000e+01  4.08295084e+05 -1.75330407e+05 -5.15324480e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.37000000e+01  4.10286408e+05 -1.76237210e+05 -5.16944931e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.38000000e+01  4.12277732e+05 -1.77144014e+05 -5.18565382e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.39000000e+01  4.14269056e+05 -1.78050817e+05 -5.20185832e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.40000000e+01  4.16260380e+05 -1.78957620e+05 -5.21806283e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.41000000e+01  4.18251704e+05 -1.79864424e+05 -5.23426734e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.42000000e+01  4.20243028e+05 -1.80771227e+05 -5.25047184e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.43000000e+01  4.22234352e+05 -1.81678031e+05 -5.26667635e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.44000000e+01  4.24225675e+05 -1.82584834e+05 -5.28288086e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.45000000e+01  4.26216999e+05 -1.83491637e+05 -5.29908537e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.46000000e+01  4.28208323e+05 -1.84398441e+05 -5.31528987e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.47000000e+01  4.30199647e+05 -1.85305244e+05 -5.33149438e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.48000000e+01  4.32190971e+05 -1.86212047e+05 -5.34769889e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.49000000e+01  4.34182295e+05 -1.87118851e+05 -5.36390339e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.50000000e+01  4.36173619e+05 -1.88025654e+05 -5.38010790e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.51000000e+01  4.38164943e+05 -1.88932457e+05 -5.39631241e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.52000000e+01  4.40156267e+05 -1.89839261e+05 -5.41251691e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.53000000e+01  4.42147591e+05 -1.90746064e+05 -5.42872142e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.54000000e+01  4.44138915e+05 -1.91652867e+05 -5.44492593e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.55000000e+01  4.46130238e+05 -1.92559671e+05 -5.46113044e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.56000000e+01  4.48121562e+05 -1.93466474e+05 -5.47733494e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.57000000e+01  4.50112886e+05 -1.94373277e+05 -5.49353945e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.58000000e+01  4.52104210e+05 -1.95280081e+05 -5.50974396e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.59000000e+01  4.54095534e+05 -1.96186884e+05 -5.52594846e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.60000000e+01  4.56086858e+05 -1.97093688e+05 -5.54215297e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.61000000e+01  4.58078182e+05 -1.98000491e+05 -5.55835748e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.62000000e+01  4.60069506e+05 -1.98907294e+05 -5.57456198e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.63000000e+01  4.62060830e+05 -1.99814098e+05 -5.59076649e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.64000000e+01  4.64052154e+05 -2.00720901e+05 -5.60697100e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.65000000e+01  4.66043477e+05 -2.01627704e+05 -5.62317551e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.66000000e+01  4.68034801e+05 -2.02534508e+05 -5.63938001e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.67000000e+01  4.70026125e+05 -2.03441311e+05 -5.65558452e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.68000000e+01  4.72017449e+05 -2.04348114e+05 -5.67178903e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.69000000e+01  4.74008773e+05 -2.05254918e+05 -5.68799353e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.70000000e+01  4.76000097e+05 -2.06161721e+05 -5.70419804e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.71000000e+01  4.77991421e+05 -2.07068524e+05 -5.72040255e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.72000000e+01  4.79982745e+05 -2.07975328e+05 -5.73660705e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.73000000e+01  4.81974069e+05 -2.08882131e+05 -5.75281156e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.74000000e+01  4.83965393e+05 -2.09788934e+05 -5.76901607e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.75000000e+01  4.85956716e+05 -2.10695738e+05 -5.78522058e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.76000000e+01  4.87948040e+05 -2.11602541e+05 -5.80142508e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.77000000e+01  4.89939364e+05 -2.12509345e+05 -5.81762959e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.78000000e+01  4.91930688e+05 -2.13416148e+05 -5.83383410e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.79000000e+01  4.93922012e+05 -2.14322951e+05 -5.85003860e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.80000000e+01  4.95913336e+05 -2.15229755e+05 -5.86624311e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.81000000e+01  4.97904660e+05 -2.16136558e+05 -5.88244762e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.82000000e+01  4.99895984e+05 -2.17043361e+05 -5.89865212e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.83000000e+01  5.01887308e+05 -2.17950165e+05 -5.91485663e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.84000000e+01  5.03878632e+05 -2.18856968e+05 -5.93106114e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.85000000e+01  5.05869955e+05 -2.19763771e+05 -5.94726565e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.86000000e+01  5.07861279e+05 -2.20670575e+05 -5.96347015e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.87000000e+01  5.09852603e+05 -2.21577378e+05 -5.97967466e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.88000000e+01  5.11843927e+05 -2.22484181e+05 -5.99587917e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.89000000e+01  5.13835251e+05 -2.23390985e+05 -6.01208367e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.90000000e+01  5.15826575e+05 -2.24297788e+05 -6.02828818e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.91000000e+01  5.17817899e+05 -2.25204592e+05 -6.04449269e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.92000000e+01  5.19809223e+05 -2.26111395e+05 -6.06069719e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.93000000e+01  5.21800547e+05 -2.27018198e+05 -6.07690170e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.94000000e+01  5.23791871e+05 -2.27925002e+05 -6.09310621e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.95000000e+01  5.25783195e+05 -2.28831805e+05 -6.10931072e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.96000000e+01  5.27774518e+05 -2.29738608e+05 -6.12551522e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.97000000e+01  5.29765842e+05 -2.30645412e+05 -6.14171973e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.98000000e+01  5.31757166e+05 -2.31552215e+05 -6.15792424e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  3.99000000e+01  5.33748490e+05 -2.32459018e+05 -6.17412874e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  4.00000000e+01  5.35739814e+05 -2.33365822e+05 -6.19033325e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  4.01000000e+01  5.37731138e+05 -2.34272625e+05 -6.20653776e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  4.02000000e+01  5.39722462e+05 -2.35179428e+05 -6.22274227e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  4.03000000e+01  5.41713786e+05 -2.36086232e+05 -6.23894677e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  4.04000000e+01  5.43705110e+05 -2.36993035e+05 -6.25515128e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  4.05000000e+01  5.45696434e+05 -2.37899838e+05 -6.27135579e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  4.06000000e+01  5.47687757e+05 -2.38806642e+05 -6.28756029e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  4.07000000e+01  5.49679081e+05 -2.39713445e+05 -6.30376480e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  4.08000000e+01  5.51670405e+05 -2.40620249e+05 -6.31996931e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  4.09000000e+01  5.53661729e+05 -2.41527052e+05 -6.33617381e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  4.10000000e+01  5.55653053e+05 -2.42433855e+05 -6.35237832e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  4.11000000e+01  5.57644377e+05 -2.43340659e+05 -6.36858283e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  4.12000000e+01  5.59635701e+05 -2.44247462e+05 -6.38478734e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  4.13000000e+01  5.61627025e+05 -2.45154265e+05 -6.40099184e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  4.14000000e+01  5.63618349e+05 -2.46061069e+05 -6.41719635e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  4.15000000e+01  5.65609673e+05 -2.46967872e+05 -6.43340086e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  4.16000000e+01  5.67600996e+05 -2.47874675e+05 -6.44960536e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  4.17000000e+01  5.69592320e+05 -2.48781479e+05 -6.46580987e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
  4.18000000e+01  5.71583644e+05 -2.49688282e+05 -6.48201438e+03  1.99132390e+04  1.99132390e+04  1.99132390e+04
