             y_1            v_y1             y_2            v_y2
 -1.24566358e+03 -3.16622327e+02 -4.69929387e+02  2.56671918e+02
 -1.24021578e+03 -3.04818193e+02 -4.69075171e+02  2.57787744e+02
 -1.23472444e+03 -2.92916477e+02 -4.68294316e+02  2.58733029e+02
 -1.22919231e+03 -2.80923487e+02 -4.67587030e+02  2.59507306e+02
 -1.22362214e+03 -2.68845579e+02 -4.66953484e+02  2.60110197e+02
 -1.21801670e+03 -2.56689148e+02 -4.66393806e+02  2.60541413e+02
 -1.21237878e+03 -2.44460634e+02 -4.65908087e+02  2.60800755e+02
 -1.20671119e+03 -2.32166511e+02 -4.65496379e+02  2.60888114e+02
 -1.20101676e+03 -2.19813289e+02 -4.65158692e+02  2.60803471e+02
 -1.19529832e+03 -2.07407505e+02 -4.64894997e+02  2.60546900e+02
 -1.18955873e+03 -1.94955728e+02 -4.64705226e+02  2.60118561e+02
 -1.18380083e+03 -1.82464547e+02 -4.64589273e+02  2.59518709e+02
 -1.17802751e+03 -1.69940573e+02 -4.64546988e+02  2.58747687e+02
 -1.17224164e+03 -1.57390433e+02 -4.64578187e+02  2.57805930e+02
 -1.16644609e+03 -1.44820769e+02 -4.64682643e+02  2.56693961e+02
 -1.16064376e+03 -1.32238231e+02 -4.64860090e+02  2.55412395e+02
 -1.15483754e+03 -1.19649477e+02 -4.65110224e+02  2.53961937e+02
 -1.14903032e+03 -1.07061167e+02 -4.65432702e+02  2.52343380e+02
 -1.14322498e+03 -9.44799619e+01 -4.65827143e+02  2.50557606e+02
 -1.13742443e+03 -8.19125170e+01 -4.66293125e+02  2.48605587e+02
 -1.13163153e+03 -6.93654809e+01 -4.66830190e+02  2.46488382e+02
 -1.12584919e+03 -5.68454911e+01 -4.67437841e+02  2.44207139e+02
 -1.12008026e+03 -4.43591705e+01 -4.68115543e+02  2.41763089e+02
 -1.11432763e+03 -3.19131239e+01 -4.68862725e+02  2.39157555e+02
 -1.10859413e+03 -1.95139347e+01 -4.69678777e+02  2.36391940e+02
 -1.10288264e+03 -7.16816116e+00 -4.70563052e+02  2.33467737e+02
 -1.09719597e+03  5.11766679e+00 -4.71514868e+02  2.30386519e+02
 -1.09153695e+03  1.73370513e+01 -4.72533506e+02  2.27149944e+02
 -1.08590839e+03  2.94835297e+01 -4.73618211e+02  2.23759753e+02
 -1.08031308e+03  4.15506784e+01 -4.74768193e+02  2.20217767e+02
 -1.07475378e+03  5.35321157e+01 -4.75982626e+02  2.16525888e+02
 -1.06923324e+03  6.54215058e+01 -4.77260652e+02  2.12686099e+02
 -1.06375420e+03  7.72125614e+01 -4.78601377e+02  2.08700460e+02
 -1.05831937e+03  8.88990480e+01 -4.80003872e+02  2.04571107e+02
 -1.05293142e+03  1.00474786e+02 -4.81467178e+02  2.00300256e+02
 -1.04759302e+03  1.11933656e+02 -4.82990301e+02  1.95890194e+02
 -1.04230679e+03  1.23269598e+02 -4.84572217e+02  1.91343286e+02
 -1.03707534e+03  1.34476620e+02 -4.86211868e+02  1.86661965e+02
 -1.03190123e+03  1.45548798e+02 -4.87908167e+02  1.81848740e+02
 -1.02678702e+03  1.56480278e+02 -4.89659996e+02  1.76906186e+02
 -1.02173520e+03  1.67265283e+02 -4.91466207e+02  1.71836950e+02
 -1.01674826e+03  1.77898111e+02 -4.93325623e+02  1.66643743e+02
 -1.01182863e+03  1.88373144e+02 -4.95237038e+02  1.61329344e+02
 -1.00697872e+03  1.98684845e+02 -4.97199219e+02  1.55896596e+02
 -1.00220089e+03  2.08827765e+02 -4.99210905e+02  1.50348405e+02
 -9.97497473e+02  2.18796545e+02 -5.01270808e+02  1.44687737e+02
 -9.92870755e+02  2.28585917e+02 -5.03377616e+02  1.38917619e+02
 -9.88322979e+02  2.38190710e+02 -5.05529989e+02  1.33041136e+02
 -9.83856350e+02  2.47605850e+02 -5.07726564e+02  1.27061428e+02
 -9.79473026e+02  2.56826363e+02 -5.09965955e+02  1.20981692e+02
 -9.75175123e+02  2.65847380e+02 -5.12246752e+02  1.14805177e+02
 -9.70964709e+02  2.74664136e+02 -5.14567521e+02  1.08535183e+02
 -9.66843805e+02  2.83271975e+02 -5.16926811e+02  1.02175061e+02
 -9.62814384e+02  2.91666354e+02 -5.19323145e+02  9.57282079e+01
 -9.58878372e+02  2.99842839e+02 -5.21755030e+02  8.91980686e+01
 -9.55037641e+02  3.07797116e+02 -5.24220952e+02  8.25881312e+01
 -9.51294015e+02  3.15524987e+02 -5.26719378e+02  7.59019266e+01
 -9.47649263e+02  3.23022372e+02 -5.29248759e+02  6.91430261e+01
 -9.44105104e+02  3.30285317e+02 -5.31807528e+02  6.23150395e+01
 -9.40663201e+02  3.37309991e+02 -5.34394103e+02  5.54216137e+01
 -9.37325163e+02  3.44092688e+02 -5.37006887e+02  4.84664302e+01
 -9.34092542e+02  3.50629832e+02 -5.39644267e+02  4.14532033e+01
 -9.30966834e+02  3.56917976e+02 -5.42304618e+02  3.43856785e+01
 -9.27949478e+02  3.62953807e+02 -5.44986303e+02  2.72676300e+01
 -9.25041855e+02  3.68734145e+02 -5.47687673e+02  2.01028591e+01
 -9.22245286e+02  3.74255943e+02 -5.50407067e+02  1.28951918e+01
 -9.19561035e+02  3.79516294e+02 -5.53142816e+02  5.64847721e+00
 -9.16990302e+02  3.84512429e+02 -5.55893240e+02 -1.63341458e+00
 -9.14534229e+02  3.89241719e+02 -5.58656652e+02 -8.94659477e+00
 -9.12193896e+02  3.93701677e+02 -5.61431358e+02 -1.62871577e+01
 -9.09970320e+02  3.97889956e+02 -5.64215658e+02 -2.36511828e+01
 -9.07864456e+02  4.01804355e+02 -5.67007845e+02 -3.10347369e+01
 -9.05877195e+02  4.05442820e+02 -5.69806208e+02 -3.84338761e+01
 -9.04009367e+02  4.08803440e+02 -5.72609034e+02 -4.58446480e+01
 -9.02261736e+02  4.11884451e+02 -5.75414606e+02 -5.32630933e+01
 -9.00635000e+02  4.14684240e+02 -5.78221204e+02 -6.06852484e+01
 -8.99129796e+02  4.17201339e+02 -5.81027110e+02 -6.81071472e+01
 -8.97746693e+02  4.19434433e+02 -5.83830603e+02 -7.55248229e+01
 -8.96486195e+02  4.21382354e+02 -5.86629966e+02 -8.29343105e+01
 -8.95348742e+02  4.23044087e+02 -5.89423481e+02 -9.03316481e+01
 -8.94334706e+02  4.24418765e+02 -5.92209436e+02 -9.77128797e+01
 -8.93444394e+02  4.25505676e+02 -5.94986118e+02 -1.05074056e+02
 -8.92678046e+02  4.26304256e+02 -5.97751824e+02 -1.12411238e+02
 -8.92035836e+02  4.26814094e+02 -6.00504852e+02 -1.19720497e+02
 -8.91517872e+02  4.27034930e+02 -6.03243510e+02 -1.26997917e+02
 -8.91124194e+02  4.26966655e+02 -6.05966110e+02 -1.34239596e+02
 -8.90854776e+02  4.26609309e+02 -6.08670976e+02 -1.41441648e+02
 -8.90709526e+02  4.25963083e+02 -6.11356437e+02 -1.48600206e+02
 -8.90688286e+02  4.25028317e+02 -6.14020834e+02 -1.55711419e+02
 -8.90790828e+02  4.23805497e+02 -6.16662521e+02 -1.62771456e+02
 -8.91016863e+02  4.22295254e+02 -6.19279860e+02 -1.69776504e+02
 -8.91366031e+02  4.20498361e+02 -6.21871227e+02 -1.76722770e+02
 -8.91837908e+02  4.18415730e+02 -6.24435013e+02 -1.83606479e+02
 -8.92432005e+02  4.16048406e+02 -6.26969622e+02 -1.90423868e+02
 -8.93147765e+02  4.13397559e+02 -6.29473473e+02 -1.97171187e+02
 -8.93984568e+02  4.10464474e+02 -6.31945002e+02 -2.03844684e+02
 -8.94941729e+02  4.07250533e+02 -6.34382662e+02 -2.10440596e+02
 -8.96018495e+02  4.03757192e+02 -6.36784923e+02 -2.16955123e+02
 -8.97214052e+02  3.99985933e+02 -6.39150274e+02 -2.23384391e+02
 -8.98527521e+02  3.95938199e+02 -6.41477225e+02 -2.29724379e+02
 -8.99957959e+02  3.91615255e+02 -6.43764305e+02 -2.35970792e+02
 -9.01504359e+02  3.87017941e+02 -6.46010065e+02 -2.42118812e+02
 -9.03165652e+02  3.82146124e+02 -6.48213079e+02 -2.48162556e+02
 -9.04940705e+02  3.76997413e+02 -6.50371945e+02 -2.54093791e+02
 -9.06828320e+02  3.71563565e+02 -6.52485288e+02 -2.59898347e+02
 -9.08827233e+02  3.65817823e+02 -6.54551762e+02 -2.65543453e+02
 -9.10936104e+02  3.59648520e+02 -6.56570061e+02 -2.70911349e+02
 -9.13153456e+02  3.51988470e+02 -6.58538986e+02 -2.74928676e+02
 -9.15478217e+02  3.60751245e+02 -6.60456898e+02 -2.95502762e+02
 -9.17911296e+02  3.54660695e+02 -6.62320144e+02 -3.01351141e+02
 -9.20451858e+02  3.47933545e+02 -6.64126790e+02 -3.06684150e+02
 -9.23098355e+02  3.40872880e+02 -6.65875585e+02 -3.11798427e+02
 -9.25849154e+02  3.33536576e+02 -6.67565336e+02 -3.16745337e+02
 -9.28702554e+02  3.25945506e+02 -6.69194893e+02 -3.21539186e+02
 -9.31656797e+02  3.18110699e+02 -6.70763140e+02 -3.26184381e+02
 -9.34710068e+02  3.10039729e+02 -6.72268996e+02 -3.30681823e+02
 -9.37860496e+02  3.01738748e+02 -6.73711416e+02 -3.35030945e+02
 -9.41106161e+02  2.93213274e+02 -6.75089387e+02 -3.39230502e+02
 -9.44445086e+02  2.84468539e+02 -6.76401930e+02 -3.43278924e+02
 -9.47875246e+02  2.75509661e+02 -6.77648103e+02 -3.47174490e+02
 -9.51394568e+02  2.66341729e+02 -6.78826998e+02 -3.50915417e+02
 -9.55000928e+02  2.56969851e+02 -6.79937742e+02 -3.54499914e+02
 -9.58692156e+02  2.47399188e+02 -6.80979500e+02 -3.57926214e+02
 -9.62466038e+02  2.37634961e+02 -6.81951471e+02 -3.61192593e+02
 -9.66320313e+02  2.27682470e+02 -6.82852893e+02 -3.64297383e+02
 -9.70252677e+02  2.17547091e+02 -6.83683039e+02 -3.67238983e+02
 -9.74260785e+02  2.07234283e+02 -6.84441223e+02 -3.70015861e+02
 -9.78342250e+02  1.96749590e+02 -6.85126793e+02 -3.72626563e+02
 -9.82494646e+02  1.86098636e+02 -6.85739137e+02 -3.75069713e+02
 -9.86715508e+02  1.75287127e+02 -6.86277682e+02 -3.77344020e+02
 -9.91002335e+02  1.64320852e+02 -6.86741894e+02 -3.79448275e+02
 -9.95352590e+02  1.53205674e+02 -6.87131277e+02 -3.81381356e+02
 -9.99763701e+02  1.41947535e+02 -6.87445375e+02 -3.83142227e+02
 -1.00423306e+03  1.30552450e+02 -6.87683772e+02 -3.84729945e+02
 -1.00875804e+03  1.19026503e+02 -6.87846092e+02 -3.86143651e+02
 -1.01333597e+03  1.07375846e+02 -6.87931997e+02 -3.87382582e+02
 -1.01796415e+03  9.56066974e+01 -6.87941193e+02 -3.88446062e+02
 -1.02263986e+03  8.37253361e+01 -6.87873422e+02 -3.89333509e+02
 -1.02736036e+03  7.17380998e+01 -6.87728471e+02 -3.90044432e+02
 -1.03212287e+03  5.96513817e+01 -6.87506164e+02 -3.90578436e+02
 -1.03692459e+03  4.74716271e+01 -6.87206368e+02 -3.90935215e+02
 -1.04176271e+03  3.52053300e+01 -6.86828989e+02 -3.91114558e+02
 -1.04663440e+03  2.28590301e+01 -6.86373976e+02 -3.91116349e+02
 -1.05153679e+03  1.04393089e+01 -6.85841317e+02 -3.90940564e+02
 -1.05646701e+03 -2.04721331e+00 -6.85231041e+02 -3.90587272e+02
 -1.06142218e+03 -1.45938811e+01 -6.84543220e+02 -3.90056639e+02
 -1.06639939e+03 -2.71940075e+01 -6.83777963e+02 -3.89348921e+02
 -1.07139574e+03 -3.98408770e+01 -6.82935425e+02 -3.88464471e+02
 -1.07640829e+03 -5.25277500e+01 -6.82015796e+02 -3.87403732e+02
 -1.08143411e+03 -6.52478652e+01 -6.81019311e+02 -3.86167245e+02
 -1.08647026e+03 -7.79944443e+01 -6.79946243e+02 -3.84755638e+02
 -1.09151380e+03 -9.07606948e+01 -6.78796906e+02 -3.83169638e+02
 -1.09656176e+03 -1.03539814e+02 -6.77571655e+02 -3.81410059e+02
 -1.10161120e+03 -1.16324992e+02 -6.76270884e+02 -3.79477810e+02
 -1.10665916e+03 -1.29109416e+02 -6.74895027e+02 -3.77373891e+02
 -1.11170268e+03 -1.41886273e+02 -6.73444557e+02 -3.75099392e+02
 -1.11673880e+03 -1.54648756e+02 -6.71919986e+02 -3.72655495e+02
 -1.12176458e+03 -1.67390064e+02 -6.70321868e+02 -3.70043470e+02
 -1.12677707e+03 -1.80103407e+02 -6.68650792e+02 -3.67264676e+02
 -1.13177332e+03 -1.92782011e+02 -6.66907387e+02 -3.64320563e+02
 -1.13675041e+03 -2.05419119e+02 -6.65092321e+02 -3.61212666e+02
 -1.14170542e+03 -2.18007998e+02 -6.63206296e+02 -3.57942607e+02
 -1.14663542e+03 -2.30541938e+02 -6.61250057e+02 -3.54512096e+02
 -1.15153752e+03 -2.43014260e+02 -6.59224381e+02 -3.50922925e+02
 -1.15640884e+03 -2.55418317e+02 -6.57130084e+02 -3.47176973e+02
 -1.16124651e+03 -2.67747499e+02 -6.54968018e+02 -3.43276200e+02
 -1.16604767e+03 -2.79995234e+02 -6.52739069e+02 -3.39222650e+02
 -1.17080950e+03 -2.92154994e+02 -6.50444161e+02 -3.35018446e+02
 -1.17552917e+03 -3.04220299e+02 -6.48084249e+02 -3.30665791e+02
 -1.18020390e+03 -3.16184717e+02 -6.45660326e+02 -3.26166969e+02
 -1.18483092e+03 -3.28041870e+02 -6.43173416e+02 -3.21524340e+02
 -1.18940749e+03 -3.39785437e+02 -6.40624577e+02 -3.16740338e+02
 -1.19393088e+03 -3.51409158e+02 -6.38014899e+02 -3.11817477e+02
 -1.19839842e+03 -3.62906836e+02 -6.35345506e+02 -3.06758341e+02
 -1.20280743e+03 -3.74272339e+02 -6.32617551e+02 -3.01565586e+02
 -1.20715528e+03 -3.85499608e+02 -6.29832218e+02 -2.96241940e+02
 -1.21143939e+03 -3.96582656e+02 -6.26990722e+02 -2.90790202e+02
 -1.21565718e+03 -4.07515572e+02 -6.24094308e+02 -2.85213236e+02
 -1.21980613e+03 -4.18292524e+02 -6.21144248e+02 -2.79513974e+02
 -1.22388373e+03 -4.28907764e+02 -6.18141844e+02 -2.73695412e+02
 -1.22788753e+03 -4.39355630e+02 -6.15088425e+02 -2.67760611e+02
 -1.23181511e+03 -4.49630548e+02 -6.11985345e+02 -2.61712692e+02
 -1.23566410e+03 -4.59727034e+02 -6.08833987e+02 -2.55554837e+02
 -1.23943214e+03 -4.69639701e+02 -6.05635757e+02 -2.49290284e+02
 -1.24311696e+03 -4.79363258e+02 -6.02392086e+02 -2.42922332e+02
 -1.24671629e+03 -4.88892515e+02 -5.99104430e+02 -2.36454331e+02
 -1.25022793e+03 -4.98222385e+02 -5.95774266e+02 -2.29889686e+02
 -1.25364971e+03 -5.07347886e+02 -5.92403096e+02 -2.23231852e+02
 -1.25697953e+03 -5.16264144e+02 -5.88992440e+02 -2.16484335e+02
 -1.26021531e+03 -5.24966397e+02 -5.85543842e+02 -2.09650688e+02
 -1.26335503e+03 -5.33449995e+02 -5.82058864e+02 -2.02734509e+02
 -1.26639674e+03 -5.41710404e+02 -5.78539086e+02 -1.95739442e+02
 -1.26933851e+03 -5.49743210e+02 -5.74986110e+02 -1.88669170e+02
 -1.27217848e+03 -5.57544117e+02 -5.71401550e+02 -1.81527419e+02
 -1.27491484e+03 -5.65108954e+02 -5.67787041e+02 -1.74317950e+02
 -1.27754583e+03 -5.72433673e+02 -5.64144232e+02 -1.67044563e+02
 -1.28006977e+03 -5.79514354e+02 -5.60474785e+02 -1.59711091e+02
 -1.28248499e+03 -5.86347207e+02 -5.56780379e+02 -1.52321399e+02
 -1.28478992e+03 -5.92928570e+02 -5.53062703e+02 -1.44879381e+02
 -1.28698302e+03 -5.99254917e+02 -5.49323460e+02 -1.37388962e+02
 -1.28906283e+03 -6.05322856e+02 -5.45564364e+02 -1.29854091e+02
 -1.29102793e+03 -6.11129132e+02 -5.41787137e+02 -1.22278741e+02
 -1.29287698e+03 -6.16670625e+02 -5.37993513e+02 -1.14666908e+02
 -1.29460867e+03 -6.21944359e+02 -5.34185233e+02 -1.07022608e+02
 -1.29622180e+03 -6.26947496e+02 -5.30364047e+02 -9.93498739e+01
 -1.29771518e+03 -6.31677341e+02 -5.26531709e+02 -9.16527568e+01
 -1.29908772e+03 -6.36131344e+02 -5.22689981e+02 -8.39353205e+01
