             z_1            v_z1             z_2            v_z2
 -1.29533138e+03 -4.17938414e+02 -3.68626349e+02 -1.24064226e+02
 -1.28360107e+03 -4.25659495e+02 -3.75002778e+02 -1.17266807e+02
 -1.27180895e+03 -4.33152017e+02 -3.81361148e+02 -1.10394871e+02
 -1.25995558e+03 -4.40411937e+02 -3.87701154e+02 -1.03452024e+02
 -1.24804154e+03 -4.47435334e+02 -3.94022489e+02 -9.64419103e+01
 -1.23606740e+03 -4.54218413e+02 -4.00324850e+02 -8.93682094e+01
 -1.22403373e+03 -4.60757505e+02 -4.06607933e+02 -8.22346344e+01
 -1.21194112e+03 -4.67049073e+02 -4.12871435e+02 -7.50449304e+01
 -1.19979015e+03 -4.73089709e+02 -4.19115055e+02 -6.78028722e+01
 -1.18758140e+03 -4.78876139e+02 -4.25338492e+02 -6.05122624e+01
 -1.17531546e+03 -4.84405224e+02 -4.31541447e+02 -5.31769294e+01
 -1.16299292e+03 -4.89673962e+02 -4.37723620e+02 -4.58007254e+01
 -1.15061438e+03 -4.94679487e+02 -4.43884715e+02 -3.83875242e+01
 -1.13818043e+03 -4.99419076e+02 -4.50024433e+02 -3.09412192e+01
 -1.12569167e+03 -5.03890143e+02 -4.56142481e+02 -2.34657216e+01
 -1.11314870e+03 -5.08090248e+02 -4.62238562e+02 -1.59649577e+01
 -1.10055212e+03 -5.12017094e+02 -4.68312384e+02 -8.44286763e+00
 -1.08790255e+03 -5.15668527e+02 -4.74363654e+02 -9.03402629e-01
 -1.07520059e+03 -5.19042540e+02 -4.80392080e+02  6.64947678e+00
 -1.06244685e+03 -5.22137275e+02 -4.86397373e+02  1.42118030e+01
 -1.04964195e+03 -5.24951021e+02 -4.92379243e+02  2.17796032e+01
 -1.03678650e+03 -5.27482215e+02 -4.98337402e+02  2.93489020e+01
 -1.02388112e+03 -5.29729444e+02 -5.04271563e+02  3.69157229e+01
 -1.01092644e+03 -5.31691448e+02 -5.10181440e+02  4.44760908e+01
 -9.97923077e+02 -5.33367116e+02 -5.16066749e+02  5.20260340e+01
 -9.84871658e+02 -5.34755489e+02 -5.21927207e+02  5.95615863e+01
 -9.71772810e+02 -5.35855761e+02 -5.27762531e+02  6.70787892e+01
 -9.58627166e+02 -5.36667280e+02 -5.33572439e+02  7.45736939e+01
 -9.45435359e+02 -5.37189546e+02 -5.39356653e+02  8.20423633e+01
 -9.32198023e+02 -5.37422211e+02 -5.45114894e+02  8.94808743e+01
 -9.18915797e+02 -5.37365082e+02 -5.50846884e+02  9.68853198e+01
 -9.05589319e+02 -5.37018122e+02 -5.56552348e+02  1.04251811e+02
 -8.92219232e+02 -5.36381443e+02 -5.62231011e+02  1.11576478e+02
 -8.78806179e+02 -5.35455316e+02 -5.67882599e+02  1.18855475e+02
 -8.65350807e+02 -5.34240160e+02 -5.73506839e+02  1.26084979e+02
 -8.51853762e+02 -5.32736552e+02 -5.79103463e+02  1.33261194e+02
 -8.38315696e+02 -5.30945220e+02 -5.84672198e+02  1.40380351e+02
 -8.24737261e+02 -5.28867044e+02 -5.90212779e+02  1.47438713e+02
 -8.11119109e+02 -5.26503058e+02 -5.95724937e+02  1.54432575e+02
 -7.97461897e+02 -5.23854446e+02 -6.01208408e+02  1.61358264e+02
 -7.83766282e+02 -5.20922543e+02 -6.06662927e+02  1.68212146e+02
 -7.70032925e+02 -5.17708836e+02 -6.12088231e+02  1.74990624e+02
 -7.56262485e+02 -5.14214960e+02 -6.17484060e+02  1.81690139e+02
 -7.42455628e+02 -5.10442699e+02 -6.22850153e+02  1.88307178e+02
 -7.28613017e+02 -5.06393985e+02 -6.28186253e+02  1.94838268e+02
 -7.14735318e+02 -5.02070895e+02 -6.33492101e+02  2.01279984e+02
 -7.00823201e+02 -4.97475655e+02 -6.38767443e+02  2.07628946e+02
 -6.86877335e+02 -4.92610632e+02 -6.44012025e+02  2.13881825e+02
 -6.72898393e+02 -4.87478337e+02 -6.49225593e+02  2.20035344e+02
 -6.58887046e+02 -4.82081424e+02 -6.54407898e+02  2.26086276e+02
 -6.44843969e+02 -4.76422687e+02 -6.59558689e+02  2.32031449e+02
 -6.30769840e+02 -4.70505058e+02 -6.64677719e+02  2.37867750e+02
 -6.16665335e+02 -4.64331606e+02 -6.69764740e+02  2.43592119e+02
 -6.02531135e+02 -4.57905538e+02 -6.74819508e+02  2.49201559e+02
 -5.88367918e+02 -4.51230193e+02 -6.79841780e+02  2.54693133e+02
 -5.74176369e+02 -4.44309042e+02 -6.84831313e+02  2.60063966e+02
 -5.59957169e+02 -4.37145688e+02 -6.89787867e+02  2.65311247e+02
 -5.45711005e+02 -4.29743861e+02 -6.94711205e+02  2.70432231e+02
 -5.31438561e+02 -4.22107420e+02 -6.99601087e+02  2.75424240e+02
 -5.17140525e+02 -4.14240344e+02 -7.04457280e+02  2.80284665e+02
 -5.02817586e+02 -4.06146739e+02 -7.09279549e+02  2.85010964e+02
 -4.88470433e+02 -3.97830829e+02 -7.14067662e+02  2.89600671e+02
 -4.74099757e+02 -3.89296956e+02 -7.18821389e+02  2.94051387e+02
 -4.59706251e+02 -3.80549577e+02 -7.23540500e+02  2.98360790e+02
 -4.45290607e+02 -3.71593263e+02 -7.28224768e+02  3.02526634e+02
 -4.30853520e+02 -3.62432698e+02 -7.32873968e+02  3.06546745e+02
 -4.16395684e+02 -3.53072669e+02 -7.37487875e+02  3.10419030e+02
 -4.01917797e+02 -3.43518075e+02 -7.42066269e+02  3.14141473e+02
 -3.87420555e+02 -3.33773914e+02 -7.46608927e+02  3.17712137e+02
 -3.72904656e+02 -3.23845285e+02 -7.51115632e+02  3.21129167e+02
 -3.58370800e+02 -3.13737388e+02 -7.55586166e+02  3.24390788e+02
 -3.43819686e+02 -3.03455513e+02 -7.60020314e+02  3.27495309e+02
 -3.29252016e+02 -2.93005047e+02 -7.64417863e+02  3.30441119e+02
 -3.14668489e+02 -2.82391465e+02 -7.68778601e+02  3.33226695e+02
 -3.00069810e+02 -2.71620326e+02 -7.73102317e+02  3.35850598e+02
 -2.85456681e+02 -2.60697277e+02 -7.77388804e+02  3.38311473e+02
 -2.70829805e+02 -2.49628041e+02 -7.81637855e+02  3.40608054e+02
 -2.56189887e+02 -2.38418423e+02 -7.85849265e+02  3.42739159e+02
 -2.41537632e+02 -2.27074299e+02 -7.90022832e+02  3.44703698e+02
 -2.26873745e+02 -2.15601618e+02 -7.94158355e+02  3.46500664e+02
 -2.12198933e+02 -2.04006397e+02 -7.98255635e+02  3.48129145e+02
 -1.97513903e+02 -1.92294718e+02 -8.02314474e+02  3.49588312e+02
 -1.82819361e+02 -1.80472724e+02 -8.06334676e+02  3.50877432e+02
 -1.68116015e+02 -1.68546619e+02 -8.10316049e+02  3.51995857e+02
 -1.53404574e+02 -1.56522658e+02 -8.14258401e+02  3.52943032e+02
 -1.38685745e+02 -1.44407152e+02 -8.18161541e+02  3.53718493e+02
 -1.23960238e+02 -1.32206459e+02 -8.22025282e+02  3.54321867e+02
 -1.09228761e+02 -1.19926981e+02 -8.25849437e+02  3.54752871e+02
 -9.44920242e+01 -1.07575164e+02 -8.29633823e+02  3.55011315e+02
 -7.97507371e+01 -9.51574904e+01 -8.33378257e+02  3.55097099e+02
 -6.50056095e+01 -8.26804794e+01 -8.37082559e+02  3.55010216e+02
 -5.02573515e+01 -7.01506805e+01 -8.40746550e+02  3.54750750e+02
 -3.55066733e+01 -5.75746714e+01 -8.44370055e+02  3.54318876e+02
 -2.07542852e+01 -4.49590545e+01 -8.47952898e+02  3.53714862e+02
 -6.00089774e+00 -3.23104529e+01 -8.51494907e+02  3.52939065e+02
  8.75277873e+00 -1.96355076e+01 -8.54995912e+02  3.51991935e+02
  2.35060337e+01 -6.94087346e+00 -8.58455744e+02  3.50874012e+02
  3.82581567e+01  5.76678436e+00 -8.61874236e+02  3.49585926e+02
  5.30084374e+01  1.84807936e+01 -8.65251223e+02  3.48128400e+02
  6.77561654e+01  3.11944788e+01 -8.68586544e+02  3.46502244e+02
  8.25006305e+01  4.39011644e+01 -8.71880037e+02  3.44708358e+02
  9.72411227e+01  5.65941788e+01 -8.75131544e+02  3.42747731e+02
  1.11976932e+02  6.92668574e+01 -8.78340908e+02  3.40621442e+02
  1.26707349e+02  8.19125467e+01 -8.81507975e+02  3.38330655e+02
  1.41431665e+02  9.45246072e+01 -8.84632592e+02  3.35876625e+02
  1.56149170e+02  1.07096417e+02 -8.87714609e+02  3.33260690e+02
  1.70859155e+02  1.19621377e+02 -8.90753877e+02  3.30484275e+02
  1.85560912e+02  1.32092911e+02 -8.93750250e+02  3.27548891e+02
  2.00253733e+02  1.44504471e+02 -8.96703584e+02  3.24456133e+02
  2.14936911e+02  1.56849544e+02 -8.99613736e+02  3.21207679e+02
  2.29609739e+02  1.69121648e+02 -9.02480567e+02  3.17805290e+02
  2.44271510e+02  1.81314343e+02 -9.05303937e+02  3.14250807e+02
  2.58921517e+02  1.93421230e+02 -9.08083712e+02  3.10546155e+02
  2.73559056e+02  2.05435954e+02 -9.10819757e+02  3.06693336e+02
  2.88183421e+02  2.17352211e+02 -9.13511941e+02  3.02694431e+02
  3.02793909e+02  2.29163748e+02 -9.16160134e+02  2.98551600e+02
  3.17389815e+02  2.40864369e+02 -9.18764209e+02  2.94267076e+02
  3.31970437e+02  2.52447935e+02 -9.21324039e+02  2.89843171e+02
  3.46535073e+02  2.63908370e+02 -9.23839503e+02  2.85282269e+02
  3.61083021e+02  2.75239664e+02 -9.26310478e+02  2.80586826e+02
  3.75613580e+02  2.86435873e+02 -9.28736846e+02  2.75759371e+02
  3.90126052e+02  2.97491128e+02 -9.31118489e+02  2.70802501e+02
  4.04619737e+02  3.08399632e+02 -9.33455294e+02  2.65718885e+02
  4.19093937e+02  3.19155668e+02 -9.35747147e+02  2.60511255e+02
  4.33547955e+02  3.29753598e+02 -9.37993939e+02  2.55182412e+02
  4.47981095e+02  3.40187868e+02 -9.40195560e+02  2.49735219e+02
  4.62392663e+02  3.50453013e+02 -9.42351906e+02  2.44172605e+02
  4.76781963e+02  3.60543656e+02 -9.44462872e+02  2.38497555e+02
  4.91148304e+02  3.70454512e+02 -9.46528356e+02  2.32713120e+02
  5.05490993e+02  3.80180392e+02 -9.48548260e+02  2.26822403e+02
  5.19809339e+02  3.89716206e+02 -9.50522485e+02  2.20828568e+02
  5.34102654e+02  3.99056964e+02 -9.52450937e+02  2.14734831e+02
  5.48370248e+02  4.08197778e+02 -9.54333523e+02  2.08544461e+02
  5.62611435e+02  4.17133870e+02 -9.56170152e+02  2.02260781e+02
  5.76825529e+02  4.25860566e+02 -9.57960736e+02  1.95887159e+02
  5.91011846e+02  4.34373306e+02 -9.59705188e+02  1.89427015e+02
  6.05169702e+02  4.42667642e+02 -9.61403425e+02  1.82883812e+02
  6.19298415e+02  4.50739244e+02 -9.63055365e+02  1.76261058e+02
  6.33397306e+02  4.58583898e+02 -9.64660928e+02  1.69562305e+02
  6.47465694e+02  4.66197511e+02 -9.66220036e+02  1.62791141e+02
  6.61502903e+02  4.73576112e+02 -9.67732616e+02  1.55951197e+02
  6.75508258e+02  4.80715856e+02 -9.69198593e+02  1.49046138e+02
  6.89481082e+02  4.87613024e+02 -9.70617898e+02  1.42079663e+02
  7.03420704e+02  4.94264025e+02 -9.71990462e+02  1.35055505e+02
  7.17326452e+02  5.00665400e+02 -9.73316219e+02  1.27977427e+02
  7.31197656e+02  5.06813821e+02 -9.74595105e+02  1.20849222e+02
  7.45033649e+02  5.12706095e+02 -9.75827058e+02  1.13674706e+02
  7.58833764e+02  5.18339164e+02 -9.77012020e+02  1.06457723e+02
  7.72597337e+02  5.23710109e+02 -9.78149933e+02  9.92021387e+01
  7.86323705e+02  5.28816149e+02 -9.79240742e+02  9.19118380e+01
  8.00012206e+02  5.33654644e+02 -9.80284394e+02  8.45907254e+01
  8.13662183e+02  5.38223094e+02 -9.81280841e+02  7.72427214e+01
  8.27272976e+02  5.42519146e+02 -9.82230032e+02  6.98717606e+01
  8.40843932e+02  5.46540587e+02 -9.83131924e+02  6.24817900e+01
  8.54374396e+02  5.50285355e+02 -9.83986472e+02  5.50767664e+01
  8.67863717e+02  5.53751529e+02 -9.84793635e+02  4.76606549e+01
  8.81311245e+02  5.56937339e+02 -9.85553375e+02  4.02374262e+01
  8.94716332e+02  5.59841165e+02 -9.86265654e+02  3.28110547e+01
  9.08078334e+02  5.62461532e+02 -9.86930439e+02  2.53855167e+01
  9.21396607e+02  5.64797121e+02 -9.87547698e+02  1.79647880e+01
  9.34670508e+02  5.66846759e+02 -9.88117400e+02  1.05528415e+01
  9.47899400e+02  5.68609429e+02 -9.88639518e+02  3.15364586e+00
  9.61082645e+02  5.70084262e+02 -9.89114028e+02 -4.22883732e+00
  9.74219608e+02  5.71270544e+02 -9.89540906e+02 -1.15906552e+01
  9.87309657e+02  5.72167715e+02 -9.89920132e+02 -1.89278661e+01
  1.00035216e+03  5.72775367e+02 -9.90251687e+02 -2.62365411e+01
  1.01334649e+03  5.73093245e+02 -9.90535556e+02 -3.35127668e+01
  1.02629202e+03  5.73121249e+02 -9.90771724e+02 -4.07526467e+01
  1.03918814e+03  5.72859432e+02 -9.90960181e+02 -4.79523038e+01
  1.05203420e+03  5.72308001e+02 -9.91100918e+02 -5.51078825e+01
  1.06482961e+03  5.71467317e+02 -9.91193927e+02 -6.22155504e+01
  1.07757374e+03  5.70337893e+02 -9.91239204e+02 -6.92715008e+01
  1.09026597e+03  5.68920397e+02 -9.91236748e+02 -7.62719542e+01
  1.10290571e+03  5.67215648e+02 -9.91186557e+02 -8.32131606e+01
  1.11549233e+03  5.65224620e+02 -9.91088635e+02 -9.00914017e+01
  1.12802523e+03  5.62948435e+02 -9.90942986e+02 -9.69029923e+01
  1.14050382e+03  5.60388370e+02 -9.90749618e+02 -1.03644283e+02
  1.15292748e+03  5.57545850e+02 -9.90508538e+02 -1.10311661e+02
  1.16529562e+03  5.54422452e+02 -9.90219761e+02 -1.16901553e+02
  1.17760765e+03  5.51019899e+02 -9.89883298e+02 -1.23410428e+02
  1.18986296e+03  5.47340066e+02 -9.89499166e+02 -1.29834796e+02
  1.20206098e+03  5.43384971e+02 -9.89067385e+02 -1.36171213e+02
  1.21420111e+03  5.39156781e+02 -9.88587973e+02 -1.42416282e+02
  1.22628277e+03  5.34657807e+02 -9.88060956e+02 -1.48566654e+02
  1.23830538e+03  5.29890503e+02 -9.87486357e+02 -1.54619029e+02
  1.25026836e+03  5.24857466e+02 -9.86864206e+02 -1.60570162e+02
  1.26217112e+03  5.19561433e+02 -9.86194531e+02 -1.66416859e+02
  1.27401311e+03  5.14005282e+02 -9.85477364e+02 -1.72155982e+02
  1.28579375e+03  5.08192027e+02 -9.84712742e+02 -1.77784452e+02
  1.29751246e+03  5.02124821e+02 -9.83900699e+02 -1.83299246e+02
  1.30916870e+03  4.95806950e+02 -9.83041276e+02 -1.88697402e+02
  1.32076189e+03  4.89241832e+02 -9.82134514e+02 -1.93976022e+02
  1.33229148e+03  4.82433018e+02 -9.81180456e+02 -1.99132269e+02
  1.34375691e+03  4.75384189e+02 -9.80179148e+02 -2.04163372e+02
  1.35515763e+03  4.68099149e+02 -9.79130639e+02 -2.09066626e+02
  1.36649309e+03  4.60581833e+02 -9.78034979e+02 -2.13839394e+02
  1.37776275e+03  4.52836295e+02 -9.76892221e+02 -2.18479109e+02
  1.38896606e+03  4.44866711e+02 -9.75702420e+02 -2.22983273e+02
  1.40010248e+03  4.36677378e+02 -9.74465633e+02 -2.27349462e+02
  1.41117148e+03  4.28272706e+02 -9.73181920e+02 -2.31575322e+02
  1.42217252e+03  4.19657222e+02 -9.71851342e+02 -2.35658577e+02
  1.43310508e+03  4.10835564e+02 -9.70473964e+02 -2.39597026e+02
  1.44396862e+03  4.01812478e+02 -9.69049852e+02 -2.43388542e+02
  1.45476263e+03  3.92592820e+02 -9.67579074e+02 -2.47031079e+02
  1.46548658e+03  3.83181546e+02 -9.66061702e+02 -2.50522669e+02
  1.47613997e+03  3.73583718e+02 -9.64497808e+02 -2.53861424e+02
  1.48672226e+03  3.63804494e+02 -9.62887468e+02 -2.57045537e+02
  1.49723297e+03  3.53849128e+02 -9.61230759e+02 -2.60073284e+02
  1.50767157e+03  3.43722971e+02 -9.59527761e+02 -2.62943023e+02
  1.51803757e+03  3.33431460e+02 -9.57778557e+02 -2.65653196e+02
  1.52833046e+03  3.22980123e+02 -9.55983229e+02 -2.68202329e+02
  1.53854976e+03  3.12374570e+02 -9.54141866e+02 -2.70589036e+02
  1.54869497e+03  3.01620496e+02 -9.52254555e+02 -2.72812013e+02
  1.55876560e+03  2.90723673e+02 -9.50321387e+02 -2.74870047e+02
  1.56876116e+03  2.79689948e+02 -9.48342455e+02 -2.76762011e+02
  1.57868118e+03  2.68525241e+02 -9.46317856e+02 -2.78486865e+02
  1.58852518e+03  2.57235544e+02 -9.44247685e+02 -2.80043659e+02
  1.59829268e+03  2.45826911e+02 -9.42132044e+02 -2.81431531e+02
  1.60798321e+03  2.34305462e+02 -9.39971033e+02 -2.82649711e+02
  1.61759631e+03  2.22677376e+02 -9.37764757e+02 -2.83697516e+02
  1.62713151e+03  2.10948889e+02 -9.35513322e+02 -2.84574355e+02
  1.63658836e+03  1.99126290e+02 -9.33216837e+02 -2.85279728e+02
  1.64596640e+03  1.87215917e+02 -9.30875411e+02 -2.85813226e+02
  1.65526517e+03  1.75224156e+02 -9.28489159e+02 -2.86174530e+02
  1.66448423e+03  1.63157435e+02 -9.26058194e+02 -2.86363413e+02
  1.67362314e+03  1.51022223e+02 -9.23582634e+02 -2.86379739e+02
  1.68268145e+03  1.38825023e+02 -9.21062599e+02 -2.86223466e+02
  1.69165873e+03  1.26572374e+02 -9.18498208e+02 -2.85894641e+02
  1.70055455e+03  1.14270842e+02 -9.15889587e+02 -2.85393402e+02
  1.70936847e+03  1.01927020e+02 -9.13236860e+02 -2.84719982e+02
  1.71810008e+03  8.95475225e+01 -9.10540155e+02 -2.83874701e+02
  1.72674895e+03  7.71389841e+01 -9.07799602e+02 -2.82857974e+02
  1.73531467e+03  6.47080542e+01 -9.05015334e+02 -2.81670304e+02
  1.74379683e+03  5.22613938e+01 -9.02187484e+02 -2.80312287e+02
  1.75219501e+03  3.98056727e+01 -8.99316188e+02 -2.78784607e+02
  1.76050881e+03  2.73475651e+01 -8.96401584e+02 -2.77088041e+02
  1.76873783e+03  1.48937468e+01 -8.93443814e+02 -2.75223454e+02
  1.77688168e+03  2.45089093e+00 -8.90443019e+02 -2.73191799e+02
  1.78493996e+03 -9.97433490e+00 -8.87399344e+02 -2.70994120e+02
  1.79291228e+03 -2.23752726e+01 -8.84312935e+02 -2.68631547e+02
  1.80079827e+03 -3.47452770e+01 -8.81183942e+02 -2.66105298e+02
  1.80859753e+03 -4.70777192e+01 -8.78012514e+02 -2.63416680e+02
  1.81630970e+03 -5.93659906e+01 -8.74798805e+02 -2.60567084e+02
  1.82393441e+03 -7.16035056e+01 -8.71542969e+02 -2.57557986e+02
  1.83147128e+03 -8.37837058e+01 -8.68245163e+02 -2.54390947e+02
  1.83891996e+03 -9.59000633e+01 -8.64905546e+02 -2.51067614e+02
  1.84628008e+03 -1.07946084e+02 -8.61524279e+02 -2.47589715e+02
  1.85355129e+03 -1.19915311e+02 -8.58101524e+02 -2.43959059e+02
  1.86073324e+03 -1.31801328e+02 -8.54637447e+02 -2.40177538e+02
  1.86782559e+03 -1.43597764e+02 -8.51132213e+02 -2.36247123e+02
  1.87482799e+03 -1.55298294e+02 -8.47585993e+02 -2.32169865e+02
  1.88174011e+03 -1.66896645e+02 -8.43998957e+02 -2.27947892e+02
  1.88856161e+03 -1.78386597e+02 -8.40371277e+02 -2.23583409e+02
  1.89529216e+03 -1.89761989e+02 -8.36703128e+02 -2.19078697e+02
  1.90193145e+03 -2.01016720e+02 -8.32994687e+02 -2.14436111e+02
  1.90847914e+03 -2.12144753e+02 -8.29246132e+02 -2.09658079e+02
  1.91493493e+03 -2.23140118e+02 -8.25457644e+02 -2.04747101e+02
  1.92129851e+03 -2.33996917e+02 -8.21629405e+02 -1.99705749e+02
  1.92756956e+03 -2.44709324e+02 -8.17761601e+02 -1.94536661e+02
  1.93374779e+03 -2.55271589e+02 -8.13854416e+02 -1.89242546e+02
  1.93983290e+03 -2.65678043e+02 -8.09908039e+02 -1.83826178e+02
  1.94582459e+03 -2.75923099e+02 -8.05922661e+02 -1.78290395e+02
  1.95172258e+03 -2.86001257e+02 -8.01898472e+02 -1.72638100e+02
  1.95752659e+03 -2.95907104e+02 -7.97835667e+02 -1.66872257e+02
  1.96323633e+03 -3.05635318e+02 -7.93734442e+02 -1.60995891e+02
  1.96885152e+03 -3.15180674e+02 -7.89594994e+02 -1.55012083e+02
  1.97437191e+03 -3.24538040e+02 -7.85417522e+02 -1.48923975e+02
  1.97979721e+03 -3.33702388e+02 -7.81202228e+02 -1.42734762e+02
  1.98512718e+03 -3.42668788e+02 -7.76949314e+02 -1.36447693e+02
  1.99036155e+03 -3.51432420e+02 -7.72658986e+02 -1.30066068e+02
  1.99550008e+03 -3.59988567e+02 -7.68331449e+02 -1.23593239e+02
  2.00054251e+03 -3.68332625e+02 -7.63966913e+02 -1.17032606e+02
  2.00548860e+03 -3.76460101e+02 -7.59565587e+02 -1.10387614e+02
  2.01033811e+03 -3.84366618e+02 -7.55127684e+02 -1.03661755e+02
  2.01509082e+03 -3.92047916e+02 -7.50653416e+02 -9.68585628e+01
  2.01974649e+03 -3.99499854e+02 -7.46143001e+02 -8.99816119e+01
  2.02430489e+03 -4.06718412e+02 -7.41596654e+02 -8.30345164e+01
  2.02876581e+03 -4.13699696e+02 -7.37014595e+02 -7.60209277e+01
  2.03312904e+03 -4.20439936e+02 -7.32397044e+02 -6.89445325e+01
  2.03739436e+03 -4.26935490e+02 -7.27744224e+02 -6.18090506e+01
  2.04156156e+03 -4.33182848e+02 -7.23056359e+02 -5.46182335e+01
  2.04563045e+03 -4.39178629e+02 -7.18333675e+02 -4.73758617e+01
  2.04960084e+03 -4.44919587e+02 -7.13576398e+02 -4.00857434e+01
  2.05347252e+03 -4.50402610e+02 -7.08784759e+02 -3.27517119e+01
  2.05724532e+03 -4.55624724e+02 -7.03958987e+02 -2.53776241e+01
  2.06091904e+03 -4.60583093e+02 -6.99099316e+02 -1.79673579e+01
  2.06449352e+03 -4.65275022e+02 -6.94205979e+02 -1.05248106e+01
  2.06796859e+03 -4.69697954e+02 -6.89279211e+02 -3.05389661e+00
  2.07134407e+03 -4.73849479e+02 -6.84319251e+02  4.44145471e+00
  2.07461980e+03 -4.77727328e+02 -6.79326337e+02  1.19573009e+01
  2.07779563e+03 -4.81329379e+02 -6.74300710e+02  1.94896885e+01
  2.08087140e+03 -4.84653655e+02 -6.69242610e+02  2.70346555e+01
  2.08384696e+03 -4.87698328e+02 -6.64152283e+02  3.45882331e+01
  2.08672217e+03 -4.90461716e+02 -6.59029973e+02  4.21464477e+01
  2.08949690e+03 -4.92942288e+02 -6.53875927e+02  4.97053235e+01
  2.09217100e+03 -4.95138662e+02 -6.48690392e+02  5.72608841e+01
  2.09474435e+03 -4.97049609e+02 -6.43473620e+02  6.48091551e+01
  2.09721683e+03 -4.98674049e+02 -6.38225860e+02  7.23461657e+01
  2.09958832e+03 -5.00011054e+02 -6.32947366e+02  7.98679511e+01
  2.10185869e+03 -5.01059851e+02 -6.27638392e+02  8.73705546e+01
  2.10402786e+03 -5.01819816e+02 -6.22299194e+02  9.48500296e+01
  2.10609569e+03 -5.02290483e+02 -6.16930028e+02  1.02302442e+02
  2.10806211e+03 -5.02471535e+02 -6.11531153e+02  1.09723871e+02
  2.10992702e+03 -5.02362812e+02 -6.06102829e+02  1.17110414e+02
  2.11169031e+03 -5.01964306e+02 -6.00645318e+02  1.24458186e+02
  2.11335192e+03 -5.01276162e+02 -5.95158883e+02  1.31763322e+02
  2.11491176e+03 -5.00298682e+02 -5.89643787e+02  1.39021979e+02
  2.11636975e+03 -4.99032317e+02 -5.84100296e+02  1.46230342e+02
  2.11772582e+03 -4.97477676e+02 -5.78528677e+02  1.53384618e+02
  2.11897992e+03 -4.95635516e+02 -5.72929199e+02  1.60481046e+02
  2.12013197e+03 -4.93506751e+02 -5.67302130e+02  1.67515895e+02
  2.12118193e+03 -4.91092445e+02 -5.61647743e+02  1.74485466e+02
  2.12212974e+03 -4.88393813e+02 -5.55966309e+02  1.81386094e+02
  2.12297535e+03 -4.85412222e+02 -5.50258102e+02  1.88214153e+02
  2.12371873e+03 -4.82149188e+02 -5.44523397e+02  1.94966053e+02
  2.12435985e+03 -4.78606377e+02 -5.38762470e+02  2.01638245e+02
  2.12489866e+03 -4.74785605e+02 -5.32975598e+02  2.08227224e+02
  2.12533514e+03 -4.70688832e+02 -5.27163061e+02  2.14729525e+02
  2.12566928e+03 -4.66318167e+02 -5.21325137e+02  2.21141734e+02
  2.12590106e+03 -4.61675864e+02 -5.15462109e+02  2.27460482e+02
  2.12603046e+03 -4.56764320e+02 -5.09574257e+02  2.33682449e+02
  2.12605748e+03 -4.51586076e+02 -5.03661867e+02  2.39804368e+02
  2.12598211e+03 -4.46143815e+02 -4.97725223e+02  2.45823024e+02
  2.12580437e+03 -4.40440359e+02 -4.91764610e+02  2.51735257e+02
  2.12552426e+03 -4.34478667e+02 -4.85780316e+02  2.57537964e+02
  2.12514179e+03 -4.28261839e+02 -4.79772629e+02  2.63228099e+02
  2.12465698e+03 -4.21793107e+02 -4.73741838e+02  2.68802676e+02
  2.12406986e+03 -4.15075839e+02 -4.67688233e+02  2.74258771e+02
  2.12338046e+03 -4.08113532e+02 -4.61612106e+02  2.79593522e+02
  2.12258879e+03 -4.00909816e+02 -4.55513750e+02  2.84804132e+02
  2.12169492e+03 -3.93468448e+02 -4.49393459e+02  2.89887869e+02
  2.12069887e+03 -3.85793310e+02 -4.43251526e+02  2.94842070e+02
  2.11960070e+03 -3.77888409e+02 -4.37088248e+02  2.99664138e+02
  2.11840045e+03 -3.69757875e+02 -4.30903922e+02  3.04351548e+02
  2.11709820e+03 -3.61405956e+02 -4.24698845e+02  3.08901847e+02
  2.11569399e+03 -3.52837017e+02 -4.18473317e+02  3.13312653e+02
  2.11418790e+03 -3.44055541e+02 -4.12227636e+02  3.17581657e+02
  2.11257999e+03 -3.35066121e+02 -4.05962105e+02  3.21706630e+02
  2.11087036e+03 -3.25873462e+02 -3.99677024e+02  3.25685413e+02
  2.10905907e+03 -3.16482375e+02 -3.93372696e+02  3.29515930e+02
  2.10714622e+03 -3.06897779e+02 -3.87049425e+02  3.33196181e+02
  2.10513190e+03 -2.97124692e+02 -3.80707515e+02  3.36724245e+02
  2.10301621e+03 -2.87168237e+02 -3.74347272e+02  3.40098283e+02
  2.10079924e+03 -2.77033629e+02 -3.67969001e+02  3.43316539e+02
  2.09848110e+03 -2.66726181e+02 -3.61573011e+02  3.46377336e+02
  2.09606192e+03 -2.56251297e+02 -3.55159609e+02  3.49279083e+02
  2.09354179e+03 -2.45614469e+02 -3.48729104e+02  3.52020274e+02
  2.09092085e+03 -2.34821276e+02 -3.42281806e+02  3.54599486e+02
  2.08819921e+03 -2.23877379e+02 -3.35818025e+02  3.57015383e+02
  2.08537702e+03 -2.12788519e+02 -3.29338072e+02  3.59266717e+02
  2.08245441e+03 -2.01560516e+02 -3.22842260e+02  3.61352323e+02
  2.07943151e+03 -1.90199261e+02 -3.16330900e+02  3.63271129e+02
  2.07630848e+03 -1.78710717e+02 -3.09804308e+02  3.65022149e+02
  2.07308545e+03 -1.67100915e+02 -3.03262797e+02  3.66604485e+02
  2.06976260e+03 -1.55375950e+02 -2.96706682e+02  3.68017330e+02
