               t             x_1             y_1             z_1            v_x1            v_y1            v_z1
  2.00000000e+01  2.78942945e+04  1.58763087e+05 -2.17499654e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  2.10000000e+01  2.96462079e+04  1.67490244e+05 -2.29359982e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  2.20000000e+01  3.13981213e+04  1.76217401e+05 -2.41220310e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  2.30000000e+01  3.31500348e+04  1.84944557e+05 -2.53080637e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  2.40000000e+01  3.49019482e+04  1.93671714e+05 -2.64940965e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  2.50000000e+01  3.66538616e+04  2.02398871e+05 -2.76801293e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  2.60000000e+01  3.84057751e+04  2.11126028e+05 -2.88661620e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  2.70000000e+01  4.01576885e+04  2.19853184e+05 -3.00521948e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  2.80000000e+01  4.19096019e+04  2.28580341e+05 -3.12382276e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  2.90000000e+01  4.36615154e+04  2.37307498e+05 -3.24242603e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  3.00000000e+01  4.54134288e+04  2.46034654e+05 -3.36102931e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  3.10000000e+01  4.71653423e+04  2.54761811e+05 -3.47963259e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  3.20000000e+01  4.89172557e+04  2.63488968e+05 -3.59823586e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  3.30000000e+01  5.06691691e+04  2.72216124e+05 -3.71683914e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  3.40000000e+01  5.24210826e+04  2.80943281e+05 -3.83544242e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  3.50000000e+01  5.41729960e+04  2.89670438e+05 -3.95404569e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  3.60000000e+01  5.59249094e+04  2.98397595e+05 -4.07264897e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  3.70000000e+01  5.76768229e+04  3.07124751e+05 -4.19125225e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  3.80000000e+01  5.94287363e+04  3.15851908e+05 -4.30985552e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  3.90000000e+01  6.11806497e+04  3.24579065e+05 -4.42845880e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  4.00000000e+01  6.29325632e+04  3.33306221e+05 -4.54706208e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  4.10000000e+01  6.46844766e+04  3.42033378e+05 -4.66566535e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  4.20000000e+01  6.64363900e+04  3.50760535e+05 -4.78426863e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  4.30000000e+01  6.81883035e+04  3.59487691e+05 -4.90287191e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  4.40000000e+01  6.99402169e+04  3.68214848e+05 -5.02147518e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  4.50000000e+01  7.16921304e+04  3.76942005e+05 -5.14007846e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  4.60000000e+01  7.34440438e+04  3.85669161e+05 -5.25868174e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  4.70000000e+01  7.51959572e+04  3.94396318e+05 -5.37728501e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  4.80000000e+01  7.69478707e+04  4.03123475e+05 -5.49588829e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  4.90000000e+01  7.86997841e+04  4.11850632e+05 -5.61449157e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  5.00000000e+01  8.04516975e+04  4.20577788e+05 -5.73309484e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  5.10000000e+01  8.22036110e+04  4.29304945e+05 -5.85169812e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  5.20000000e+01  8.39555244e+04  4.38032102e+05 -5.97030140e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  5.30000000e+01  8.57074378e+04  4.46759258e+05 -6.08890467e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  5.40000000e+01  8.74593513e+04  4.55486415e+05 -6.20750795e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  5.50000000e+01  8.92112647e+04  4.64213572e+05 -6.32611123e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  5.60000000e+01  9.09631781e+04  4.72940728e+05 -6.44471450e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  5.70000000e+01  9.27150916e+04  4.81667885e+05 -6.56331778e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  5.80000000e+01  9.44670050e+04  4.90395042e+05 -6.68192106e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  5.90000000e+01  9.62189185e+04  4.99122199e+05 -6.80052433e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  6.00000000e+01  9.79708319e+04  5.07849355e+05 -6.91912761e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  6.10000000e+01  9.97227453e+04  5.16576512e+05 -7.03773089e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  6.20000000e+01  1.01474659e+05  5.25303669e+05 -7.15633416e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  6.30000000e+01  1.03226572e+05  5.34030825e+05 -7.27493744e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  6.40000000e+01  1.04978486e+05  5.42757982e+05 -7.39354072e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  6.50000000e+01  1.06730399e+05  5.51485139e+05 -7.51214399e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  6.60000000e+01  1.08482313e+05  5.60212295e+05 -7.63074727e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  6.70000000e+01  1.10234226e+05  5.68939452e+05 -7.74935055e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  6.80000000e+01  1.11986139e+05  5.77666609e+05 -7.86795382e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  6.90000000e+01  1.13738053e+05  5.86393766e+05 -7.98655710e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  7.00000000e+01  1.15489966e+05  5.95120922e+05 -8.10516038e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  7.10000000e+01  1.17241880e+05  6.03848079e+05 -8.22376366e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  7.20000000e+01  1.18993793e+05  6.12575236e+05 -8.34236693e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  7.30000000e+01  1.20745707e+05  6.21302392e+05 -8.46097021e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  7.40000000e+01  1.22497620e+05  6.30029549e+05 -8.57957349e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  7.50000000e+01  1.24249533e+05  6.38756706e+05 -8.69817676e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  7.60000000e+01  1.26001447e+05  6.47483862e+05 -8.81678004e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  7.70000000e+01  1.27753360e+05  6.56211019e+05 -8.93538332e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  7.80000000e+01  1.29505274e+05  6.64938176e+05 -9.05398659e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  7.90000000e+01  1.31257187e+05  6.73665332e+05 -9.17258987e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  8.00000000e+01  1.33009101e+05  6.82392489e+05 -9.29119315e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  8.10000000e+01  1.34761014e+05  6.91119646e+05 -9.40979642e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  8.20000000e+01  1.36512927e+05  6.99846803e+05 -9.52839970e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  8.30000000e+01  1.38264841e+05  7.08573959e+05 -9.64700298e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  8.40000000e+01  1.40016754e+05  7.17301116e+05 -9.76560625e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  8.50000000e+01  1.41768668e+05  7.26028273e+05 -9.88420953e+04  1.75191344e+03  1.75191344e+03  1.75191344e+03
  8.60000000e+01  1.43520581e+05  7.34755429e+05 -1.00028128e+05  1.75191344e+03  1.75191344e+03  1.75191344e+03
  8.70000000e+01  1.45272495e+05  7.43482586e+05 -1.01214161e+05  1.75191344e+03  1.75191344e+03  1.75191344e+03
  8.80000000e+01  1.47024408e+05  7.52209743e+05 -1.02400194e+05  1.75191344e+03  1.75191344e+03  1.75191344e+03
  8.90000000e+01  1.48776322e+05  7.60936899e+05 -1.03586226e+05  1.75191344e+03  1.75191344e+03  1.75191344e+03
  9.00000000e+01  1.50528235e+05  7.69664056e+05 -1.04772259e+05  1.75191344e+03  1.75191344e+03  1.75191344e+03
  9.10000000e+01  1.52280148e+05  7.78391213e+05 -1.05958292e+05  1.75191344e+03  1.75191344e+03  1.75191344e+03
  9.20000000e+01  1.54032062e+05  7.87118370e+05 -1.07144325e+05  1.75191344e+03  1.75191344e+03  1.75191344e+03
  9.30000000e+01  1.55783975e+05  7.95845526e+05 -1.08330357e+05  1.75191344e+03  1.75191344e+03  1.75191344e+03
  9.40000000e+01  1.57535889e+05  8.04572683e+05 -1.09516390e+05  1.75191344e+03  1.75191344e+03  1.75191344e+03
  9.50000000e+01  1.59287802e+05  8.13299840e+05 -1.10702423e+05  1.75191344e+03  1.75191344e+03  1.75191344e+03
  9.60000000e+01  1.61039716e+05  8.22026996e+05 -1.11888456e+05  1.75191344e+03  1.75191344e+03  1.75191344e+03
  9.70000000e+01  1.62791629e+05  8.30754153e+05 -1.13074488e+05  1.75191344e+03  1.75191344e+03  1.75191344e+03
  9.80000000e+01  1.64543542e+05  8.39481310e+05 -1.14260521e+05  1.75191344e+03  1.75191344e+03  1.75191344e+03
  9.90000000e+01  1.66295456e+05  8.48208466e+05 -1.15446554e+05  1.75191344e+03  1.75191344e+03  1.75191344e+03
  1.00000000e+02  1.68047369e+05  8.56935623e+05 -1.16632587e+05  1.75191344e+03  1.75191344e+03  1.75191344e+03
