             y_1            v_y1             y_2            v_y2
  1.29082151e+03  3.61732924e+02  5.71895365e+02 -2.42425567e+02
  1.28608064e+03  3.50359676e+02  5.71094824e+02 -2.44087892e+02
  1.28128638e+03  3.38866308e+02  5.70366802e+02 -2.45581482e+02
  1.27644138e+03  3.27258929e+02  5.69711642e+02 -2.46905550e+02
  1.27154832e+03  3.15543708e+02  5.69129646e+02 -2.48059396e+02
  1.26660990e+03  3.03726869e+02  5.68621078e+02 -2.49042415e+02
  1.26162885e+03  2.91814694e+02  5.68186162e+02 -2.49854088e+02
  1.25660792e+03  2.79813512e+02  5.67825084e+02 -2.50493991e+02
  1.25154987e+03  2.67729700e+02  5.67537989e+02 -2.50961789e+02
  1.24645749e+03  2.55569681e+02  5.67324983e+02 -2.51257238e+02
  1.24133359e+03  2.43339914e+02  5.67186131e+02 -2.51380187e+02
  1.23618099e+03  2.31046899e+02  5.67121460e+02 -2.51330575e+02
  1.23100252e+03  2.18697168e+02  5.67130956e+02 -2.51108434e+02
  1.22580103e+03  2.06297282e+02  5.67214567e+02 -2.50713886e+02
  1.22057939e+03  1.93853830e+02  5.67372198e+02 -2.50147147e+02
  1.21534046e+03  1.81373423e+02  5.67603718e+02 -2.49408521e+02
  1.21008713e+03  1.68862693e+02  5.67908955e+02 -2.48498405e+02
  1.20482227e+03  1.56328287e+02  5.68287695e+02 -2.47417289e+02
  1.19954878e+03  1.43776863e+02  5.68739689e+02 -2.46165750e+02
  1.19426956e+03  1.31215091e+02  5.69264646e+02 -2.44744457e+02
  1.18898750e+03  1.18649644e+02  5.69862236e+02 -2.43154171e+02
  1.18370549e+03  1.06087198e+02  5.70532090e+02 -2.41395740e+02
  1.17842645e+03  9.35344279e+01  5.71273803e+02 -2.39470102e+02
  1.17315326e+03  8.09980015e+01  5.72086926e+02 -2.37378284e+02
  1.16788881e+03  6.84845795e+01  5.72970978e+02 -2.35121401e+02
  1.16263599e+03  5.60008097e+01  5.73925435e+02 -2.32700657e+02
  1.15739768e+03  4.35533242e+01  5.74949737e+02 -2.30117341e+02
  1.15217676e+03  3.11487357e+01  5.76043288e+02 -2.27372828e+02
  1.14697607e+03  1.87936342e+01  5.77205453e+02 -2.24468582e+02
  1.14179847e+03  6.49458323e+00  5.78435560e+02 -2.21406147e+02
  1.13664680e+03 -5.74188332e+00  5.79732903e+02 -2.18187154e+02
  1.13152388e+03 -1.79092649e+01  5.81096736e+02 -2.14813317e+02
  1.12643252e+03 -3.00010978e+01  5.82526281e+02 -2.11286432e+02
  1.12137550e+03 -4.20109583e+01  5.84020723e+02 -2.07608374e+02
  1.11635560e+03 -5.39324662e+01  5.85579212e+02 -2.03781102e+02
  1.11137555e+03 -6.57592885e+01  5.87200864e+02 -1.99806651e+02
  1.10643810e+03 -7.74851423e+01  5.88884762e+02 -1.95687136e+02
  1.10154595e+03 -8.91037982e+01  5.90629954e+02 -1.91424749e+02
  1.09670177e+03 -1.00609084e+02  5.92435455e+02 -1.87021756e+02
  1.09190822e+03 -1.11994888e+02  5.94300250e+02 -1.82480499e+02
  1.08716792e+03 -1.23255161e+02  5.96223290e+02 -1.77803394e+02
  1.08248348e+03 -1.34383921e+02  5.98203494e+02 -1.72992928e+02
  1.07785746e+03 -1.45375257e+02  6.00239753e+02 -1.68051658e+02
  1.07329238e+03 -1.56223328e+02  6.02330926e+02 -1.62982214e+02
  1.06879077e+03 -1.66922372e+02  6.04475842e+02 -1.57787290e+02
  1.06435507e+03 -1.77466706e+02  6.06673302e+02 -1.52469648e+02
  1.05998774e+03 -1.87850726e+02  6.08922080e+02 -1.47032116e+02
  1.05569115e+03 -1.98068917e+02  6.11220919e+02 -1.41477584e+02
  1.05146767e+03 -2.08115850e+02  6.13568538e+02 -1.35809007e+02
  1.04731961e+03 -2.17986187e+02  6.15963629e+02 -1.30029397e+02
  1.04324925e+03 -2.27674684e+02  6.18404857e+02 -1.24141828e+02
  1.03925883e+03 -2.37176193e+02  6.20890864e+02 -1.18149428e+02
  1.03535054e+03 -2.46485667e+02  6.23420267e+02 -1.12055384e+02
  1.03152652e+03 -2.55598160e+02  6.25991660e+02 -1.05862935e+02
  1.02778888e+03 -2.64508829e+02  6.28603613e+02 -9.95753731e+01
  1.02413966e+03 -2.73212940e+02  6.31254676e+02 -9.31960402e+01
  1.02058089e+03 -2.81705868e+02  6.33943377e+02 -8.67283275e+01
  1.01711452e+03 -2.89983100e+02  6.36668222e+02 -8.01756727e+01
  1.01374245e+03 -2.98040239e+02  6.39427700e+02 -7.35415590e+01
  1.01046656e+03 -3.05873003e+02  6.42220281e+02 -6.68295127e+01
  1.00728863e+03 -3.13477228e+02  6.45044414e+02 -6.00431013e+01
  1.00421044e+03 -3.20848875e+02  6.47898535e+02 -5.31859320e+01
  1.00123367e+03 -3.27984026e+02  6.50781061e+02 -4.62616496e+01
  9.98359978e+02 -3.34878888e+02  6.53690394e+02 -3.92739343e+01
  9.95590952e+02 -3.41529797e+02  6.56624921e+02 -3.22265004e+01
  9.92928128e+02 -3.47933218e+02  6.59583018e+02 -2.51230935e+01
  9.90372982e+02 -3.54085747e+02  6.62563044e+02 -1.79674892e+01
  9.87926934e+02 -3.59984115e+02  6.65563349e+02 -1.07634907e+01
  9.85591346e+02 -3.65625184e+02  6.68582270e+02 -3.51492693e+00
  9.83367519e+02 -3.71005956e+02  6.71618134e+02  3.77434937e+00
  9.81256696e+02 -3.76123571e+02  6.74669260e+02  1.11004639e+01
  9.79260057e+02 -3.80975306e+02  6.77733958e+02  1.84595229e+01
  9.77378724e+02 -3.85558583e+02  6.80810529e+02  2.58476149e+01
  9.75613754e+02 -3.89870963e+02  6.83897268e+02  3.32608131e+01
  9.73966142e+02 -3.93910151e+02  6.86992466e+02  4.06951773e+01
  9.72436823e+02 -3.97674001e+02  6.90094406e+02  4.81467560e+01
  9.71026664e+02 -4.01160508e+02  6.93201369e+02  5.56115885e+01
  9.69736473e+02 -4.04367818e+02  6.96311632e+02  6.30857073e+01
  9.68566989e+02 -4.07294222e+02  6.99423471e+02  7.05651395e+01
  9.67518889e+02 -4.09938163e+02  7.02535161e+02  7.80459097e+01
  9.66592785e+02 -4.12298232e+02  7.05644974e+02  8.55240415e+01
  9.65789223e+02 -4.14373172e+02  7.08751186e+02  9.29955600e+01
  9.65108682e+02 -4.16161877e+02  7.11852071e+02  1.00456494e+02
  9.64551578e+02 -4.17663391e+02  7.14945909e+02  1.07902877e+02
  9.64118258e+02 -4.18876912e+02  7.18030980e+02  1.15330751e+02
  9.63809003e+02 -4.19801793e+02  7.21105572e+02  1.22736168e+02
  9.63624030e+02 -4.20437536e+02  7.24167974e+02  1.30115191e+02
  9.63563486e+02 -4.20783799e+02  7.27216484e+02  1.37463897e+02
  9.63627455e+02 -4.20840394e+02  7.30249407e+02  1.44778381e+02
  9.63815950e+02 -4.20607284e+02  7.33265053e+02  1.52054753e+02
  9.64128920e+02 -4.20084590e+02  7.36261744e+02  1.59289144e+02
  9.64566247e+02 -4.19272582e+02  7.39237809e+02  1.66477711e+02
  9.65127747e+02 -4.18171687e+02  7.42191591e+02  1.73616629e+02
  9.65813166e+02 -4.16782484e+02  7.45121440e+02  1.80702104e+02
  9.66622188e+02 -4.15105705e+02  7.48025722e+02  1.87730369e+02
  9.67554429e+02 -4.13142235e+02  7.50902815e+02  1.94697686e+02
  9.68609437e+02 -4.10893111e+02  7.53751109e+02  2.01600352e+02
  9.69786697e+02 -4.08359521e+02  7.56569013e+02  2.08434695e+02
  9.71085628e+02 -4.05542806e+02  7.59354947e+02  2.15197082e+02
  9.72505581e+02 -4.02444454e+02  7.62107352e+02  2.21883916e+02
  9.74045846e+02 -3.99066105e+02  7.64824682e+02  2.28491642e+02
  9.75705646e+02 -3.95409547e+02  7.67505414e+02  2.35016746e+02
  9.77484141e+02 -3.91476716e+02  7.70148039e+02  2.41455757e+02
  9.79380426e+02 -3.87269694e+02  7.72751072e+02  2.47805251e+02
  9.81393534e+02 -3.82790708e+02  7.75313047e+02  2.54061851e+02
  9.83522436e+02 -3.78042130e+02  7.77832518e+02  2.60222228e+02
  9.85766040e+02 -3.73026476e+02  7.80308064e+02  2.66283105e+02
  9.88123191e+02 -3.67746402e+02  7.82738284e+02  2.72241259e+02
  9.90592675e+02 -3.62204706e+02  7.85121802e+02  2.78093520e+02
  9.93173218e+02 -3.56404324e+02  7.87457268e+02  2.83836773e+02
  9.95863484e+02 -3.50348328e+02  7.89743353e+02  2.89467964e+02
  9.98662082e+02 -3.44039929e+02  7.91978758e+02  2.94984095e+02
  1.00156756e+03 -3.37482470e+02  7.94162208e+02  3.00382232e+02
  1.00457840e+03 -3.30679424e+02  7.96292456e+02  3.05659501e+02
  1.00769306e+03 -3.23634399e+02  7.98368283e+02  3.10813094e+02
  1.01090989e+03 -3.16351127e+02  8.00388498e+02  3.15840267e+02
  1.01422723e+03 -3.08833470e+02  8.02351939e+02  3.20738344e+02
  1.01764335e+03 -3.01085412e+02  8.04257473e+02  3.25504717e+02
  1.02115647e+03 -2.93111061e+02  8.06104001e+02  3.30136849e+02
  1.02476474e+03 -2.84914643e+02  8.07890449e+02  3.34632272e+02
  1.02846628e+03 -2.76500505e+02  8.09615780e+02  3.38988593e+02
  1.03225916e+03 -2.67873105e+02  8.11278986e+02  3.43203490e+02
  1.03614139e+03 -2.59037020e+02  8.12879092e+02  3.47274718e+02
  1.04011094e+03 -2.49996933e+02  8.14415156e+02  3.51200108e+02
  1.04416572e+03 -2.40757637e+02  8.15886270e+02  3.54977567e+02
  1.04830360e+03 -2.31324031e+02  8.17291561e+02  3.58605083e+02
  1.05252242e+03 -2.21701116e+02  8.18630188e+02  3.62080720e+02
  1.05681997e+03 -2.11893997e+02  8.19901347e+02  3.65402625e+02
  1.06119397e+03 -2.01907871e+02  8.21104269e+02  3.68569026e+02
  1.06564214e+03 -1.91748036e+02  8.22238220e+02  3.71578234e+02
  1.07016213e+03 -1.81419877e+02  8.23302504e+02  3.74428641e+02
  1.07475157e+03 -1.70928872e+02  8.24296459e+02  3.77118726e+02
  1.07940804e+03 -1.60280585e+02  8.25219461e+02  3.79647052e+02
  1.08412910e+03 -1.49480662e+02  8.26070925e+02  3.82012268e+02
  1.08891224e+03 -1.38534829e+02  8.26850301e+02  3.84213108e+02
  1.09375496e+03 -1.27448893e+02  8.27557079e+02  3.86248395e+02
  1.09865469e+03 -1.16228732e+02  8.28190784e+02  3.88117038e+02
  1.10360887e+03 -1.04880297e+02  8.28750983e+02  3.89818037e+02
  1.10861486e+03 -9.34096053e+01  8.29237279e+02  3.91350479e+02
  1.11367004e+03 -8.18227416e+01  8.29649315e+02  3.92713539e+02
  1.11877173e+03 -7.01258506e+01  8.29986773e+02  3.93906486e+02
  1.12391725e+03 -5.83251361e+01  8.30249374e+02  3.94928675e+02
  1.12910387e+03 -4.64268568e+01  8.30436878e+02  3.95779554e+02
  1.13432885e+03 -3.44373232e+01  8.30549084e+02  3.96458661e+02
  1.13958943e+03 -2.23628944e+01  8.30585832e+02  3.96965624e+02
  1.14488283e+03 -1.02099747e+01  8.30547001e+02  3.97300165e+02
  1.15020626e+03  2.01499017e+00  8.30432509e+02  3.97462096e+02
  1.15555690e+03  1.43055159e+01  8.30242314e+02  3.97451319e+02
  1.16093192e+03  2.66550835e+01  8.29976415e+02  3.97267829e+02
  1.16632847e+03  3.90571425e+01  8.29634849e+02  3.96911714e+02
  1.17174369e+03  5.15051146e+01  8.29217693e+02  3.96383151e+02
  1.17717473e+03  6.39923970e+01  8.28725066e+02  3.95682410e+02
  1.18261870e+03  7.65123660e+01  8.28157123e+02  3.94809851e+02
  1.18807273e+03  8.90583805e+01  8.27514062e+02  3.93765927e+02
  1.19353392e+03  1.01623785e+02  8.26796117e+02  3.92551180e+02
  1.19899938e+03  1.14201916e+02  8.26003565e+02  3.91166244e+02
  1.20446620e+03  1.26786099e+02  8.25136719e+02  3.89611842e+02
  1.20993151e+03  1.39369659e+02  8.24195934e+02  3.87888788e+02
  1.21539238e+03  1.51945922e+02  8.23181600e+02  3.85997984e+02
  1.22084594e+03  1.64508215e+02  8.22094150e+02  3.83940422e+02
  1.22628928e+03  1.77049876e+02  8.20934052e+02  3.81717183e+02
  1.23171952e+03  1.89564249e+02  8.19701813e+02  3.79329435e+02
  1.23713378e+03  2.02044698e+02  8.18397980e+02  3.76778433e+02
  1.24252917e+03  2.14484600e+02  8.17023134e+02  3.74065518e+02
  1.24790284e+03  2.26877357e+02  8.15577895e+02  3.71192119e+02
  1.25325193e+03  2.39216394e+02  8.14062922e+02  3.68159749e+02
  1.25857360e+03  2.51495165e+02  8.12478907e+02  3.64970004e+02
  1.26386501e+03  2.63707155e+02  8.10826580e+02  3.61624565e+02
  1.26912337e+03  2.75845886e+02  8.09106707e+02  3.58125195e+02
  1.27434586e+03  2.87904918e+02  8.07320089e+02  3.54473740e+02
  1.27952972e+03  2.99877852e+02  8.05467562e+02  3.50672123e+02
  1.28467219e+03  3.11758338e+02  8.03549997e+02  3.46722351e+02
  1.28977052e+03  3.23540071e+02  8.01568299e+02  3.42626506e+02
  1.29482201e+03  3.35216800e+02  7.99523406e+02  3.38386750e+02
  1.29982397e+03  3.46782330e+02  7.97416290e+02  3.34005321e+02
  1.30477372e+03  3.58230526e+02  7.95247955e+02  3.29484529e+02
  1.30966864e+03  3.69555311e+02  7.93019437e+02  3.24826762e+02
  1.31450612e+03  3.80750679e+02  7.90731804e+02  3.20034479e+02
  1.31928357e+03  3.91810688e+02  7.88386155e+02  3.15110210e+02
  1.32399845e+03  4.02729469e+02  7.85983619e+02  3.10056554e+02
  1.32864824e+03  4.13501230e+02  7.83525354e+02  3.04876181e+02
  1.33323046e+03  4.24120254e+02  7.81012549e+02  2.99571827e+02
  1.33774267e+03  4.34580907e+02  7.78446421e+02  2.94146293e+02
  1.34218245e+03  4.44877638e+02  7.75828214e+02  2.88602445e+02
  1.34654744e+03  4.55004982e+02  7.73159200e+02  2.82943213e+02
  1.35083529e+03  4.64957566e+02  7.70440677e+02  2.77171585e+02
  1.35504372e+03  4.74730108e+02  7.67673969e+02  2.71290611e+02
  1.35917048e+03  4.84317422e+02  7.64860426e+02  2.65303399e+02
  1.36321335e+03  4.93714419e+02  7.62001422e+02  2.59213112e+02
  1.36717017e+03  5.02916114e+02  7.59098353e+02  2.53022969e+02
  1.37103882e+03  5.11917621e+02  7.56152641e+02  2.46736241e+02
  1.37481723e+03  5.20714165e+02  7.53165727e+02  2.40356249e+02
  1.37850336e+03  5.29301076e+02  7.50139078e+02  2.33886367e+02
  1.38209525e+03  5.37673796e+02  7.47074176e+02  2.27330014e+02
  1.38559096e+03  5.45827881e+02  7.43972528e+02  2.20690654e+02
  1.38898861e+03  5.53759004e+02  7.40835657e+02  2.13971798e+02
  1.39228637e+03  5.61462955e+02  7.37665104e+02  2.07176997e+02
  1.39548247e+03  5.68935643e+02  7.34462431e+02  2.00309842e+02
  1.39857519e+03  5.76173101e+02  7.31229212e+02  1.93373964e+02
  1.40156286e+03  5.83171489e+02  7.27967041e+02  1.86373029e+02
  1.40444386e+03  5.89927090e+02  7.24677524e+02  1.79310738e+02
  1.40721664e+03  5.96436317e+02  7.21362282e+02  1.72190825e+02
  1.40987970e+03  6.02695715e+02  7.18022950e+02  1.65017053e+02
  1.41243160e+03  6.08701959e+02  7.14661175e+02  1.57793215e+02
  1.41487094e+03  6.14451861e+02  7.11278615e+02  1.50523131e+02
  1.41719641e+03  6.19942367e+02  7.07876938e+02  1.43210642e+02
  1.41940673e+03  6.25170560e+02  7.04457825e+02  1.35859617e+02
  1.42150071e+03  6.30133664e+02  7.01022961e+02  1.28473940e+02
  1.42347720e+03  6.34829043e+02  6.97574044e+02  1.21057517e+02
  1.42533511e+03  6.39254203e+02  6.94112775e+02  1.13614269e+02
  1.42707342e+03  6.43406791e+02  6.90640863e+02  1.06148130e+02
  1.42869119e+03  6.47284601e+02  6.87160023e+02  9.86630485e+01
  1.43018750e+03  6.50885573e+02  6.83671972e+02  9.11629815e+01
  1.43156154e+03  6.54207793e+02  6.80178432e+02  8.36518940e+01
  1.43281253e+03  6.57249493e+02  6.76681129e+02  7.61337571e+01
  1.43393977e+03  6.60009057e+02  6.73181787e+02  6.86125456e+01
  1.43494263e+03  6.62485016e+02  6.69682133e+02  6.10922356e+01
  1.43582052e+03  6.64676054e+02  6.66183894e+02  5.35768031e+01
  1.43657296e+03  6.66581002e+02  6.62688795e+02  4.60702210e+01
  1.43719949e+03  6.68198847e+02  6.59198559e+02  3.85764579e+01
  1.43769974e+03  6.69528725e+02  6.55714907e+02  3.10994753e+01
  1.43807341e+03  6.70569928e+02  6.52239554e+02  2.36432258e+01
  1.43832024e+03  6.71321897e+02  6.48774213e+02  1.62116510e+01
  1.43844008e+03  6.71784230e+02  6.45320589e+02  8.80867941e+00
  1.43843280e+03  6.71956676e+02  6.41880382e+02  1.43822422e+00
  1.43829837e+03  6.71839139e+02  6.38455282e+02 -5.89581860e+00
  1.43803680e+03  6.71431677e+02  6.35046975e+02 -1.31895724e+01
  1.43764821e+03  6.70734501e+02  6.31657132e+02 -2.04391821e+01
  1.43713273e+03  6.69747976e+02  6.28287420e+02 -2.76408160e+01
  1.43649060e+03  6.68472620e+02  6.24939490e+02 -3.47906677e+01
  1.43572211e+03  6.66909105e+02  6.21614983e+02 -4.18849585e+01
  1.43482761e+03  6.65058254e+02  6.18315527e+02 -4.89199394e+01
  1.43380753e+03  6.62921045e+02  6.15042736e+02 -5.58918924e+01
  1.43266237e+03  6.60498605e+02  6.11798211e+02 -6.27971335e+01
  1.43139267e+03  6.57792215e+02  6.08583537e+02 -6.96320138e+01
  1.42999906e+03  6.54803304e+02  6.05400280e+02 -7.63929219e+01
  1.42848222e+03  6.51533453e+02  6.02249992e+02 -8.30762856e+01
  1.42684290e+03  6.47984391e+02  5.99134207e+02 -8.96785739e+01
  1.42508193e+03  6.44157993e+02  5.96054439e+02 -9.61962989e+01
  1.42320017e+03  6.40056286e+02  5.93012184e+02 -1.02626018e+02
  1.42119857e+03  6.35681438e+02  5.90008916e+02 -1.08964334e+02
  1.41907813e+03  6.31035765e+02  5.87046088e+02 -1.15207899e+02
  1.41683993e+03  6.26121724e+02  5.84125134e+02 -1.21353417e+02
  1.41448510e+03  6.20941917e+02  5.81247461e+02 -1.27397642e+02
  1.41201481e+03  6.15499085e+02  5.78414457e+02 -1.33337381e+02
  1.40943033e+03  6.09796110e+02  5.75627483e+02 -1.39169500e+02
  1.40673296e+03  6.03836010e+02  5.72887876e+02 -1.44890918e+02
  1.40392407e+03  5.97621940e+02  5.70196948e+02 -1.50498616e+02
  1.40100510e+03  5.91157192e+02  5.67555984e+02 -1.55989634e+02
  1.39797753e+03  5.84445187e+02  5.64966242e+02 -1.61361073e+02
  1.39484290e+03  5.77489479e+02  5.62428954e+02 -1.66610099e+02
  1.39160281e+03  5.70293753e+02  5.59945323e+02 -1.71733943e+02
  1.38825892e+03  5.62861818e+02  5.57516521e+02 -1.76729902e+02
  1.38481293e+03  5.55197610e+02  5.55143694e+02 -1.81595339e+02
  1.38126661e+03  5.47305188e+02  5.52827956e+02 -1.86327691e+02
  1.37762177e+03  5.39188731e+02  5.50570390e+02 -1.90924460e+02
  1.37388028e+03  5.30852539e+02  5.48372049e+02 -1.95383224e+02
  1.37004406e+03  5.22301026e+02  5.46233954e+02 -1.99701633e+02
  1.36611506e+03  5.13538722e+02  5.44157092e+02 -2.03877412e+02
  1.36209532e+03  5.04570268e+02  5.42142420e+02 -2.07908359e+02
  1.35798688e+03  4.95400413e+02  5.40190858e+02 -2.11792353e+02
  1.35379187e+03  4.86034016e+02  5.38303296e+02 -2.15527348e+02
  1.34951242e+03  4.76476037e+02  5.36480588e+02 -2.19111379e+02
  1.34515075e+03  4.66731538e+02  5.34723551e+02 -2.22542559e+02
  1.34070909e+03  4.56805683e+02  5.33032970e+02 -2.25819084e+02
  1.33618973e+03  4.46703728e+02  5.31409594e+02 -2.28939232e+02
  1.33159498e+03  4.36431025e+02  5.29854134e+02 -2.31901362e+02
  1.32692721e+03  4.25993015e+02  5.28367266e+02 -2.34703919e+02
  1.32218883e+03  4.15395227e+02  5.26949630e+02 -2.37345432e+02
  1.31738227e+03  4.04643277e+02  5.25601826e+02 -2.39824516e+02
  1.31251000e+03  3.93742858e+02  5.24324419e+02 -2.42139870e+02
  1.30757453e+03  3.82699746e+02  5.23117937e+02 -2.44290283e+02
  1.30257839e+03  3.71519791e+02  5.21982868e+02 -2.46274630e+02
  1.29752417e+03  3.60208914e+02  5.20919661e+02 -2.48091874e+02
  1.29241447e+03  3.48773109e+02  5.19928730e+02 -2.49741066e+02
  1.28725190e+03  3.37218432e+02  5.19010448e+02 -2.51221348e+02
  1.28203914e+03  3.25551006e+02  5.18165148e+02 -2.52531951e+02
  1.27677886e+03  3.13777011e+02  5.17393126e+02 -2.53672194e+02
  1.27147378e+03  3.01902683e+02  5.16694637e+02 -2.54641491e+02
  1.26612662e+03  2.89934315e+02  5.16069899e+02 -2.55439341e+02
  1.26074013e+03  2.77878245e+02  5.15519089e+02 -2.56065339e+02
  1.25531710e+03  2.65740860e+02  5.15042344e+02 -2.56519168e+02
  1.24986031e+03  2.53528591e+02  5.14639761e+02 -2.56800604e+02
  1.24437257e+03  2.41247907e+02  5.14311399e+02 -2.56909514e+02
  1.23885670e+03  2.28905312e+02  5.14057276e+02 -2.56845856e+02
  1.23331555e+03  2.16507347e+02  5.13877371e+02 -2.56609680e+02
  1.22775196e+03  2.04060577e+02  5.13771622e+02 -2.56201129e+02
  1.22216881e+03  1.91571598e+02  5.13739929e+02 -2.55620434e+02
  1.21656895e+03  1.79047024e+02  5.13782150e+02 -2.54867922e+02
  1.21095528e+03  1.66493491e+02  5.13898107e+02 -2.53944006e+02
  1.20533068e+03  1.53917647e+02  5.14087579e+02 -2.52849195e+02
  1.19969803e+03  1.41326156e+02  5.14350306e+02 -2.51584085e+02
  1.19406025e+03  1.28725687e+02  5.14685992e+02 -2.50149364e+02
  1.18842022e+03  1.16122914e+02  5.15094298e+02 -2.48545810e+02
  1.18278085e+03  1.03524513e+02  5.15574848e+02 -2.46774291e+02
  1.17714503e+03  9.09371578e+01  5.16127228e+02 -2.44835761e+02
  1.17151566e+03  7.83675157e+01  5.16750983e+02 -2.42731268e+02
  1.16589562e+03  6.58222446e+01  5.17445623e+02 -2.40461944e+02
  1.16028781e+03  5.33079894e+01  5.18210617e+02 -2.38029009e+02
  1.15469510e+03  4.08313787e+01  5.19045398e+02 -2.35433772e+02
  1.14912036e+03  2.83990207e+01  5.19949362e+02 -2.32677625e+02
  1.14356645e+03  1.60175004e+01  5.20921866e+02 -2.29762048e+02
  1.13803621e+03  3.69337564e+00  5.21962232e+02 -2.26688605e+02
  1.13253249e+03 -8.56682638e+00  5.23069745e+02 -2.23458943e+02
  1.12705810e+03 -2.07566123e+01  5.24243654e+02 -2.20074792e+02
  1.12161584e+03 -3.28695263e+01  5.25483172e+02 -2.16537965e+02
  1.11620850e+03 -4.48991532e+01  5.26787479e+02 -2.12850355e+02
  1.11083884e+03 -5.68391224e+01  5.28155717e+02 -2.09013935e+02
  1.10550962e+03 -6.86831106e+01  5.29586995e+02 -2.05030758e+02
  1.10022355e+03 -8.04248457e+01  5.31080390e+02 -2.00902955e+02
  1.09498334e+03 -9.20581099e+01  5.32634942e+02 -1.96632731e+02
  1.08979165e+03 -1.03576743e+02  5.34249662e+02 -1.92222370e+02
  1.08465114e+03 -1.14974645e+02  5.35923527e+02 -1.87674229e+02
  1.07956443e+03 -1.26245782e+02  5.37655481e+02 -1.82990739e+02
  1.07453410e+03 -1.37384185e+02  5.39444439e+02 -1.78174400e+02
  1.06956273e+03 -1.48383957e+02  5.41289284e+02 -1.73227785e+02
  1.06465283e+03 -1.59239274e+02  5.43188870e+02 -1.68153536e+02
  1.05980691e+03 -1.69944389e+02  5.45142020e+02 -1.62954363e+02
  1.05502742e+03 -1.80493635e+02  5.47147530e+02 -1.57633041e+02
  1.05031679e+03 -1.90881426e+02  5.49204167e+02 -1.52192411e+02
  1.04567741e+03 -2.01102265e+02  5.51310671e+02 -1.46635376e+02
  1.04111163e+03 -2.11150741e+02  5.53465754e+02 -1.40964902e+02
  1.03662175e+03 -2.21021534e+02  5.55668103e+02 -1.35184015e+02
  1.03221004e+03 -2.30709422e+02  5.57916378e+02 -1.29295800e+02
  1.02787873e+03 -2.40209275e+02  5.60209217e+02 -1.23303397e+02
  1.02363001e+03 -2.49516068e+02  5.62545232e+02 -1.17210004e+02
  1.01946601e+03 -2.58624875e+02  5.64923012e+02 -1.11018872e+02
  1.01538882e+03 -2.67530875e+02  5.67341124e+02 -1.04733301e+02
  1.01140050e+03 -2.76229357e+02  5.69798112e+02 -9.83566456e+01
  1.00750303e+03 -2.84715719e+02  5.72292500e+02 -9.18923053e+01
  1.00369837e+03 -2.92985471e+02  5.74822793e+02 -8.53437277e+01
  9.99988425e+02 -3.01034239e+02  5.77387473e+02 -7.87144049e+01
  9.96375032e+02 -3.08857765e+02  5.79985007e+02 -7.20078718e+01
  9.92859992e+02 -3.16451912e+02  5.82613843e+02 -6.52277042e+01
  9.89445049e+02 -3.23812664e+02  5.85272411e+02 -5.83775172e+01
  9.86131894e+02 -3.30936128e+02  5.87959127e+02 -5.14609629e+01
  9.82922160e+02 -3.37818539e+02  5.90672389e+02 -4.44817288e+01
  9.79817429e+02 -3.44456259e+02  5.93410582e+02 -3.74435356e+01
  9.76819224e+02 -3.50845779e+02  5.96172078e+02 -3.03501353e+01
  9.73929011e+02 -3.56983723e+02  5.98955235e+02 -2.32053093e+01
  9.71148198e+02 -3.62866847e+02  6.01758401e+02 -1.60128662e+01
  9.68478134e+02 -3.68492045e+02  6.04579910e+02 -8.77663999e+00
  9.65920110e+02 -3.73856345e+02  6.07418090e+02 -1.50048796e+00
  9.63475356e+02 -3.78956915e+02  6.10271255e+02  5.81171147e+00
  9.61145041e+02 -3.83791062e+02  6.13137714e+02  1.31560607e+01
  9.58930272e+02 -3.88356236e+02  6.16015768e+02  2.05286450e+01
  9.56832096e+02 -3.92650028e+02  6.18903711e+02  2.79255346e+01
  9.54851496e+02 -3.96670173e+02  6.21799832e+02  3.53427869e+01
  9.52989392e+02 -4.00414554e+02  6.24702415e+02  4.27764484e+01
  9.51246641e+02 -4.03881198e+02  6.27609739e+02  5.02225568e+01
  9.49624035e+02 -4.07068278e+02  6.30520082e+02  5.76771433e+01
  9.48122303e+02 -4.09974119e+02  6.33431719e+02  6.51362344e+01
  9.46742109e+02 -4.12597193e+02  6.36342924e+02  7.25958543e+01
  9.45484050e+02 -4.14936121e+02  6.39251972e+02  8.00520269e+01
  9.44348659e+02 -4.16989679e+02  6.42157137e+02  8.75007777e+01
  9.43336404e+02 -4.18756790e+02  6.45056695e+02  9.49381363e+01
  9.42447686e+02 -4.20236531e+02  6.47948926e+02  1.02360138e+02
  9.41682839e+02 -4.21428131e+02  6.50832113e+02  1.09762827e+02
  9.41042132e+02 -4.22330974e+02  6.53704542e+02  1.17142257e+02
  9.40525767e+02 -4.22944593e+02  6.56564506e+02  1.24494493e+02
  9.40133879e+02 -4.23268679e+02  6.59410303e+02  1.31815617e+02
  9.39866537e+02 -4.23303073e+02  6.62240240e+02  1.39101726e+02
  9.39723743e+02 -4.23047772e+02  6.65052630e+02  1.46348934e+02
  9.39705432e+02 -4.22502927e+02  6.67845796e+02  1.53553379e+02
  9.39811472e+02 -4.21668841e+02  6.70618070e+02  1.60711218e+02
  9.40041665e+02 -4.20545971e+02  6.73367797e+02  1.67818636e+02
  9.40395745e+02 -4.19134929e+02  6.76093331e+02  1.74871842e+02
